z,x,y
506,103,45
553,85,60
233,47,89
293,104,74
314,65,75
546,88,138
573,98,149
246,86,140
141,71,80
217,69,77
104,75,95
153,78,85
508,111,182
552,76,138
570,96,149
151,59,112
380,34,178
344,83,107
214,53,158
653,86,80
6,77,80
533,95,180
69,41,61
546,87,132
639,68,134
628,120,53
252,124,150
76,76,135
725,31,77
93,66,88
502,121,187
738,93,95
533,88,162
510,99,30
114,74,134
317,60,108
131,69,72
548,76,87
575,93,183
91,51,162
717,72,140
726,72,106
581,72,160
107,83,114
61,67,96
488,110,35
251,104,78
710,90,77
159,47,162
566,77,72
464,65,85
717,55,145
81,88,145
590,80,175
150,69,83
77,75,92
732,69,134
432,118,79
180,88,147
475,72,76
625,84,127
430,88,153
84,75,160
432,84,149
125,83,58
79,90,137
386,96,150
608,86,88
678,73,138
700,88,149
369,85,96
130,79,140
726,80,121
687,85,87
358,99,46
787,81,84
746,81,99
173,58,80
92,71,150
16,73,112
576,99,62
26,66,148
546,89,142
772,71,164
788,99,160
221,65,144
629,88,124
82,86,156
326,59,135
492,91,27
723,73,135
317,68,78
303,72,131
464,108,30
430,87,144
746,92,126
281,90,90
247,88,87
758,82,126
269,89,93
113,113,145
21,86,121
743,71,115
238,95,105
711,56,135
164,67,145
104,51,63
286,84,135
105,116,86
478,58,132
129,55,64
715,79,135
310,67,82
560,96,58
720,67,135
641,101,142
151,83,78
294,67,141
505,80,144
145,69,136
337,90,153
191,79,124
699,74,96
706,87,139
659,70,141
438,74,78
516,82,144
250,76,85
767,70,86
253,81,98
451,72,65
574,93,51
221,77,91
235,116,161
0,75,131
208,68,155
84,122,79
188,60,143
319,101,136
667,86,157
347,93,151
76,52,174
147,74,148
402,69,113
109,86,149
381,97,54
357,106,161
584,85,47
476,84,99
752,98,163
118,66,148
713,92,80
535,91,166
353,87,131
556,106,162
674,89,98
716,60,82
367,112,139
57,61,133
170,77,159
683,112,71
50,74,145
620,93,65
290,113,142
728,93,133
340,86,98
755,58,163
247,85,143
165,77,131
365,103,178
653,93,141
80,81,118
298,88,103
538,91,127
248,76,137
733,69,81
479,106,162
520,103,139
143,94,99
444,122,46
545,95,42
655,74,169
674,72,139
308,110,138
354,71,50
499,95,140
719,86,161
468,81,148
513,94,151
319,54,73
71,66,149
572,78,74
166,83,83
446,106,48
115,62,82
295,75,128
234,96,83
72,108,129
777,67,142
107,89,82
656,60,90
528,75,72
19,100,88
225,30,82
87,74,128
272,83,93
723,76,81
442,85,93
675,104,151
519,84,47
560,83,65
702,77,101
88,81,152
597,88,153
151,67,79
500,105,76
255,64,96
207,70,50
544,99,187
769,80,163
400,85,145
782,68,88
136,78,83
466,112,149
700,101,83
507,95,169
153,94,66
293,86,93
560,84,53
173,87,153
735,81,139
643,82,142
424,101,163
768,64,89
742,63,82
501,91,147
740,64,131
39,113,144
600,99,165
780,65,107
479,108,176
375,88,130
303,69,142
444,89,148
637,86,158
670,87,83
274,67,141
651,63,86
112,70,150
302,73,156
446,78,89
770,96,142
164,91,123
81,57,80
298,81,98
273,91,141
83,82,160
292,70,86
413,83,60
286,117,138
626,95,168
487,78,88
780,77,72
342,83,140
385,110,159
355,108,161
536,28,91
785,76,91
260,91,91
745,75,135
5,56,147
95,79,145
69,117,89
358,100,86
451,103,68
164,71,152
393,96,63
756,78,85
496,115,142
439,117,42
260,92,146
446,110,190
624,82,102
556,85,128
509,78,180
715,99,85
123,61,140
171,65,79
784,50,157
137,89,99
750,82,82
352,76,55
778,72,133
213,85,145
679,85,69
460,100,195
786,86,119
107,56,71
621,102,153
584,97,186
541,96,54
309,81,82
194,75,78
716,88,143
447,106,36
461,100,174
436,87,89
724,82,68
419,92,145
707,59,145
672,100,143
369,46,74
641,34,78
704,67,102
61,56,155
60,70,134
499,70,132
245,83,122
467,76,128
281,72,137
361,95,153
110,94,145
250,79,78
287,36,181
381,91,57
611,90,153
745,81,79
103,67,98
461,122,166
508,83,148
729,72,64
687,79,94
449,115,36
179,76,96
319,82,137
785,100,133
461,77,131
784,75,99
554,99,87
255,104,43
515,70,111
39,69,145
602,73,90
217,78,141
104,57,134
693,83,71
649,90,128
787,71,138
584,97,72
629,88,146
459,95,192
100,73,156
120,42,161
625,77,77
628,99,158
359,80,79
600,99,98
42,37,161
357,87,132
689,82,69
755,97,70
496,82,127
132,86,82
283,65,98
137,80,126
524,97,181
411,105,47
374,53,62
158,97,178
258,82,138
73,124,89
717,77,145
711,80,147
660,93,153
689,78,139
612,70,112
475,79,93
688,78,124
17,86,103
687,72,143
604,84,73
293,108,80
177,110,132
216,78,78
289,101,82
379,95,162
131,94,100
773,85,131
779,88,146
636,61,66
458,94,175
747,77,95
249,62,81
617,73,109
622,82,136
333,116,47
80,78,136
758,64,109
534,91,99
316,88,96
717,80,141
449,96,171
653,83,69
424,91,61
501,91,36
576,108,199
725,68,84
112,57,153
315,54,148
185,99,129
54,63,138
751,83,160
244,81,137
608,78,142
684,85,75
209,69,154
82,74,74
589,105,77
192,73,148
481,99,39
483,107,197
96,68,82
217,53,73
54,84,134
332,83,91
548,69,162
704,84,100
468,98,95
699,70,153
199,112,79
149,93,87
539,103,177
523,70,70
614,66,150
30,64,79
739,66,164
491,86,132
381,86,75
256,24,56
81,92,81
109,117,77
169,43,50
333,110,60
562,86,101
453,88,193
538,78,130
105,78,134
351,90,171
327,59,85
290,93,128
270,92,139
693,82,102
135,120,134
253,70,84
508,93,74
447,110,35
676,82,146
787,62,133
453,92,123
253,89,72
398,101,179
695,63,130
270,97,77
56,52,62
503,95,54
308,93,100
9,61,159
484,75,98
354,80,96
365,100,124
283,78,85
197,52,142
664,83,147
700,93,84
206,79,83
442,114,53
482,77,95
789,75,134
774,110,67
558,83,118
783,66,91
229,66,143
307,96,144
697,85,171
151,83,152
73,45,162
508,69,161
787,77,140
288,67,164
582,86,133
88,80,137
258,90,147
139,81,108
616,104,171
445,117,164
539,93,93
294,114,79
674,100,74
608,30,62
371,101,93
673,87,105
468,103,188
280,75,71
368,91,58
421,82,93
765,67,143
420,104,95
778,71,133
2,88,144
552,82,103
158,84,101
279,93,79
769,73,154
40,92,95
734,83,86
453,70,82
331,74,147
155,64,84
539,100,162
627,91,48
618,84,147
483,112,174
468,106,38
325,115,69
465,95,76
237,48,74
62,118,146
8,75,138
548,92,125
120,86,136
751,43,148
658,78,69
184,71,70
313,86,187
151,53,78
701,111,148
782,68,87
203,77,110
684,90,90
650,69,133
337,88,161
458,105,191
497,113,182
369,106,38
755,55,64
258,76,81
665,96,76
666,88,56
766,94,82
622,74,129
499,95,135
740,100,73
352,87,67
609,78,102
736,59,78
206,75,150
105,75,76
722,61,143
67,103,78
300,117,60
584,95,57
304,48,158
542,99,166
314,55,95
133,88,149
258,76,161
427,93,162
373,86,101
457,86,78
81,90,85
345,99,179
152,40,57
788,87,128
765,71,139
386,96,54
686,81,73
378,101,189
584,106,55
704,66,138
312,72,59
123,83,82
473,108,131
219,64,97
462,66,87
277,33,84
334,84,85
237,71,89
555,91,146
769,79,85
703,70,133
176,100,75
225,88,108
84,50,72
471,73,68
140,71,63
300,66,84
209,66,124
341,84,175
382,81,114
179,62,79
607,75,97
497,87,135
769,87,95
35,66,114
300,89,86
224,78,91
315,81,81
251,70,139
362,109,150
106,92,152
274,68,86
113,68,79
720,67,84
459,90,165
317,103,83
84,69,71
119,94,128
87,86,168
522,98,96
185,65,78
509,78,48
363,95,61
676,68,134
95,74,83
153,52,147
535,113,172
201,89,137
442,102,59
372,95,130
199,126,66
255,74,142
197,124,80
463,65,141
432,107,171
690,58,89
298,75,86
280,74,77
408,60,163
498,118,167
385,51,161
682,86,144
601,88,125
489,100,184
673,92,81
623,100,153
613,105,28
145,100,138
433,96,139
542,97,158
530,84,131
701,79,102
487,101,60
1,79,87
188,82,103
247,108,133
565,89,122
540,97,49
677,78,88
428,71,183
689,85,83
121,71,133
653,56,158
202,81,86
458,81,87
390,95,95
574,87,76
737,94,144
32,83,73
625,75,68
777,84,107
481,109,190
253,80,135
764,67,87
424,88,132
517,108,46
637,89,101
710,79,114
611,92,123
670,86,68
168,74,148
692,82,67
585,83,76
559,89,117
676,73,154
538,95,55
153,64,142
691,76,145
384,92,72
789,75,127
632,77,96
75,107,173
226,102,137
243,85,140
715,71,131
356,97,70
212,60,147
532,105,138
324,104,75
288,73,151
391,101,83
377,95,150
219,64,63
378,88,98
85,62,163
466,94,46
671,81,74
739,109,59
438,83,125
5,113,135
396,88,137
249,76,85
271,112,177
489,80,109
541,100,25
103,51,77
150,74,113
313,47,69
637,103,66
612,68,163
577,84,112
623,99,164
397,61,97
676,101,67
414,75,88
631,97,64
720,90,75
441,86,153
786,52,81
730,68,66
399,76,88
535,97,83
136,92,92
603,76,94
107,83,148
77,108,138
584,95,82
781,85,139
293,92,77
72,50,70
268,99,90
647,41,52
554,88,159
435,113,40
221,71,89
730,85,86
717,30,70
427,104,41
3,91,107
583,113,174
237,71,151
696,75,80
247,65,76
221,69,120
419,94,177
709,81,124
196,77,78
217,98,127
171,66,132
670,111,67
174,54,73
501,88,92
355,99,168
501,112,196
701,92,50
777,74,130
756,79,155
558,104,50
278,60,140
788,69,132
708,81,100
345,71,150
726,72,76
755,45,150
724,85,136
415,87,188
755,99,189
290,85,82
280,81,92
145,89,148
602,82,123
323,65,154
503,91,132
123,93,160
108,95,97
266,105,144
113,106,80
399,112,49
423,83,116
334,36,47
320,48,141
158,44,81
91,47,69
361,91,35
126,81,81
605,84,132
95,56,73
406,43,75
671,79,139
405,70,176
378,88,76
602,92,73
554,95,52
737,65,136
379,99,34
641,86,88
125,77,124
609,78,134
176,74,70
349,103,46
270,75,161
745,72,103
276,71,63
46,83,67
761,26,62
518,94,102
763,75,88
614,90,92
336,88,178
528,73,137
696,101,88
681,65,135
458,106,41
393,99,88
649,79,77
689,79,74
97,80,113
478,85,133
461,117,49
447,86,69
74,88,109
662,93,101
753,65,84
494,108,162
582,95,172
154,67,152
258,83,72
345,96,37
66,74,91
244,115,143
118,91,140
148,62,112
81,89,148
99,73,160
346,106,38
675,59,54
418,83,152
17,48,152
620,87,97
484,107,48
116,66,81
609,77,134
55,61,151
429,89,84
375,94,76
455,106,158
716,96,133
519,79,86
84,84,81
524,93,100
104,111,82
709,70,154
529,105,177
136,62,87
694,63,142
573,85,131
12,85,71
63,83,78
633,90,155
729,46,148
278,84,98
747,72,90
271,80,152
323,89,142
208,48,89
268,83,86
431,82,142
636,77,86
368,98,148
267,102,148
733,68,65
152,89,126
644,83,153
158,30,152
294,58,84
541,78,134
171,64,157
538,72,121
599,84,142
537,95,66
103,67,118
677,86,62
358,84,142
506,88,70
622,102,149
242,64,84
127,68,142
582,82,133
424,93,151
54,78,94
72,111,94
417,63,136
624,81,161
538,106,176
166,83,86
153,87,101
89,75,76
789,71,133
508,83,167
304,64,142
657,82,125
60,85,76
270,74,152
708,72,137
593,109,139
704,90,143
355,82,129
138,103,149
299,88,101
758,83,86
506,77,167
361,60,67
194,89,93
477,105,164
612,98,51
134,68,114
429,74,52
394,101,84
303,62,151
4,87,151
125,82,86
86,78,80
628,93,42
744,80,61
624,86,150
153,86,101
658,69,95
472,109,48
22,83,44
581,95,129
786,81,109
289,75,142
588,98,46
680,51,145
491,96,170
673,96,160
278,57,149
549,70,121
100,101,135
737,74,140
381,83,33
470,98,36
745,61,134
483,104,76
440,82,133
245,72,140
563,99,52
101,68,150
570,97,158
549,93,137
627,64,98
684,80,81
101,63,115
54,80,169
449,112,169
445,107,161
256,65,89
744,86,148
471,35,92
772,74,86
438,112,172
472,113,167
771,58,95
110,70,145
233,85,104
788,87,149
196,70,146
497,94,85
552,79,49
367,104,54
378,94,45
545,106,183
439,67,106
286,86,129
150,72,108
203,95,134
534,99,182
784,82,153
186,109,83
450,120,186
630,61,77
288,94,134
706,73,135
149,80,68
532,77,98
729,82,111
149,87,146
608,81,133
52,120,77
769,78,134
517,102,61
306,83,142
600,91,153
284,108,81
66,56,62
787,85,141
155,78,97
96,59,115
676,70,123
373,98,61
542,86,181
601,97,154
239,71,62
174,68,79
627,72,151
302,73,145
445,64,74
414,103,50
751,72,119
399,89,118
454,89,186
458,108,174
763,102,39
550,110,184
84,97,159
558,80,75
203,95,80
536,104,155
659,91,77
142,85,128
47,88,67
424,100,182
673,80,105
56,106,140
463,99,158
389,120,42
75,80,93
325,98,145
58,102,100
490,114,185
183,115,83
254,71,175
276,76,79
112,81,61
525,74,76
257,52,75
317,76,151
432,108,66
726,100,145
459,95,59
788,89,100
108,56,77
655,98,78
128,71,82
38,77,111
705,97,79
542,80,148
642,76,128
145,74,144
300,62,79
787,90,134
492,109,197
276,39,158
315,76,94
560,77,57
98,120,165
486,110,58
772,82,85
308,84,137
670,75,74
733,75,88
711,60,88
423,79,93
683,84,92
664,83,118
139,80,79
640,78,139
773,101,141
627,87,139
751,107,173
767,68,84
38,62,155
643,67,136
315,104,150
338,96,171
91,80,83
105,75,180
109,104,138
598,89,66
64,93,156
332,80,150
683,75,91
499,98,162
175,98,72
531,94,159
703,27,51
621,83,57
87,87,143
432,119,165
286,69,136
66,74,83
312,74,120
646,83,78
139,43,157
142,76,92
467,103,164
53,79,137
392,82,80
124,43,159
469,117,191
578,93,42
325,95,133
270,67,86
92,17,142
252,116,74
137,54,157
306,92,73
662,96,145
654,89,133
174,86,137
599,82,105
92,37,166
765,83,153
427,96,157
121,52,69
322,64,145
91,92,87
6,75,52
75,45,79
699,69,120
400,89,185
571,82,80
364,83,73
61,97,140
519,82,58
398,103,52
412,74,139
306,82,83
510,87,77
636,71,60
466,95,130
380,89,95
324,64,91
185,55,74
144,37,156
530,86,69
200,77,97
577,80,122
324,80,99
486,97,51
351,104,62
98,99,73
422,56,90
500,99,77
236,104,57
237,87,71
780,79,131
626,89,131
473,92,35
131,102,146
701,58,143
167,63,146
602,74,123
490,111,174
84,94,129
550,85,61
614,88,36
670,88,126
706,82,87
234,74,76
722,79,129
46,44,160
84,86,160
514,117,53
140,70,63
342,110,61
285,56,141
737,75,129
480,103,67
84,70,77
591,98,127
109,116,90
774,77,142
262,80,123
561,107,50
330,83,88
59,57,58
159,65,159
640,90,195
161,63,77
465,76,145
189,104,143
558,84,75
169,78,70
122,68,148
206,86,71
36,86,66
218,89,70
419,96,160
220,62,141
407,58,152
99,88,76
504,92,148
712,74,124
478,77,155
470,119,40
507,70,150
786,71,145
64,74,72
522,83,125
715,70,141
341,91,172
177,88,158
767,93,85
552,95,35
126,45,77
249,114,139
248,68,145
789,88,100
748,85,81
120,99,135
567,113,176
80,91,126
673,70,83
452,112,161
85,64,113
521,79,147
677,88,143
641,80,65
100,100,78
570,78,112
461,95,166
331,50,161
688,81,125
100,67,134
131,94,101
140,35,35
105,115,82
442,111,33
183,68,80
296,96,122
289,97,106
440,103,46
96,85,79
772,76,157
650,98,62
523,85,123
120,33,152
574,90,76
268,68,137
264,93,144
651,84,110
509,85,159
386,98,157
599,95,60
662,90,100
63,119,88
451,103,52
101,66,73
145,59,80
348,92,177
244,81,154
112,67,154
394,96,174
728,87,81
688,86,87
252,72,77
49,98,122
753,76,147
202,114,141
738,72,109
130,60,79
387,92,51
590,112,48
287,85,89
11,77,82
587,96,182
784,85,134
465,108,164
788,73,112
663,79,150
26,93,143
96,84,97
333,90,84
650,87,146
530,83,74
558,112,142
724,66,141
671,75,73
756,63,113
411,92,100
788,78,117
268,77,157
55,85,99
777,105,177
503,89,77
167,73,129
23,17,67
775,88,85
546,91,58
771,80,121
746,76,98
125,87,98
225,34,63
114,86,138
677,68,129
703,77,97
94,74,62
357,82,131
189,95,94
244,96,99
85,82,98
774,33,55
284,94,137
571,107,58
114,104,90
286,94,84
67,48,160
767,72,157
678,89,93
242,71,68
678,78,151
173,65,82
788,50,74
86,67,106
473,97,181
304,76,91
44,89,87
391,84,149
438,120,182
46,96,143
644,45,160
295,96,98
318,63,145
336,70,81
780,74,141
51,61,144
121,86,138
132,48,43
434,108,32
118,79,144
615,84,150
331,100,161
456,63,86
67,86,103
771,81,71
421,91,96
152,96,147
783,67,94
599,82,101
390,96,168
306,93,98
246,122,145
700,100,57
476,107,169
89,94,140
171,79,134
395,94,96
395,92,174
295,63,140
241,87,90
436,88,149
531,89,51
774,90,144
68,74,141
328,108,129
663,75,149
618,97,157
456,103,50
698,75,138
333,98,39
345,89,55
428,77,44
734,71,71
704,85,135
700,81,90
479,108,45
736,72,133
722,79,92
740,76,144
338,83,168
62,121,71
745,107,142
779,94,98
384,87,105
247,88,82
560,91,141
115,90,112
357,64,122
180,89,133
697,74,127
789,78,81
55,75,107
720,93,132
774,99,83
786,57,80
487,109,53
514,77,91
490,88,26
126,73,90
609,100,164
450,88,132
120,60,145
710,90,161
231,76,126
424,57,156
439,117,45
162,20,71
369,67,154
715,93,79
285,85,98
788,47,160
414,115,160
665,78,123
382,81,115
544,110,47
258,93,73
317,82,141
143,81,65
538,97,156
691,88,89
377,85,100
147,87,147
702,70,61
624,74,78
389,115,180
375,71,149
61,98,103
770,47,155
77,65,111
65,73,144
409,78,133
209,62,150
634,76,84
523,74,105
283,77,72
427,94,85
502,99,190
359,102,164
425,92,161
567,96,76
312,82,150
153,72,142
258,92,67
549,103,52
135,58,72
6,123,67
36,70,96
269,73,130
288,114,147
385,92,161
258,73,82
449,94,152
630,79,72
654,79,141
717,63,70
133,115,93
80,69,138
310,64,75
103,93,150
377,86,89
709,85,160
65,99,87
406,54,79
339,32,62
343,69,159
634,74,160
43,74,76
66,63,102
419,79,115
121,91,86
610,82,44
307,111,142
504,89,125
533,78,144
193,77,80
137,91,135
433,81,35
23,83,161
473,87,105
28,88,96
284,73,144
533,76,135
254,107,140
177,67,76
86,123,140
386,88,56
741,56,127
694,73,95
755,78,92
764,72,92
464,95,76
87,109,87
18,72,124
534,73,119
205,91,128
752,64,152
220,68,149
502,81,87
348,106,64
536,98,58
280,79,78
175,85,121
430,103,148
509,89,146
727,81,141
110,56,145
747,101,167
134,57,78
590,56,72
89,108,142
708,52,135
589,82,134
322,79,76
190,74,74
352,107,37
770,75,139
498,98,69
324,59,84
507,85,124
292,79,81
68,83,165
20,79,143
540,84,97
594,79,34
688,66,160
754,71,127
742,77,138
358,95,156
418,76,117
303,54,72
758,90,141
473,109,48
465,99,39
712,62,129
452,109,38
700,97,152
781,71,90
300,65,87
246,85,83
154,61,71
95,96,87
246,66,146
116,35,55
731,81,72
77,91,79
632,105,169
91,41,164
726,79,81
57,95,94
410,104,181
531,78,83
572,86,82
214,106,135
108,46,86
475,104,179
678,65,148
66,45,159
253,86,64
627,93,48
537,88,52
255,78,123
187,64,79
634,63,90
393,85,175
437,83,79
240,69,148
193,81,83
770,103,81
105,68,73
427,95,34
221,101,75
287,85,97
259,82,135
697,71,146
464,114,183
268,66,167
118,109,171
410,118,177
61,101,97
184,48,69
544,80,78
471,112,53
71,88,142
156,75,105
243,68,136
471,80,96
240,59,75
279,83,96
398,93,53
112,95,132
506,66,73
672,77,140
744,96,93
307,84,47
467,109,143
565,80,64
342,93,63
689,29,63
367,94,174
718,75,86
608,62,155
527,68,87
690,102,87
148,78,130
759,88,148
99,71,154
533,76,62
358,103,159
262,72,91
566,72,83
622,90,147
213,65,85
427,99,193
736,71,85
106,75,138
193,50,75
758,65,58
575,97,165
214,50,153
69,48,69
62,67,76
136,68,146
506,76,104
260,94,85
397,63,160
687,69,79
101,62,73
289,94,132
326,94,144
64,64,150
433,99,179
50,82,96
550,80,70
316,124,82
270,59,87
565,92,57
283,82,146
301,64,140
276,98,74
367,109,66
355,84,131
562,82,82
245,39,62
754,68,87
464,117,166
550,80,42
423,88,150
264,47,148
72,62,171
785,83,128
762,79,103
305,99,143
458,77,112
651,101,84
109,73,87
679,101,157
570,111,159
116,118,88
350,98,167
238,68,149
109,71,118
767,67,124
712,81,84
439,74,147
311,59,138
626,104,58
357,85,74
782,78,145
474,97,164
782,99,88
542,97,51
780,79,177
110,79,88
481,94,44
312,81,87
392,96,150
394,110,58
136,100,89
240,46,151
183,87,130
462,113,49
680,102,93
624,87,151
535,92,73
88,89,130
728,81,98
449,113,37
85,54,151
164,68,83
121,64,66
288,39,138
524,80,148
360,96,133
97,59,138
315,81,155
528,71,113
337,106,41
680,81,89
342,90,100
161,70,85
11,73,76
472,90,73
72,84,83
129,60,67
581,74,144
461,102,43
761,60,143
474,63,51
652,85,139
294,109,87
117,90,139
432,87,151
165,16,60
692,77,151
247,118,83
187,82,99
609,96,61
255,87,140
180,105,160
401,82,136
75,92,147
386,79,151
153,51,154
464,84,90
711,65,83
336,57,151
355,91,62
207,23,50
60,90,64
157,72,149
637,112,164
72,74,75
426,108,183
56,87,154
157,94,142
495,110,182
575,69,154
480,109,190
480,101,167
453,66,82
441,100,68
779,65,83
451,95,83
201,98,100
247,84,91
609,61,81
462,87,146
93,85,115
320,58,172
110,104,70
74,88,75
699,73,87
765,64,84
151,107,89
522,86,59
498,84,61
339,78,147
322,62,87
765,72,142
461,112,166
711,84,158
126,77,74
54,90,120
603,79,143
297,80,89
277,70,83
555,102,137
309,76,93
315,86,137
666,80,181
111,102,80
772,73,92
119,108,163
465,69,109
580,96,83
247,60,80
461,83,188
400,83,150
105,74,111
56,57,148
320,122,148
426,75,75
93,96,145
684,88,63
607,81,54
491,112,179
614,75,157
714,81,135
457,113,30
37,57,63
337,76,90
403,81,135
104,35,68
788,65,135
377,81,127
524,90,129
580,91,72
610,74,112
194,85,116
206,63,142
271,54,146
728,80,83
678,82,65
743,78,59
518,78,77
455,96,46
452,83,129
309,61,128
365,84,90
100,73,137
585,76,158
487,67,152
156,101,79
82,111,134
404,88,134
691,82,84
677,104,90
463,83,139
449,112,36
457,113,169
665,83,147
477,101,145
261,64,79
595,87,56
711,86,65
747,84,88
538,82,75
744,65,137
507,96,94
235,90,133
251,63,121
616,56,59
329,64,69
182,67,108
501,83,37
774,73,133
384,104,157
618,75,80
651,35,56
569,89,147
724,97,152
431,115,53
594,75,133
133,99,87
406,95,152
157,109,143
199,30,176
443,96,140
391,97,41
105,50,78
754,70,126
621,80,123
369,83,104
512,95,189
595,76,65
563,76,158
584,69,155
784,64,115
588,98,86
247,84,72
295,30,133
66,81,101
638,77,105
119,71,136
684,72,110
577,85,55
760,66,84
631,103,159
202,70,130
236,75,90
726,83,144
460,85,86
661,82,169
682,92,123
387,96,52
473,88,84
481,72,157
166,119,70
478,59,162
671,93,88
303,99,88
15,78,106
159,80,87
145,75,147
197,85,86
685,79,140
423,112,51
617,83,153
40,91,87
465,72,87
620,100,57
242,68,148
420,107,53
201,95,132
744,52,132
595,90,67
384,81,51
789,102,71
357,98,163
534,95,69
670,80,160
404,98,191
144,42,154
403,104,34
183,77,146
567,100,78
170,66,151
256,88,85
415,96,127
442,116,54
295,113,143
84,52,143
134,68,159
531,82,58
771,73,117
349,88,75
293,81,147
387,94,160
536,60,56
446,105,169
109,91,104
253,91,79
606,94,166
675,74,89
255,68,138
161,79,102
278,60,140
64,92,95
185,82,99
389,62,144
357,103,43
242,76,72
441,112,35
650,72,74
757,69,84
139,61,106
285,81,130
230,82,129
633,82,139
93,75,146
480,76,46
532,88,68
708,68,86
62,70,75
743,77,82
719,96,139
488,99,48
386,100,54
269,57,83
249,90,85
232,48,149
130,98,92
173,62,78
312,41,52
125,67,149
604,70,119
370,84,41
649,88,70
280,78,76
377,56,97
424,89,84
459,106,44
554,98,163
374,86,57
336,36,38
675,73,84
565,72,78
55,108,92
135,47,156
616,74,156
335,84,56
170,109,95
204,119,135
462,108,178
141,82,143
583,66,88
706,55,98
761,82,104
135,106,153
507,75,142
711,93,144
136,56,147
147,99,139
286,52,72
717,73,165
514,115,162
717,73,86
520,81,57
457,92,80
741,93,139
482,81,94
447,102,25
745,76,153
687,103,140
703,97,53
148,69,114
645,67,68
747,76,103
343,98,76
540,83,185
591,77,54
612,76,107
680,100,39
698,75,83
240,26,148
652,57,135
552,82,72
113,78,118
711,94,139
69,87,73
531,80,90
411,81,101
664,90,137
678,89,69
95,57,158
691,73,76
139,75,139
742,72,110
61,92,87
552,83,108
264,43,154
619,52,123
633,77,124
786,36,173
724,60,72
278,87,149
252,83,121
789,84,91
467,93,159
182,92,151
417,97,157
332,46,72
432,102,64
7,84,140
588,83,42
484,77,79
69,114,169
440,103,168
225,83,73
520,90,108
451,107,62
300,84,83
306,86,94
468,72,175
525,73,118
759,57,125
270,60,151
97,59,70
638,22,59
479,82,138
149,118,145
619,85,118
574,103,80
91,35,35
515,74,73
248,63,87
768,71,139
349,92,34
71,85,101
151,89,148
767,64,80
196,70,85
502,87,125
282,89,88
218,120,139
171,88,68
515,116,50
297,75,105
782,96,163
399,92,70
402,53,101
499,61,89
396,103,41
409,102,185
6,69,103
626,107,176
225,71,80
537,94,87
595,78,119
18,99,74
10,63,81
117,62,144
499,105,54
229,120,82
452,92,142
334,121,79
481,111,145
510,90,194
431,82,146
515,82,49
365,100,169
439,83,93
214,93,78
405,82,133
190,84,80
649,100,154
641,80,87
614,85,175
550,87,95
585,80,144
776,80,71
707,72,135
500,119,166
500,106,55
179,84,89
191,108,148
648,91,97
465,70,48
738,90,140
591,94,63
544,91,63
713,89,99
780,92,84
592,70,148
154,96,122
754,65,143
224,64,148
281,83,62
514,102,38
254,64,139
253,77,117
107,105,75
402,49,162
783,92,86
122,70,64
63,39,155
531,75,34
652,81,61
707,89,76
289,63,85
587,87,51
740,78,88
589,88,90
685,94,153
663,89,128
652,89,43
68,78,92
315,90,81
558,90,59
271,69,143
662,70,151
131,107,95
712,74,40
305,87,79
646,75,144
101,77,89
559,99,64
252,104,147
614,95,155
234,69,80
267,68,140
452,107,180
495,96,131
597,83,149
128,108,137
602,101,51
459,110,28
280,75,145
438,99,137
40,85,63
319,89,128
752,71,106
536,81,143
305,103,149
654,85,98
107,59,80
498,91,116
430,68,113
618,82,109
659,93,133
2,81,87
745,71,103
324,72,88
460,117,154
94,107,140
547,120,165
555,93,156
599,80,65
127,75,134
444,85,142
323,28,175
351,79,133
503,78,99
94,121,151
144,86,143
19,60,157
324,34,42
127,106,130
51,43,149
132,49,75
568,86,90
756,81,119
172,77,96
300,98,143
399,84,66
441,114,51
383,88,63
93,79,156
400,101,45
326,74,90
103,62,88
376,76,132
597,80,172
289,86,138
782,65,124
204,86,90
101,80,123
570,92,101
582,83,130
347,74,80
317,110,139
711,58,82
710,74,90
241,116,133
352,93,174
598,101,72
90,83,148
478,101,173
705,57,144
443,92,94
510,109,61
61,86,98
26,89,103
649,93,129
184,105,82
474,56,90
238,60,72
281,81,132
470,79,131
571,121,35
619,65,144
459,87,177
81,94,122
416,110,31
335,106,66
91,77,146
189,110,78
747,58,141
506,90,159
12,63,140
435,96,67
465,73,98
410,96,63
532,93,164
247,68,131
282,89,132
298,68,149
624,71,139
127,97,122
468,86,76
371,93,70
519,82,86
187,86,129
411,80,181
652,83,140
711,51,81
477,92,150
673,78,143
256,93,81
78,91,143
537,98,42
685,101,70
526,93,58
130,92,124
755,64,172
117,78,92
150,85,94
523,45,140
652,100,37
203,87,75
357,85,128
179,85,147
144,40,160
135,61,68
335,98,165
238,81,95
609,90,71
172,57,75
221,60,144
295,59,136
478,87,139
700,65,83
98,65,81
422,86,41
554,90,168
758,64,85
704,55,134
282,68,141
780,68,69
118,68,73
366,54,144
482,114,33
188,93,170
504,109,139
123,79,90
436,66,81
786,75,71
601,76,80
649,95,140
308,73,112
686,64,139
484,73,68
785,78,90
707,83,125
668,75,140
664,91,134
560,89,155
331,89,88
725,84,94
319,62,146
528,99,63
560,89,136
170,113,136
246,54,169
673,106,154
742,72,86
722,87,99
102,68,108
329,108,171
72,69,86
300,85,138
736,85,157
531,106,154
456,112,156
376,93,125
769,74,112
129,84,99
127,95,142
511,89,126
565,84,154
387,115,188
29,87,100
