,z,x,y,population_key
2261,379,98,54,V2a_Cord1
2262,379,97,74,V2a_Cord1
2263,379,96,72,V2a_Cord1
2264,379,95,71,V2a_Cord1
2265,379,104,137,V2a_Cord1
2266,379,91,56,V2a_Cord1
2267,379,93,66,V2a_Cord1
2268,379,90,73,V2a_Cord1
2269,379,90,61,V2a_Cord1
2270,379,87,35,V2a_Cord1
2271,379,86,62,V2a_Cord1
2272,379,107,165,V2a_Cord1
2273,379,86,73,V2a_Cord1
2274,379,85,85,V2a_Cord1
2275,379,82,85,V2a_Cord1
2276,379,89,104,V2a_Cord1
2277,379,78,80,V2a_Cord1
2278,379,80,85,V2a_Cord1
2279,379,87,108,V2a_Cord1
2280,379,74,82,V2a_Cord1
2281,379,82,92,V2a_Cord1
2282,379,93,138,V2a_Cord1
2283,379,104,165,V2a_Cord1
2284,379,89,129,V2a_Cord1
2285,379,102,164,V2a_Cord1
2286,379,98,161,V2a_Cord1
2287,379,81,101,V2a_Cord1
2288,379,105,192,V2a_Cord1
2289,379,100,172,V2a_Cord1
2290,379,95,159,V2a_Cord1
2291,379,82,139,V2a_Cord1
2292,379,85,141,V2a_Cord1
2293,379,78,133,V2a_Cord1
2294,379,66,91,V2a_Cord1
2295,379,76,132,V2a_Cord1
2296,379,75,132,V2a_Cord1
2297,379,74,131,V2a_Cord1
2298,379,73,133,V2a_Cord1
2299,379,75,138,V2a_Cord1
2300,379,73,128,V2a_Cord1
2301,379,93,163,V2a_Cord1
2302,379,74,139,V2a_Cord1
2303,379,71,131,V2a_Cord1
2304,379,90,159,V2a_Cord1
2305,379,97,187,V2a_Cord1
2306,379,85,157,V2a_Cord1
2307,379,61,139,V2a_Cord1
2308,379,66,143,V2a_Cord1
2309,382,114,44,V2a_Cord1
2310,382,113,47,V2a_Cord1
2311,382,108,63,V2a_Cord1
2312,382,107,159,V2a_Cord1
2313,382,105,59,V2a_Cord1
2314,382,104,156,V2a_Cord1
2315,382,108,188,V2a_Cord1
2316,382,103,158,V2a_Cord1
2317,382,99,161,V2a_Cord1
2318,382,95,141,V2a_Cord1
2319,382,102,44,V2a_Cord1
2320,382,98,68,V2a_Cord1
2321,382,95,149,V2a_Cord1
2322,382,99,197,V2a_Cord1
2323,382,100,56,V2a_Cord1
2324,382,95,158,V2a_Cord1
2325,382,97,192,V2a_Cord1
2326,382,95,92,V2a_Cord1
2327,382,93,161,V2a_Cord1
2328,382,94,87,V2a_Cord1
2329,382,95,77,V2a_Cord1
2330,382,91,170,V2a_Cord1
2331,382,90,177,V2a_Cord1
2332,382,87,145,V2a_Cord1
2333,382,100,43,V2a_Cord1
2334,382,88,152,V2a_Cord1
2335,382,85,142,V2a_Cord1
2336,382,91,90,V2a_Cord1
2337,382,77,152,V2a_Cord1
2338,382,78,156,V2a_Cord1
2339,382,81,131,V2a_Cord1
2340,382,76,157,V2a_Cord1
2341,382,76,135,V2a_Cord1
2342,382,74,154,V2a_Cord1
2343,382,74,136,V2a_Cord1
2344,382,73,136,V2a_Cord1
2345,382,81,83,V2a_Cord1
2346,382,79,86,V2a_Cord1
2347,382,70,133,V2a_Cord1
2348,382,56,140,V2a_Cord1
2349,384,118,49,V2a_Cord1
2350,384,104,68,V2a_Cord1
2351,384,105,61,V2a_Cord1
2352,384,114,163,V2a_Cord1
2353,384,112,163,V2a_Cord1
2354,384,105,49,V2a_Cord1
2355,384,102,65,V2a_Cord1
2356,384,104,47,V2a_Cord1
2357,384,103,51,V2a_Cord1
2358,384,102,53,V2a_Cord1
2359,384,95,96,V2a_Cord1
2360,384,99,64,V2a_Cord1
2361,384,99,68,V2a_Cord1
2362,384,102,43,V2a_Cord1
2363,384,101,49,V2a_Cord1
2364,384,101,47,V2a_Cord1
2365,384,93,100,V2a_Cord1
2366,384,92,93,V2a_Cord1
2367,384,91,101,V2a_Cord1
2368,384,94,77,V2a_Cord1
2369,384,90,96,V2a_Cord1
2370,384,90,94,V2a_Cord1
2371,384,91,131,V2a_Cord1
2372,384,87,92,V2a_Cord1
2373,384,86,101,V2a_Cord1
2374,384,89,131,V2a_Cord1
2375,384,96,44,V2a_Cord1
2376,384,102,191,V2a_Cord1
2377,384,90,156,V2a_Cord1
2378,384,88,151,V2a_Cord1
2379,384,83,134,V2a_Cord1
2380,384,93,171,V2a_Cord1
2381,384,86,156,V2a_Cord1
2382,384,81,148,V2a_Cord1
2383,384,82,150,V2a_Cord1
2384,384,88,161,V2a_Cord1
2385,384,85,155,V2a_Cord1
2386,384,75,136,V2a_Cord1
2387,384,74,140,V2a_Cord1
2388,384,90,176,V2a_Cord1
2389,384,54,144,V2a_Cord1
2390,386,119,165,V2a_Cord1
2391,386,118,163,V2a_Cord1
2392,386,113,45,V2a_Cord1
2393,386,116,166,V2a_Cord1
2394,386,113,161,V2a_Cord1
2395,386,110,51,V2a_Cord1
2396,386,112,160,V2a_Cord1
2397,386,104,60,V2a_Cord1
2398,386,108,155,V2a_Cord1
2399,386,104,43,V2a_Cord1
2400,386,104,35,V2a_Cord1
2401,386,106,151,V2a_Cord1
2402,386,106,153,V2a_Cord1
2403,386,110,171,V2a_Cord1
2404,386,91,94,V2a_Cord1
2405,386,99,65,V2a_Cord1
2406,386,106,155,V2a_Cord1
2407,386,110,177,V2a_Cord1
2408,386,95,127,V2a_Cord1
2409,386,87,96,V2a_Cord1
2410,386,99,39,V2a_Cord1
2411,386,92,77,V2a_Cord1
2412,386,99,35,V2a_Cord1
2413,386,109,179,V2a_Cord1
2414,386,95,134,V2a_Cord1
2415,386,108,176,V2a_Cord1
2416,386,105,157,V2a_Cord1
2417,386,83,97,V2a_Cord1
2418,386,106,169,V2a_Cord1
2419,386,107,183,V2a_Cord1
2420,386,96,140,V2a_Cord1
2421,386,83,93,V2a_Cord1
2422,386,106,173,V2a_Cord1
2423,386,94,51,V2a_Cord1
2424,386,95,142,V2a_Cord1
2425,386,102,157,V2a_Cord1
2426,386,79,87,V2a_Cord1
2427,386,88,122,V2a_Cord1
2428,386,96,145,V2a_Cord1
2429,386,105,173,V2a_Cord1
2430,386,103,163,V2a_Cord1
2431,386,86,130,V2a_Cord1
2432,386,84,57,V2a_Cord1
2433,386,63,90,V2a_Cord1
2434,386,73,141,V2a_Cord1
2435,391,106,166,V2a_Cord1
2436,391,104,159,V2a_Cord1
2437,391,105,173,V2a_Cord1
2438,391,99,147,V2a_Cord1
2439,391,98,139,V2a_Cord1
2440,391,100,173,V2a_Cord1
2441,391,97,152,V2a_Cord1
2442,391,97,146,V2a_Cord1
2443,391,98,162,V2a_Cord1
2444,391,98,171,V2a_Cord1
2445,391,93,150,V2a_Cord1
2446,391,94,170,V2a_Cord1
2447,391,114,50,V2a_Cord1
2448,391,88,149,V2a_Cord1
2449,391,86,140,V2a_Cord1
2450,391,86,123,V2a_Cord1
2451,391,85,122,V2a_Cord1
2452,391,104,60,V2a_Cord1
2453,391,99,75,V2a_Cord1
2454,391,95,84,V2a_Cord1
2455,391,97,67,V2a_Cord1
2456,391,88,89,V2a_Cord1
2457,391,66,140,V2a_Cord1
2458,391,96,69,V2a_Cord1
2459,391,86,98,V2a_Cord1
2460,391,93,75,V2a_Cord1
2461,391,100,56,V2a_Cord1
2462,391,82,108,V2a_Cord1
2463,391,70,130,V2a_Cord1
2464,391,88,84,V2a_Cord1
2465,391,100,53,V2a_Cord1
2466,391,89,79,V2a_Cord1
2467,391,80,95,V2a_Cord1
2468,391,105,28,V2a_Cord1
2469,391,80,94,V2a_Cord1
2470,391,79,94,V2a_Cord1
2471,391,96,52,V2a_Cord1
2472,391,85,78,V2a_Cord1
2473,391,77,98,V2a_Cord1
2474,391,96,53,V2a_Cord1
2475,391,64,127,V2a_Cord1
2476,391,98,37,V2a_Cord1
2477,391,86,70,V2a_Cord1
2478,391,83,75,V2a_Cord1
2479,391,87,68,V2a_Cord1
2480,391,86,68,V2a_Cord1
2481,391,77,79,V2a_Cord1
2482,391,73,81,V2a_Cord1
2483,391,82,72,V2a_Cord1
2484,391,62,91,V2a_Cord1
2485,391,71,42,V2a_Cord1
2486,391,58,43,V2a_Cord1
2487,393,117,154,V2a_Cord1
2488,393,116,154,V2a_Cord1
2489,393,109,179,V2a_Cord1
2490,393,100,155,V2a_Cord1
2491,393,97,152,V2a_Cord1
2492,393,96,151,V2a_Cord1
2493,393,96,161,V2a_Cord1
2494,393,101,66,V2a_Cord1
2495,393,92,142,V2a_Cord1
2496,393,101,65,V2a_Cord1
2497,393,91,136,V2a_Cord1
2498,393,95,85,V2a_Cord1
2499,393,91,89,V2a_Cord1
2500,393,89,150,V2a_Cord1
2501,393,85,136,V2a_Cord1
2502,393,85,132,V2a_Cord1
2503,393,92,69,V2a_Cord1
2504,393,88,94,V2a_Cord1
2505,393,100,32,V2a_Cord1
2506,393,85,94,V2a_Cord1
2507,393,94,47,V2a_Cord1
2508,393,94,43,V2a_Cord1
2509,393,82,86,V2a_Cord1
2510,393,81,87,V2a_Cord1
2511,393,91,35,V2a_Cord1
2512,393,79,78,V2a_Cord1
2513,393,77,90,V2a_Cord1
2514,393,82,61,V2a_Cord1
2515,393,79,66,V2a_Cord1
2516,393,66,88,V2a_Cord1
2517,393,30,48,V2a_Cord1
2518,396,122,163,V2a_Cord1
2519,396,118,157,V2a_Cord1
2520,396,105,65,V2a_Cord1
2521,396,103,147,V2a_Cord1
2522,396,104,51,V2a_Cord1
2523,396,106,162,V2a_Cord1
2524,396,109,182,V2a_Cord1
2525,396,99,55,V2a_Cord1
2526,396,107,176,V2a_Cord1
2527,396,100,48,V2a_Cord1
2528,396,94,70,V2a_Cord1
2529,396,98,53,V2a_Cord1
2530,396,108,185,V2a_Cord1
2531,396,101,153,V2a_Cord1
2532,396,100,35,V2a_Cord1
2533,396,93,98,V2a_Cord1
2534,396,99,148,V2a_Cord1
2535,396,98,33,V2a_Cord1
2536,396,106,182,V2a_Cord1
2537,396,91,69,V2a_Cord1
2538,396,102,164,V2a_Cord1
2539,396,105,180,V2a_Cord1
2540,396,90,69,V2a_Cord1
2541,396,92,54,V2a_Cord1
2542,396,90,102,V2a_Cord1
2543,396,91,54,V2a_Cord1
2544,396,95,142,V2a_Cord1
2545,396,104,181,V2a_Cord1
2546,396,91,47,V2a_Cord1
2547,396,86,72,V2a_Cord1
2548,396,87,95,V2a_Cord1
2549,396,100,166,V2a_Cord1
2550,396,84,75,V2a_Cord1
2551,396,87,55,V2a_Cord1
2552,396,101,176,V2a_Cord1
2553,396,100,175,V2a_Cord1
2554,396,84,60,V2a_Cord1
2555,396,99,177,V2a_Cord1
2556,396,95,158,V2a_Cord1
2557,396,96,168,V2a_Cord1
2558,396,78,86,V2a_Cord1
2559,396,77,70,V2a_Cord1
2560,396,92,155,V2a_Cord1
2561,396,92,153,V2a_Cord1
2562,396,73,76,V2a_Cord1
2563,396,71,79,V2a_Cord1
2564,396,72,75,V2a_Cord1
2565,396,93,168,V2a_Cord1
2566,396,88,151,V2a_Cord1
2567,396,79,138,V2a_Cord1
2568,396,49,59,V2a_Cord1
2569,398,116,171,V2a_Cord1
2570,398,109,134,V2a_Cord1
2571,398,105,193,V2a_Cord1
2572,398,109,165,V2a_Cord1
2573,398,99,171,V2a_Cord1
2574,398,97,167,V2a_Cord1
2575,398,110,90,V2a_Cord1
2576,398,97,143,V2a_Cord1
2577,398,92,171,V2a_Cord1
2578,398,92,165,V2a_Cord1
2579,398,91,174,V2a_Cord1
2580,398,96,134,V2a_Cord1
2581,398,115,54,V2a_Cord1
2582,398,92,151,V2a_Cord1
2583,398,89,160,V2a_Cord1
2584,398,92,139,V2a_Cord1
2585,398,87,151,V2a_Cord1
2586,398,92,128,V2a_Cord1
2587,398,89,137,V2a_Cord1
2588,398,92,126,V2a_Cord1
2589,398,83,149,V2a_Cord1
2590,398,82,133,V2a_Cord1
2591,398,81,133,V2a_Cord1
2592,398,74,136,V2a_Cord1
2593,398,82,129,V2a_Cord1
2594,398,92,93,V2a_Cord1
2595,398,88,101,V2a_Cord1
2596,398,102,32,V2a_Cord1
2597,398,94,74,V2a_Cord1
2598,398,87,93,V2a_Cord1
2599,398,96,64,V2a_Cord1
2600,398,84,103,V2a_Cord1
2601,398,92,79,V2a_Cord1
2602,398,94,64,V2a_Cord1
2603,398,89,80,V2a_Cord1
2604,398,82,91,V2a_Cord1
2605,398,80,93,V2a_Cord1
2606,398,79,89,V2a_Cord1
2607,398,86,78,V2a_Cord1
2608,398,96,29,V2a_Cord1
2609,398,93,53,V2a_Cord1
2610,398,91,62,V2a_Cord1
2611,398,75,100,V2a_Cord1
2612,398,82,79,V2a_Cord1
2613,398,81,78,V2a_Cord1
2614,398,75,84,V2a_Cord1
2615,398,78,81,V2a_Cord1
2616,398,76,79,V2a_Cord1
2617,400,116,154,V2a_Cord1
2618,400,115,163,V2a_Cord1
2619,400,111,34,V2a_Cord1
2620,400,107,54,V2a_Cord1
2621,400,103,64,V2a_Cord1
2622,400,103,57,V2a_Cord1
2623,400,100,95,V2a_Cord1
2624,400,102,142,V2a_Cord1
2625,400,102,145,V2a_Cord1
2626,400,93,50,V2a_Cord1
2627,400,93,87,V2a_Cord1
2628,400,101,160,V2a_Cord1
2629,400,88,75,V2a_Cord1
2630,400,98,151,V2a_Cord1
2631,400,88,63,V2a_Cord1
2632,400,97,129,V2a_Cord1
2633,400,106,194,V2a_Cord1
2634,400,97,126,V2a_Cord1
2635,400,85,52,V2a_Cord1
2636,400,85,56,V2a_Cord1
2637,400,85,78,V2a_Cord1
2638,400,83,76,V2a_Cord1
2639,400,95,132,V2a_Cord1
2640,400,81,61,V2a_Cord1
2641,400,83,86,V2a_Cord1
2642,400,94,128,V2a_Cord1
2643,400,79,66,V2a_Cord1
2644,400,101,184,V2a_Cord1
2645,400,84,93,V2a_Cord1
2646,400,76,71,V2a_Cord1
2647,400,73,63,V2a_Cord1
2648,400,70,78,V2a_Cord1
2649,400,88,156,V2a_Cord1
2650,400,86,136,V2a_Cord1
2651,400,90,174,V2a_Cord1
2652,400,82,138,V2a_Cord1
2653,400,81,135,V2a_Cord1
2654,400,85,180,V2a_Cord1
2655,400,84,181,V2a_Cord1
2656,400,76,103,V2a_Cord1
2657,400,73,151,V2a_Cord1
2658,400,65,145,V2a_Cord1
2659,400,58,149,V2a_Cord1
2660,400,54,149,V2a_Cord1
2661,400,58,159,V2a_Cord1
2662,400,50,167,V2a_Cord1
2663,403,117,49,V2a_Cord1
2664,403,111,52,V2a_Cord1
2665,403,108,32,V2a_Cord1
2666,403,105,36,V2a_Cord1
2667,403,101,32,V2a_Cord1
2668,403,101,81,V2a_Cord1
2669,403,93,42,V2a_Cord1
2670,403,92,54,V2a_Cord1
2671,403,88,55,V2a_Cord1
2672,403,92,83,V2a_Cord1
2673,403,85,71,V2a_Cord1
2674,403,89,91,V2a_Cord1
2675,403,114,161,V2a_Cord1
2676,403,73,83,V2a_Cord1
2677,403,92,102,V2a_Cord1
2678,403,92,128,V2a_Cord1
2679,403,91,129,V2a_Cord1
2680,403,90,126,V2a_Cord1
2681,403,100,157,V2a_Cord1
2682,403,37,44,V2a_Cord1
2683,403,91,142,V2a_Cord1
2684,403,110,185,V2a_Cord1
2685,403,88,139,V2a_Cord1
2686,403,105,176,V2a_Cord1
2687,403,86,136,V2a_Cord1
2688,403,91,154,V2a_Cord1
2689,403,85,148,V2a_Cord1
2690,403,98,174,V2a_Cord1
2691,403,91,161,V2a_Cord1
2692,403,91,163,V2a_Cord1
2693,403,97,176,V2a_Cord1
2694,403,103,192,V2a_Cord1
2695,403,98,181,V2a_Cord1
2696,403,69,138,V2a_Cord1
2697,403,88,163,V2a_Cord1
2698,403,100,192,V2a_Cord1
2699,403,50,164,V2a_Cord1
2700,407,119,149,V2a_Cord1
2701,407,113,167,V2a_Cord1
2702,407,101,182,V2a_Cord1
2703,407,101,176,V2a_Cord1
2704,407,99,151,V2a_Cord1
2705,407,98,180,V2a_Cord1
2706,407,98,150,V2a_Cord1
2707,407,97,176,V2a_Cord1
2708,407,96,152,V2a_Cord1
2709,407,94,171,V2a_Cord1
2710,407,93,156,V2a_Cord1
2711,407,92,148,V2a_Cord1
2712,407,92,146,V2a_Cord1
2713,407,93,132,V2a_Cord1
2714,407,89,151,V2a_Cord1
2715,407,89,138,V2a_Cord1
2716,407,101,80,V2a_Cord1
2717,407,78,187,V2a_Cord1
2718,407,83,136,V2a_Cord1
2719,407,84,132,V2a_Cord1
2720,407,88,120,V2a_Cord1
2721,407,83,133,V2a_Cord1
2722,407,103,58,V2a_Cord1
2723,407,103,57,V2a_Cord1
2724,407,95,89,V2a_Cord1
2725,407,94,95,V2a_Cord1
2726,407,74,141,V2a_Cord1
2727,407,81,132,V2a_Cord1
2728,407,91,103,V2a_Cord1
2729,407,80,134,V2a_Cord1
2730,407,108,31,V2a_Cord1
2731,407,81,131,V2a_Cord1
2732,407,76,137,V2a_Cord1
2733,407,90,99,V2a_Cord1
2734,407,90,99,V2a_Cord1
2735,407,82,122,V2a_Cord1
2736,407,99,64,V2a_Cord1
2737,407,89,96,V2a_Cord1
2738,407,79,125,V2a_Cord1
2739,407,99,47,V2a_Cord1
2740,407,92,83,V2a_Cord1
2741,407,98,47,V2a_Cord1
2742,407,98,43,V2a_Cord1
2743,407,92,77,V2a_Cord1
2744,407,84,89,V2a_Cord1
2745,407,81,105,V2a_Cord1
2746,407,89,67,V2a_Cord1
2747,407,83,67,V2a_Cord1
2748,412,119,161,V2a_Cord1
2749,412,103,176,V2a_Cord1
2750,412,110,54,V2a_Cord1
2751,412,104,190,V2a_Cord1
2752,412,101,173,V2a_Cord1
2753,412,97,154,V2a_Cord1
2754,412,114,35,V2a_Cord1
2755,412,95,151,V2a_Cord1
2756,412,102,74,V2a_Cord1
2757,412,100,90,V2a_Cord1
2758,412,95,132,V2a_Cord1
2759,412,94,167,V2a_Cord1
2760,412,104,53,V2a_Cord1
2761,412,93,163,V2a_Cord1
2762,412,89,150,V2a_Cord1
2763,412,94,123,V2a_Cord1
2764,412,90,157,V2a_Cord1
2765,412,88,157,V2a_Cord1
2766,412,104,43,V2a_Cord1
2767,412,87,147,V2a_Cord1
2768,412,96,84,V2a_Cord1
2769,412,94,91,V2a_Cord1
2770,412,85,148,V2a_Cord1
2771,412,85,150,V2a_Cord1
2772,412,93,96,V2a_Cord1
2773,412,92,96,V2a_Cord1
2774,412,83,150,V2a_Cord1
2775,412,82,146,V2a_Cord1
2776,412,101,41,V2a_Cord1
2777,412,101,38,V2a_Cord1
2778,412,100,33,V2a_Cord1
2779,412,76,140,V2a_Cord1
2780,412,75,145,V2a_Cord1
2781,412,95,84,V2a_Cord1
2782,412,74,143,V2a_Cord1
2783,412,93,88,V2a_Cord1
2784,412,94,84,V2a_Cord1
2785,412,74,147,V2a_Cord1
2786,412,98,37,V2a_Cord1
2787,412,84,105,V2a_Cord1
2788,412,70,139,V2a_Cord1
2789,412,75,134,V2a_Cord1
2790,412,68,140,V2a_Cord1
2791,412,99,61,V2a_Cord1
2792,412,99,65,V2a_Cord1
2793,412,72,133,V2a_Cord1
2794,412,98,47,V2a_Cord1
2795,412,84,93,V2a_Cord1
2796,412,81,102,V2a_Cord1
2797,412,67,135,V2a_Cord1
2798,412,88,77,V2a_Cord1
2799,414,108,152,V2a_Cord1
2800,414,108,167,V2a_Cord1
2801,414,104,185,V2a_Cord1
2802,414,104,166,V2a_Cord1
2803,414,102,160,V2a_Cord1
2804,414,97,177,V2a_Cord1
2805,414,96,135,V2a_Cord1
2806,414,98,151,V2a_Cord1
2807,414,97,170,V2a_Cord1
2808,414,97,161,V2a_Cord1
2809,414,97,157,V2a_Cord1
2810,414,95,162,V2a_Cord1
2811,414,95,158,V2a_Cord1
2812,414,94,155,V2a_Cord1
2813,414,92,160,V2a_Cord1
2814,414,90,127,V2a_Cord1
2815,414,90,130,V2a_Cord1
2816,414,91,162,V2a_Cord1
2817,414,87,143,V2a_Cord1
2818,414,100,52,V2a_Cord1
2819,414,100,53,V2a_Cord1
2820,414,100,48,V2a_Cord1
2821,414,99,49,V2a_Cord1
2822,414,95,62,V2a_Cord1
2823,414,99,48,V2a_Cord1
2824,414,90,67,V2a_Cord1
2825,414,89,38,V2a_Cord1
2826,414,78,43,V2a_Cord1
2827,417,113,182,V2a_Cord1
2828,417,103,150,V2a_Cord1
2829,417,105,182,V2a_Cord1
2830,417,101,163,V2a_Cord1
2831,417,101,160,V2a_Cord1
2832,417,108,41,V2a_Cord1
2833,417,104,62,V2a_Cord1
2834,417,101,188,V2a_Cord1
2835,417,103,56,V2a_Cord1
2836,417,95,123,V2a_Cord1
2837,417,95,132,V2a_Cord1
2838,417,97,165,V2a_Cord1
2839,417,93,134,V2a_Cord1
2840,417,93,125,V2a_Cord1
2841,417,95,156,V2a_Cord1
2842,417,96,193,V2a_Cord1
2843,417,95,180,V2a_Cord1
2844,417,96,48,V2a_Cord1
2845,417,87,97,V2a_Cord1
2846,417,89,131,V2a_Cord1
2847,417,94,179,V2a_Cord1
2848,417,86,89,V2a_Cord1
2849,417,92,172,V2a_Cord1
2850,417,84,87,V2a_Cord1
2851,417,86,129,V2a_Cord1
2852,417,85,141,V2a_Cord1
2853,417,84,140,V2a_Cord1
2854,417,88,163,V2a_Cord1
2855,417,91,189,V2a_Cord1
2856,417,80,94,V2a_Cord1
2857,417,87,166,V2a_Cord1
2858,417,80,147,V2a_Cord1
2859,417,82,105,V2a_Cord1
2860,417,82,106,V2a_Cord1
2861,417,84,160,V2a_Cord1
2862,417,74,86,V2a_Cord1
2863,417,78,134,V2a_Cord1
2864,417,80,129,V2a_Cord1
2865,417,67,89,V2a_Cord1
2866,417,57,142,V2a_Cord1
2867,417,57,171,V2a_Cord1
2868,421,119,73,V2a_Cord1
2869,421,120,154,V2a_Cord1
2870,421,113,37,V2a_Cord1
2871,421,108,29,V2a_Cord1
2872,421,107,32,V2a_Cord1
2873,421,102,68,V2a_Cord1
2874,421,106,164,V2a_Cord1
2875,421,99,72,V2a_Cord1
2876,421,99,59,V2a_Cord1
2877,421,95,44,V2a_Cord1
2878,421,105,187,V2a_Cord1
2879,421,94,100,V2a_Cord1
2880,421,93,55,V2a_Cord1
2881,421,92,49,V2a_Cord1
2882,421,94,153,V2a_Cord1
2883,421,91,98,V2a_Cord1
2884,421,91,147,V2a_Cord1
2885,421,87,80,V2a_Cord1
2886,421,91,144,V2a_Cord1
2887,421,86,84,V2a_Cord1
2888,421,92,131,V2a_Cord1
2889,421,95,178,V2a_Cord1
2890,421,94,190,V2a_Cord1
2891,421,85,85,V2a_Cord1
2892,421,85,82,V2a_Cord1
2893,421,89,172,V2a_Cord1
2894,421,84,141,V2a_Cord1
2895,421,85,165,V2a_Cord1
2896,421,84,169,V2a_Cord1
2897,421,72,83,V2a_Cord1
2898,421,73,77,V2a_Cord1
2899,421,80,95,V2a_Cord1
2900,421,83,131,V2a_Cord1
2901,421,74,148,V2a_Cord1
2902,421,81,107,V2a_Cord1
2903,421,52,76,V2a_Cord1
2904,421,32,174,V2a_Cord1
2905,430,115,62,V2a_Cord1
2906,430,116,54,V2a_Cord1
2907,430,112,181,V2a_Cord1
2908,430,102,66,V2a_Cord1
2909,430,103,34,V2a_Cord1
2910,430,97,74,V2a_Cord1
2911,430,103,182,V2a_Cord1
2912,430,98,168,V2a_Cord1
2913,430,99,181,V2a_Cord1
2914,430,93,72,V2a_Cord1
2915,430,101,192,V2a_Cord1
2916,430,96,163,V2a_Cord1
2917,430,93,145,V2a_Cord1
2918,430,93,139,V2a_Cord1
2919,430,97,181,V2a_Cord1
2920,430,90,65,V2a_Cord1
2921,430,92,145,V2a_Cord1
2922,430,89,53,V2a_Cord1
2923,430,89,94,V2a_Cord1
2924,430,91,138,V2a_Cord1
2925,430,87,70,V2a_Cord1
2926,430,93,173,V2a_Cord1
2927,430,92,176,V2a_Cord1
2928,430,87,100,V2a_Cord1
2929,430,90,169,V2a_Cord1
2930,430,90,154,V2a_Cord1
2931,430,88,143,V2a_Cord1
2932,430,84,95,V2a_Cord1
2933,430,81,66,V2a_Cord1
2934,430,88,144,V2a_Cord1
2935,430,82,99,V2a_Cord1
2936,430,75,67,V2a_Cord1
2937,430,76,72,V2a_Cord1
2938,430,77,92,V2a_Cord1
2939,430,86,140,V2a_Cord1
2940,430,85,140,V2a_Cord1
2941,430,71,68,V2a_Cord1
2942,430,71,75,V2a_Cord1
2943,430,84,142,V2a_Cord1
2944,430,68,72,V2a_Cord1
2945,430,64,80,V2a_Cord1
2946,430,82,130,V2a_Cord1
2947,430,78,148,V2a_Cord1
2948,430,61,82,V2a_Cord1
2949,430,58,80,V2a_Cord1
2950,430,63,90,V2a_Cord1
2951,430,81,128,V2a_Cord1
2952,430,79,121,V2a_Cord1
2953,430,63,151,V2a_Cord1
2954,430,46,162,V2a_Cord1
2955,430,46,163,V2a_Cord1
2956,500,114,56,V2a_Cord1
2957,500,119,168,V2a_Cord1
2958,500,118,168,V2a_Cord1
2959,500,113,172,V2a_Cord1
2960,500,106,159,V2a_Cord1
2961,500,105,48,V2a_Cord1
2962,500,104,51,V2a_Cord1
2963,500,103,163,V2a_Cord1
2964,500,98,67,V2a_Cord1
2965,500,97,63,V2a_Cord1
2966,500,96,78,V2a_Cord1
2967,500,98,39,V2a_Cord1
2968,500,97,93,V2a_Cord1
2969,500,98,134,V2a_Cord1
2970,500,96,94,V2a_Cord1
2971,500,103,183,V2a_Cord1
2972,500,104,186,V2a_Cord1
2973,500,103,189,V2a_Cord1
2974,500,96,138,V2a_Cord1
2975,500,91,88,V2a_Cord1
2976,500,100,180,V2a_Cord1
2977,500,89,66,V2a_Cord1
2978,500,92,129,V2a_Cord1
2979,500,87,89,V2a_Cord1
2980,500,82,70,V2a_Cord1
2981,500,92,151,V2a_Cord1
2982,500,93,155,V2a_Cord1
2983,500,91,151,V2a_Cord1
2984,500,88,142,V2a_Cord1
2985,500,79,88,V2a_Cord1
2986,500,92,175,V2a_Cord1
2987,500,86,135,V2a_Cord1
2988,500,86,143,V2a_Cord1
2989,500,86,139,V2a_Cord1
2990,500,91,172,V2a_Cord1
2991,500,83,133,V2a_Cord1
2992,500,86,145,V2a_Cord1
2993,500,74,91,V2a_Cord1
2994,500,78,143,V2a_Cord1
2995,500,51,56,V2a_Cord1
2996,502,120,171,V2a_Cord1
2997,502,112,53,V2a_Cord1
2998,502,116,174,V2a_Cord1
2999,502,108,60,V2a_Cord1
3000,502,99,49,V2a_Cord1
3001,502,98,64,V2a_Cord1
3002,502,99,51,V2a_Cord1
3003,502,106,191,V2a_Cord1
3004,502,99,177,V2a_Cord1
3005,502,93,60,V2a_Cord1
3006,502,93,48,V2a_Cord1
3007,502,93,51,V2a_Cord1
3008,502,95,128,V2a_Cord1
3009,502,93,96,V2a_Cord1
3010,502,99,184,V2a_Cord1
3011,502,90,32,V2a_Cord1
3012,502,90,46,V2a_Cord1
3013,502,94,150,V2a_Cord1
3014,502,92,126,V2a_Cord1
3015,502,90,84,V2a_Cord1
3016,502,92,134,V2a_Cord1
3017,502,90,74,V2a_Cord1
3018,502,90,104,V2a_Cord1
3019,502,89,63,V2a_Cord1
3020,502,89,78,V2a_Cord1
3021,502,86,45,V2a_Cord1
3022,502,93,170,V2a_Cord1
3023,502,92,151,V2a_Cord1
3024,502,87,57,V2a_Cord1
3025,502,93,159,V2a_Cord1
3026,502,88,86,V2a_Cord1
3027,502,87,59,V2a_Cord1
3028,502,84,46,V2a_Cord1
3029,502,92,169,V2a_Cord1
3030,502,92,146,V2a_Cord1
3031,502,91,161,V2a_Cord1
3032,502,90,138,V2a_Cord1
3033,502,88,127,V2a_Cord1
3034,502,89,179,V2a_Cord1
3035,502,90,163,V2a_Cord1
3036,502,87,90,V2a_Cord1
3037,502,86,91,V2a_Cord1
