,z,x,y,population_key
2328,426,77,41,V2b_Cord1
2329,426,77,63,V2b_Cord1
2330,426,73,123,V2b_Cord1
2331,426,76,106,V2b_Cord1
2332,426,73,106,V2b_Cord1
2333,426,73,97,V2b_Cord1
2334,426,64,99,V2b_Cord1
2335,428,106,90,V2b_Cord1
2336,428,107,149,V2b_Cord1
2337,428,102,177,V2b_Cord1
2338,428,100,84,V2b_Cord1
2339,428,101,52,V2b_Cord1
2340,428,98,69,V2b_Cord1
2341,428,99,55,V2b_Cord1
2342,428,100,193,V2b_Cord1
2343,428,95,145,V2b_Cord1
2344,428,94,161,V2b_Cord1
2345,428,91,188,V2b_Cord1
2346,428,90,74,V2b_Cord1
2347,428,88,29,V2b_Cord1
2348,428,86,36,V2b_Cord1
2349,428,81,176,V2b_Cord1
2350,428,81,168,V2b_Cord1
2351,428,88,105,V2b_Cord1
2352,428,88,110,V2b_Cord1
2353,428,87,110,V2b_Cord1
2354,428,78,165,V2b_Cord1
2355,428,81,141,V2b_Cord1
2356,428,82,106,V2b_Cord1
2357,428,83,115,V2b_Cord1
2358,428,74,160,V2b_Cord1
2359,428,77,82,V2b_Cord1
2360,428,79,119,V2b_Cord1
2361,428,75,95,V2b_Cord1
2362,428,74,133,V2b_Cord1
2363,428,69,162,V2b_Cord1
2364,428,75,101,V2b_Cord1
2365,428,74,114,V2b_Cord1
2366,428,69,101,V2b_Cord1
2367,430,107,66,V2b_Cord1
2368,430,105,58,V2b_Cord1
2369,430,103,57,V2b_Cord1
2370,430,108,163,V2b_Cord1
2371,430,99,51,V2b_Cord1
2372,430,96,39,V2b_Cord1
2373,430,103,72,V2b_Cord1
2374,430,97,47,V2b_Cord1
2375,430,105,80,V2b_Cord1
2376,430,106,163,V2b_Cord1
2377,430,99,58,V2b_Cord1
2378,430,104,155,V2b_Cord1
2379,430,103,155,V2b_Cord1
2380,430,92,48,V2b_Cord1
2381,430,102,155,V2b_Cord1
2382,430,103,99,V2b_Cord1
2383,430,85,30,V2b_Cord1
2384,430,100,183,V2b_Cord1
2385,430,99,176,V2b_Cord1
2386,430,85,41,V2b_Cord1
2387,430,83,186,V2b_Cord1
2388,430,80,173,V2b_Cord1
2389,430,84,119,V2b_Cord1
2390,430,81,111,V2b_Cord1
2391,430,82,118,V2b_Cord1
2392,430,80,153,V2b_Cord1
2393,430,80,116,V2b_Cord1
2394,430,79,120,V2b_Cord1
2395,430,75,134,V2b_Cord1
2396,500,115,33,V2b_Cord1
2397,500,112,196,V2b_Cord1
2398,500,103,162,V2b_Cord1
2399,500,105,56,V2b_Cord1
2400,500,97,155,V2b_Cord1
2401,500,103,41,V2b_Cord1
2402,500,103,38,V2b_Cord1
2403,500,101,45,V2b_Cord1
2404,500,96,179,V2b_Cord1
2405,500,98,32,V2b_Cord1
2406,500,94,45,V2b_Cord1
2407,500,94,48,V2b_Cord1
2408,500,93,37,V2b_Cord1
2409,500,88,184,V2b_Cord1
2410,500,87,27,V2b_Cord1
2411,500,91,119,V2b_Cord1
2412,500,80,193,V2b_Cord1
2413,500,89,102,V2b_Cord1
2414,500,89,100,V2b_Cord1
2415,500,78,184,V2b_Cord1
2416,500,88,102,V2b_Cord1
2417,500,77,37,V2b_Cord1
2418,500,85,102,V2b_Cord1
2419,500,84,116,V2b_Cord1
2420,500,78,115,V2b_Cord1
2421,500,78,106,V2b_Cord1
2422,500,76,100,V2b_Cord1
2423,500,73,100,V2b_Cord1
2424,502,117,69,V2b_Cord1
2425,502,112,198,V2b_Cord1
2426,502,105,157,V2b_Cord1
2427,502,106,175,V2b_Cord1
2428,502,106,180,V2b_Cord1
2429,502,100,165,V2b_Cord1
2430,502,104,24,V2b_Cord1
2431,502,97,163,V2b_Cord1
2432,502,94,201,V2b_Cord1
2433,502,97,64,V2b_Cord1
2434,502,94,25,V2b_Cord1
2435,502,92,43,V2b_Cord1
2436,502,89,119,V2b_Cord1
2437,502,80,185,V2b_Cord1
2438,502,89,104,V2b_Cord1
2439,502,88,34,V2b_Cord1
2440,502,83,27,V2b_Cord1
2441,502,84,105,V2b_Cord1
2442,502,82,104,V2b_Cord1
2443,502,79,123,V2b_Cord1
2444,502,81,106,V2b_Cord1
2445,502,74,123,V2b_Cord1
2446,502,73,121,V2b_Cord1
2447,502,73,121,V2b_Cord1
2448,502,76,68,V2b_Cord1
2449,502,74,102,V2b_Cord1
2450,502,71,121,V2b_Cord1
2451,502,62,79,V2b_Cord1
2452,504,115,81,V2b_Cord1
2453,504,109,144,V2b_Cord1
2454,504,105,133,V2b_Cord1
2455,504,106,152,V2b_Cord1
2456,504,83,35,V2b_Cord1
2457,504,89,43,V2b_Cord1
2458,504,80,59,V2b_Cord1
2459,504,87,109,V2b_Cord1
2460,504,87,128,V2b_Cord1
2461,504,91,174,V2b_Cord1
2462,504,84,106,V2b_Cord1
2463,504,81,106,V2b_Cord1
2464,504,88,174,V2b_Cord1
2465,504,79,105,V2b_Cord1
2466,504,86,168,V2b_Cord1
2467,504,81,162,V2b_Cord1
2468,504,60,73,V2b_Cord1
2469,504,72,105,V2b_Cord1
2470,504,53,80,V2b_Cord1
2471,504,70,119,V2b_Cord1
2472,504,69,122,V2b_Cord1
2473,504,67,176,V2b_Cord1
2474,506,108,83,V2b_Cord1
2475,506,113,168,V2b_Cord1
2476,506,115,181,V2b_Cord1
2477,506,102,90,V2b_Cord1
2478,506,108,172,V2b_Cord1
2479,506,98,148,V2b_Cord1
2480,506,97,148,V2b_Cord1
2481,506,97,146,V2b_Cord1
2482,506,101,164,V2b_Cord1
2483,506,102,44,V2b_Cord1
2484,506,97,157,V2b_Cord1
2485,506,98,84,V2b_Cord1
2486,506,95,154,V2b_Cord1
2487,506,101,173,V2b_Cord1
2488,506,99,173,V2b_Cord1
2489,506,104,192,V2b_Cord1
2490,506,95,34,V2b_Cord1
2491,506,94,40,V2b_Cord1
2492,506,101,197,V2b_Cord1
2493,506,92,173,V2b_Cord1
2494,506,91,48,V2b_Cord1
2495,506,89,103,V2b_Cord1
2496,506,91,194,V2b_Cord1
2497,506,86,128,V2b_Cord1
2498,506,86,34,V2b_Cord1
2499,506,85,166,V2b_Cord1
2500,506,85,41,V2b_Cord1
2501,506,86,109,V2b_Cord1
2502,506,80,162,V2b_Cord1
2503,506,84,106,V2b_Cord1
2504,506,79,138,V2b_Cord1
2505,506,82,125,V2b_Cord1
2506,506,83,107,V2b_Cord1
2507,506,82,109,V2b_Cord1
2508,506,81,116,V2b_Cord1
2509,506,80,89,V2b_Cord1
2510,506,81,105,V2b_Cord1
2511,506,78,96,V2b_Cord1
2512,506,73,124,V2b_Cord1
2513,506,56,95,V2b_Cord1
2514,508,109,45,V2b_Cord1
2515,508,100,97,V2b_Cord1
2516,508,107,46,V2b_Cord1
2517,508,106,49,V2b_Cord1
2518,508,104,34,V2b_Cord1
2519,508,98,90,V2b_Cord1
2520,508,101,147,V2b_Cord1
2521,508,98,49,V2b_Cord1
2522,508,105,181,V2b_Cord1
2523,508,101,167,V2b_Cord1
2524,508,92,92,V2b_Cord1
2525,508,95,123,V2b_Cord1
2526,508,92,39,V2b_Cord1
2527,508,85,28,V2b_Cord1
2528,508,88,98,V2b_Cord1
2529,508,98,187,V2b_Cord1
2530,508,89,113,V2b_Cord1
2531,508,99,191,V2b_Cord1
2532,508,97,187,V2b_Cord1
2533,508,80,36,V2b_Cord1
2534,508,83,104,V2b_Cord1
2535,508,82,195,V2b_Cord1
2536,508,80,162,V2b_Cord1
2537,508,79,107,V2b_Cord1
2538,508,80,119,V2b_Cord1
2539,508,75,95,V2b_Cord1
2540,508,75,97,V2b_Cord1
2541,508,75,98,V2b_Cord1
2542,508,77,123,V2b_Cord1
2543,508,72,107,V2b_Cord1
2544,510,103,28,V2b_Cord1
2545,510,99,63,V2b_Cord1
2546,510,98,42,V2b_Cord1
2547,510,97,65,V2b_Cord1
2548,510,93,41,V2b_Cord1
2549,510,102,173,V2b_Cord1
2550,510,90,35,V2b_Cord1
2551,510,95,90,V2b_Cord1
2552,510,90,68,V2b_Cord1
2553,510,100,185,V2b_Cord1
2554,510,83,45,V2b_Cord1
2555,510,97,187,V2b_Cord1
2556,510,74,46,V2b_Cord1
2557,510,78,63,V2b_Cord1
2558,510,86,185,V2b_Cord1
2559,510,84,175,V2b_Cord1
2560,510,86,119,V2b_Cord1
2561,510,80,104,V2b_Cord1
2562,510,79,104,V2b_Cord1
2563,510,74,84,V2b_Cord1
2564,510,76,99,V2b_Cord1
2565,510,73,118,V2b_Cord1
2566,512,102,92,V2b_Cord1
2567,512,101,44,V2b_Cord1
2568,512,101,90,V2b_Cord1
2569,512,95,46,V2b_Cord1
2570,512,108,137,V2b_Cord1
2571,512,87,58,V2b_Cord1
2572,512,87,76,V2b_Cord1
2573,512,107,169,V2b_Cord1
2574,512,85,117,V2b_Cord1
2575,512,83,116,V2b_Cord1
2576,512,79,109,V2b_Cord1
2577,512,78,106,V2b_Cord1
2578,512,96,190,V2b_Cord1
2579,512,77,102,V2b_Cord1
2580,512,96,200,V2b_Cord1
2581,512,88,157,V2b_Cord1
2582,512,91,192,V2b_Cord1
2583,512,89,182,V2b_Cord1
2584,512,75,107,V2b_Cord1
2585,512,85,155,V2b_Cord1
2586,512,73,102,V2b_Cord1
2587,512,86,183,V2b_Cord1
2588,512,82,161,V2b_Cord1
2589,512,71,123,V2b_Cord1
2590,514,95,47,V2b_Cord1
2591,514,94,42,V2b_Cord1
2592,514,94,50,V2b_Cord1
2593,514,93,52,V2b_Cord1
2594,514,102,159,V2b_Cord1
2595,514,90,65,V2b_Cord1
2596,514,100,125,V2b_Cord1
2597,514,88,72,V2b_Cord1
2598,514,94,191,V2b_Cord1
2599,514,89,164,V2b_Cord1
2600,514,88,117,V2b_Cord1
2601,514,84,185,V2b_Cord1
2602,514,82,105,V2b_Cord1
2603,514,82,109,V2b_Cord1
2604,514,77,187,V2b_Cord1
2605,514,76,159,V2b_Cord1
2606,514,76,102,V2b_Cord1
2607,514,75,121,V2b_Cord1
2608,514,73,124,V2b_Cord1
2609,514,71,126,V2b_Cord1
2610,514,53,90,V2b_Cord1
2611,516,114,193,V2b_Cord1
2612,516,96,50,V2b_Cord1
2613,516,108,178,V2b_Cord1
2614,516,96,86,V2b_Cord1
2615,516,93,27,V2b_Cord1
2616,516,101,197,V2b_Cord1
2617,516,86,45,V2b_Cord1
2618,516,84,27,V2b_Cord1
2619,516,91,193,V2b_Cord1
2620,516,81,51,V2b_Cord1
2621,516,85,92,V2b_Cord1
2622,516,76,33,V2b_Cord1
2623,516,85,116,V2b_Cord1
2624,516,83,106,V2b_Cord1
2625,516,80,144,V2b_Cord1
2626,516,81,161,V2b_Cord1
2627,516,81,122,V2b_Cord1
2628,516,75,147,V2b_Cord1
2629,516,78,117,V2b_Cord1
2630,516,73,121,V2b_Cord1
2631,518,106,150,V2b_Cord1
2632,518,108,167,V2b_Cord1
2633,518,101,128,V2b_Cord1
2634,518,104,175,V2b_Cord1
2635,518,103,63,V2b_Cord1
2636,518,99,185,V2b_Cord1
2637,518,104,57,V2b_Cord1
2638,518,98,184,V2b_Cord1
2639,518,97,198,V2b_Cord1
2640,518,98,183,V2b_Cord1
2641,518,95,181,V2b_Cord1
2642,518,93,74,V2b_Cord1
2643,518,91,127,V2b_Cord1
2644,518,86,187,V2b_Cord1
2645,518,87,149,V2b_Cord1
2646,518,88,57,V2b_Cord1
2647,518,84,107,V2b_Cord1
2648,518,83,113,V2b_Cord1
2649,518,83,103,V2b_Cord1
2650,518,83,116,V2b_Cord1
2651,518,80,87,V2b_Cord1
2652,518,80,115,V2b_Cord1
2653,518,78,118,V2b_Cord1
2654,518,78,83,V2b_Cord1
2655,518,77,125,V2b_Cord1
2656,518,74,134,V2b_Cord1
2657,518,75,108,V2b_Cord1
2658,518,72,125,V2b_Cord1
2659,520,99,69,V2b_Cord1
2660,520,97,66,V2b_Cord1
2661,520,94,62,V2b_Cord1
2662,520,91,58,V2b_Cord1
2663,520,87,46,V2b_Cord1
2664,520,109,157,V2b_Cord1
2665,520,85,62,V2b_Cord1
2666,520,106,132,V2b_Cord1
2667,520,105,137,V2b_Cord1
2668,520,72,41,V2b_Cord1
2669,520,104,162,V2b_Cord1
2670,520,78,84,V2b_Cord1
2671,520,87,119,V2b_Cord1
2672,520,101,187,V2b_Cord1
2673,520,81,130,V2b_Cord1
2674,520,92,176,V2b_Cord1
2675,520,76,121,V2b_Cord1
2676,520,73,103,V2b_Cord1
2677,520,75,123,V2b_Cord1
2678,520,75,129,V2b_Cord1
2679,522,118,149,V2b_Cord1
2680,522,120,175,V2b_Cord1
2681,522,120,52,V2b_Cord1
2682,522,105,181,V2b_Cord1
2683,522,100,189,V2b_Cord1
2684,522,97,184,V2b_Cord1
2685,522,105,73,V2b_Cord1
2686,522,89,196,V2b_Cord1
2687,522,89,191,V2b_Cord1
2688,522,97,90,V2b_Cord1
2689,522,85,173,V2b_Cord1
2690,522,106,41,V2b_Cord1
2691,522,85,160,V2b_Cord1
2692,522,82,178,V2b_Cord1
2693,522,92,120,V2b_Cord1
2694,522,86,118,V2b_Cord1
2695,522,81,132,V2b_Cord1
2696,522,95,42,V2b_Cord1
2697,522,77,146,V2b_Cord1
2698,522,73,154,V2b_Cord1
2699,522,81,119,V2b_Cord1
2700,522,86,74,V2b_Cord1
2701,522,90,26,V2b_Cord1
2702,522,86,29,V2b_Cord1
2703,522,76,118,V2b_Cord1
2704,522,75,109,V2b_Cord1
2705,522,71,40,V2b_Cord1
2706,524,110,158,V2b_Cord1
2707,524,107,136,V2b_Cord1
2708,524,105,142,V2b_Cord1
2709,524,101,84,V2b_Cord1
2710,524,103,157,V2b_Cord1
2711,524,105,170,V2b_Cord1
2712,524,104,177,V2b_Cord1
2713,524,102,174,V2b_Cord1
2714,524,103,180,V2b_Cord1
2715,524,100,45,V2b_Cord1
2716,524,101,38,V2b_Cord1
2717,524,96,187,V2b_Cord1
2718,524,93,191,V2b_Cord1
2719,524,90,27,V2b_Cord1
2720,524,89,147,V2b_Cord1
2721,524,89,191,V2b_Cord1
2722,524,84,30,V2b_Cord1
2723,524,81,157,V2b_Cord1
2724,524,76,187,V2b_Cord1
2725,524,72,37,V2b_Cord1
2726,524,82,104,V2b_Cord1
2727,524,74,163,V2b_Cord1
2728,524,81,121,V2b_Cord1
2729,524,80,108,V2b_Cord1
2730,524,78,107,V2b_Cord1
2731,524,78,116,V2b_Cord1
2732,524,77,122,V2b_Cord1
2733,524,76,107,V2b_Cord1
2734,524,76,105,V2b_Cord1
2735,524,72,105,V2b_Cord1
2736,526,109,162,V2b_Cord1
2737,526,115,199,V2b_Cord1
2738,526,107,138,V2b_Cord1
2739,526,99,87,V2b_Cord1
2740,526,105,159,V2b_Cord1
2741,526,103,169,V2b_Cord1
2742,526,101,151,V2b_Cord1
2743,526,103,41,V2b_Cord1
2744,526,101,49,V2b_Cord1
2745,526,101,183,V2b_Cord1
2746,526,98,44,V2b_Cord1
2747,526,96,49,V2b_Cord1
2748,526,96,30,V2b_Cord1
2749,526,94,164,V2b_Cord1
2750,526,90,48,V2b_Cord1
2751,526,90,78,V2b_Cord1
2752,526,94,201,V2b_Cord1
2753,526,89,40,V2b_Cord1
2754,526,87,33,V2b_Cord1
2755,526,82,33,V2b_Cord1
2756,526,79,32,V2b_Cord1
2757,526,74,38,V2b_Cord1
2758,526,87,118,V2b_Cord1
2759,526,71,37,V2b_Cord1
2760,526,83,127,V2b_Cord1
2761,526,78,190,V2b_Cord1
2762,526,77,164,V2b_Cord1
2763,526,79,109,V2b_Cord1
2764,526,63,53,V2b_Cord1
2765,526,72,85,V2b_Cord1
2766,526,76,110,V2b_Cord1
2767,526,73,95,V2b_Cord1
2768,526,72,136,V2b_Cord1
2769,526,62,72,V2b_Cord1
2770,528,107,135,V2b_Cord1
2771,528,105,195,V2b_Cord1
2772,528,97,94,V2b_Cord1
2773,528,95,179,V2b_Cord1
2774,528,95,187,V2b_Cord1
2775,528,89,37,V2b_Cord1
2776,528,88,160,V2b_Cord1
2777,528,88,150,V2b_Cord1
2778,528,84,70,V2b_Cord1
2779,528,75,34,V2b_Cord1
2780,528,80,82,V2b_Cord1
2781,528,79,125,V2b_Cord1
2782,528,79,116,V2b_Cord1
2783,528,79,117,V2b_Cord1
2784,528,77,117,V2b_Cord1
2785,528,74,119,V2b_Cord1
2786,528,73,115,V2b_Cord1
2787,530,108,58,V2b_Cord1
2788,530,103,51,V2b_Cord1
2789,530,105,175,V2b_Cord1
2790,530,103,155,V2b_Cord1
2791,530,103,175,V2b_Cord1
2792,530,102,173,V2b_Cord1
2793,530,102,174,V2b_Cord1
2794,530,91,89,V2b_Cord1
2795,530,98,35,V2b_Cord1
2796,530,97,36,V2b_Cord1
2797,530,90,57,V2b_Cord1
2798,530,89,105,V2b_Cord1
2799,530,90,40,V2b_Cord1
2800,530,89,106,V2b_Cord1
2801,530,93,125,V2b_Cord1
2802,530,88,106,V2b_Cord1
2803,530,91,140,V2b_Cord1
2804,530,90,163,V2b_Cord1
2805,530,86,57,V2b_Cord1
2806,530,88,157,V2b_Cord1
2807,530,81,190,V2b_Cord1
2808,530,86,138,V2b_Cord1
2809,530,82,33,V2b_Cord1
2810,530,84,110,V2b_Cord1
2811,530,82,104,V2b_Cord1
2812,530,81,120,V2b_Cord1
2813,530,77,50,V2b_Cord1
2814,530,80,120,V2b_Cord1
2815,530,75,34,V2b_Cord1
2816,530,75,120,V2b_Cord1
2817,530,71,124,V2b_Cord1
2818,530,71,123,V2b_Cord1
2819,532,109,167,V2b_Cord1
2820,532,102,65,V2b_Cord1
2821,532,111,179,V2b_Cord1
2822,532,108,172,V2b_Cord1
2823,532,103,88,V2b_Cord1
2824,532,99,60,V2b_Cord1
2825,532,108,182,V2b_Cord1
2826,532,108,191,V2b_Cord1
2827,532,94,34,V2b_Cord1
2828,532,100,184,V2b_Cord1
2829,532,96,194,V2b_Cord1
2830,532,94,192,V2b_Cord1
2831,532,93,138,V2b_Cord1
2832,532,85,60,V2b_Cord1
2833,532,87,160,V2b_Cord1
2834,532,84,186,V2b_Cord1
2835,532,86,98,V2b_Cord1
2836,532,87,143,V2b_Cord1
2837,532,74,51,V2b_Cord1
2838,532,82,173,V2b_Cord1
2839,532,75,187,V2b_Cord1
2840,532,80,165,V2b_Cord1
2841,532,63,43,V2b_Cord1
2842,532,78,163,V2b_Cord1
2843,532,80,109,V2b_Cord1
2844,532,78,123,V2b_Cord1
2845,532,77,120,V2b_Cord1
2846,532,74,101,V2b_Cord1
2847,532,72,108,V2b_Cord1
2848,534,106,170,V2b_Cord1
2849,534,102,63,V2b_Cord1
2850,534,102,83,V2b_Cord1
2851,534,105,174,V2b_Cord1
2852,534,100,81,V2b_Cord1
2853,534,98,50,V2b_Cord1
2854,534,94,134,V2b_Cord1
2855,534,94,40,V2b_Cord1
2856,534,96,179,V2b_Cord1
2857,534,94,28,V2b_Cord1
2858,534,94,28,V2b_Cord1
2859,534,92,76,V2b_Cord1
2860,534,95,178,V2b_Cord1
2861,534,89,152,V2b_Cord1
2862,534,92,188,V2b_Cord1
2863,534,86,32,V2b_Cord1
2864,534,85,184,V2b_Cord1
2865,534,79,35,V2b_Cord1
2866,534,81,160,V2b_Cord1
2867,534,79,189,V2b_Cord1
2868,534,82,117,V2b_Cord1
2869,534,78,185,V2b_Cord1
2870,534,79,159,V2b_Cord1
2871,534,74,36,V2b_Cord1
2872,534,75,156,V2b_Cord1
2873,534,78,118,V2b_Cord1
2874,534,76,121,V2b_Cord1
2875,534,76,85,V2b_Cord1
2876,534,73,119,V2b_Cord1
2877,534,73,124,V2b_Cord1
2878,534,72,101,V2b_Cord1
2879,536,113,164,V2b_Cord1
2880,536,106,151,V2b_Cord1
2881,536,105,175,V2b_Cord1
2882,536,104,75,V2b_Cord1
2883,536,98,126,V2b_Cord1
2884,536,109,39,V2b_Cord1
2885,536,102,81,V2b_Cord1
2886,536,99,54,V2b_Cord1
2887,536,97,97,V2b_Cord1
2888,536,95,191,V2b_Cord1
2889,536,91,166,V2b_Cord1
2890,536,100,24,V2b_Cord1
2891,536,88,160,V2b_Cord1
2892,536,84,149,V2b_Cord1
2893,536,85,87,V2b_Cord1
2894,536,74,187,V2b_Cord1
2895,536,79,135,V2b_Cord1
2896,536,82,108,V2b_Cord1
2897,536,82,108,V2b_Cord1
2898,536,80,115,V2b_Cord1
2899,536,78,107,V2b_Cord1
2900,536,77,104,V2b_Cord1
2901,536,76,99,V2b_Cord1
2902,538,120,173,V2b_Cord1
2903,538,103,93,V2b_Cord1
2904,538,104,176,V2b_Cord1
2905,538,103,180,V2b_Cord1
2906,538,97,148,V2b_Cord1
2907,538,97,176,V2b_Cord1
2908,538,99,187,V2b_Cord1
2909,538,97,195,V2b_Cord1
2910,538,95,174,V2b_Cord1
2911,538,96,125,V2b_Cord1
2912,538,93,179,V2b_Cord1
2913,538,91,140,V2b_Cord1
2914,538,90,199,V2b_Cord1
2915,538,90,174,V2b_Cord1
2916,538,87,174,V2b_Cord1
2917,538,93,48,V2b_Cord1
2918,538,89,122,V2b_Cord1
2919,538,80,195,V2b_Cord1
2920,538,84,110,V2b_Cord1
2921,538,74,191,V2b_Cord1
2922,538,73,187,V2b_Cord1
2923,538,72,182,V2b_Cord1
2924,538,82,37,V2b_Cord1
2925,538,80,112,V2b_Cord1
2926,538,83,34,V2b_Cord1
2927,538,79,54,V2b_Cord1
2928,538,77,113,V2b_Cord1
2929,538,76,111,V2b_Cord1
2930,538,76,117,V2b_Cord1
2931,538,75,117,V2b_Cord1
2932,538,72,118,V2b_Cord1
2933,540,107,69,V2b_Cord1
2934,540,106,56,V2b_Cord1
2935,540,102,135,V2b_Cord1
2936,540,94,35,V2b_Cord1
2937,540,97,127,V2b_Cord1
2938,540,97,175,V2b_Cord1
2939,540,94,128,V2b_Cord1
2940,540,93,98,V2b_Cord1
2941,540,96,185,V2b_Cord1
2942,540,95,174,V2b_Cord1
2943,540,96,185,V2b_Cord1
2944,540,95,184,V2b_Cord1
2945,540,87,66,V2b_Cord1
2946,540,88,109,V2b_Cord1
2947,540,85,117,V2b_Cord1
2948,540,82,117,V2b_Cord1
2949,540,83,108,V2b_Cord1
2950,540,83,169,V2b_Cord1
2951,540,76,68,V2b_Cord1
2952,540,80,107,V2b_Cord1
2953,540,75,166,V2b_Cord1
2954,540,66,57,V2b_Cord1
2955,540,75,115,V2b_Cord1
2956,540,74,145,V2b_Cord1
2957,540,70,117,V2b_Cord1
2958,542,112,84,V2b_Cord1
2959,542,116,61,V2b_Cord1
2960,542,110,179,V2b_Cord1
2961,542,107,150,V2b_Cord1
2962,542,106,183,V2b_Cord1
2963,542,102,190,V2b_Cord1
2964,542,99,176,V2b_Cord1
2965,542,99,180,V2b_Cord1
2966,542,99,182,V2b_Cord1
2967,542,98,167,V2b_Cord1
2968,542,96,201,V2b_Cord1
2969,542,94,192,V2b_Cord1
2970,542,100,127,V2b_Cord1
2971,542,91,187,V2b_Cord1
2972,542,90,174,V2b_Cord1
2973,542,93,48,V2b_Cord1
2974,542,90,158,V2b_Cord1
2975,542,88,172,V2b_Cord1
2976,542,87,161,V2b_Cord1
2977,542,83,196,V2b_Cord1
2978,542,86,173,V2b_Cord1
2979,542,89,142,V2b_Cord1
2980,542,88,78,V2b_Cord1
2981,542,87,152,V2b_Cord1
2982,542,82,178,V2b_Cord1
2983,542,81,184,V2b_Cord1
2984,542,88,126,V2b_Cord1
2985,542,87,124,V2b_Cord1
2986,542,84,121,V2b_Cord1
2987,542,83,121,V2b_Cord1
2988,542,82,120,V2b_Cord1
2989,542,82,121,V2b_Cord1
2990,542,75,111,V2b_Cord1
2991,542,71,125,V2b_Cord1
2992,542,69,126,V2b_Cord1
2993,542,71,105,V2b_Cord1
2994,544,110,177,V2b_Cord1
2995,544,103,161,V2b_Cord1
2996,544,106,177,V2b_Cord1
2997,544,100,184,V2b_Cord1
2998,544,100,181,V2b_Cord1
2999,544,98,176,V2b_Cord1
3000,544,96,157,V2b_Cord1
3001,544,105,88,V2b_Cord1
3002,544,95,189,V2b_Cord1
3003,544,92,198,V2b_Cord1
3004,544,102,88,V2b_Cord1
3005,544,103,58,V2b_Cord1
3006,544,91,182,V2b_Cord1
3007,544,103,51,V2b_Cord1
3008,544,90,173,V2b_Cord1
3009,544,86,193,V2b_Cord1
3010,544,79,191,V2b_Cord1
3011,544,93,46,V2b_Cord1
3012,544,83,119,V2b_Cord1
3013,544,81,116,V2b_Cord1
3014,544,81,118,V2b_Cord1
3015,544,81,115,V2b_Cord1
3016,544,86,31,V2b_Cord1
3017,544,79,115,V2b_Cord1
3018,544,78,115,V2b_Cord1
3019,544,78,102,V2b_Cord1
3020,544,78,102,V2b_Cord1
3021,544,75,121,V2b_Cord1
3022,544,77,106,V2b_Cord1
3023,544,75,104,V2b_Cord1
3024,544,70,133,V2b_Cord1
3025,544,73,101,V2b_Cord1
3026,544,72,104,V2b_Cord1
3027,544,65,43,V2b_Cord1
3028,546,100,76,V2b_Cord1
3029,546,98,47,V2b_Cord1
3030,546,99,41,V2b_Cord1
3031,546,97,55,V2b_Cord1
3032,546,100,158,V2b_Cord1
3033,546,88,34,V2b_Cord1
3034,546,94,171,V2b_Cord1
3035,546,96,182,V2b_Cord1
3036,546,77,42,V2b_Cord1
3037,546,93,199,V2b_Cord1
3038,546,92,196,V2b_Cord1
3039,546,86,159,V2b_Cord1
3040,546,77,78,V2b_Cord1
3041,546,84,149,V2b_Cord1
3042,546,87,171,V2b_Cord1
3043,546,85,172,V2b_Cord1
3044,546,80,118,V2b_Cord1
3045,546,78,109,V2b_Cord1
3046,546,83,192,V2b_Cord1
3047,546,78,115,V2b_Cord1
3048,546,75,118,V2b_Cord1
3049,546,72,110,V2b_Cord1
3050,546,69,129,V2b_Cord1
3051,548,104,172,V2b_Cord1
3052,548,102,143,V2b_Cord1
3053,548,103,201,V2b_Cord1
3054,548,99,158,V2b_Cord1
3055,548,101,178,V2b_Cord1
3056,548,102,181,V2b_Cord1
3057,548,102,89,V2b_Cord1
3058,548,101,191,V2b_Cord1
3059,548,97,179,V2b_Cord1
3060,548,95,195,V2b_Cord1
3061,548,98,52,V2b_Cord1
3062,548,98,39,V2b_Cord1
3063,548,96,37,V2b_Cord1
3064,548,84,155,V2b_Cord1
3065,548,76,172,V2b_Cord1
3066,548,85,110,V2b_Cord1
3067,548,83,132,V2b_Cord1
3068,548,84,109,V2b_Cord1
3069,548,82,50,V2b_Cord1
3070,548,82,110,V2b_Cord1
3071,548,80,101,V2b_Cord1
3072,548,75,127,V2b_Cord1
3073,548,74,104,V2b_Cord1
3074,550,105,169,V2b_Cord1
3075,550,104,39,V2b_Cord1
3076,550,104,49,V2b_Cord1
3077,550,110,201,V2b_Cord1
3078,550,99,33,V2b_Cord1
3079,550,100,178,V2b_Cord1
3080,550,100,182,V2b_Cord1
3081,550,95,35,V2b_Cord1
3082,550,96,98,V2b_Cord1
3083,550,97,185,V2b_Cord1
3084,550,96,200,V2b_Cord1
3085,550,88,37,V2b_Cord1
3086,550,88,146,V2b_Cord1
3087,550,85,51,V2b_Cord1
3088,550,87,107,V2b_Cord1
3089,550,82,42,V2b_Cord1
3090,550,87,108,V2b_Cord1
3091,550,84,116,V2b_Cord1
3092,550,83,103,V2b_Cord1
3093,550,80,119,V2b_Cord1
3094,550,77,174,V2b_Cord1
3095,550,79,107,V2b_Cord1
3096,550,79,106,V2b_Cord1
3097,550,75,117,V2b_Cord1
3098,551,113,156,V2b_Cord1
3099,551,102,30,V2b_Cord1
3100,551,97,140,V2b_Cord1
3101,551,102,43,V2b_Cord1
3102,551,98,33,V2b_Cord1
3103,551,101,169,V2b_Cord1
3104,551,96,44,V2b_Cord1
