317,122,68
294,108,133
285,99,77
274,84,74
288,83,150
296,122,144
273,54,79
295,97,150
303,97,154
298,65,157
298,88,102
306,56,164
300,65,166
304,96,97
298,111,156
312,77,144
310,100,69
292,88,77
316,94,108
306,100,153
312,59,143
276,70,73
293,52,143
271,81,108
293,82,154
285,95,153
303,93,101
279,88,124
289,74,99
308,71,154
278,79,150
298,109,76
298,54,82
290,75,63
303,92,72
289,97,147
293,113,76
299,88,82
306,69,117
297,105,71
304,78,88
299,66,154
309,92,182
281,79,154
307,99,69
309,120,141
305,63,163
273,106,145
282,47,73
317,73,113
316,85,88
281,98,106
284,67,143
315,53,158
296,99,156
280,85,73
307,90,164
298,84,151
287,69,174
309,110,155
300,105,66
280,78,165
309,91,148
273,87,80
317,112,76
301,85,80
273,93,100
308,123,140
292,83,141
292,105,73
282,102,152
302,77,122
275,104,92
296,117,150
300,70,84
299,115,151
304,90,87
271,96,152
319,78,144
280,71,174
316,50,91
276,106,97
285,66,50
282,101,164
315,69,114
315,83,72
310,75,107
308,120,136
281,75,153
320,72,155
315,107,83
281,82,74
285,67,150
306,70,166
294,109,74
294,78,91
309,76,150
309,94,127
314,95,48
273,70,58
286,99,102
273,83,76
320,100,157
317,104,154
314,49,71
271,90,73
311,112,89
305,74,103
281,115,142
277,79,61
319,113,68
293,63,66
311,78,134
299,70,104
291,96,74
318,82,87
292,90,78
275,85,177
315,105,143
283,117,158
293,91,111
306,95,145
309,62,142
285,78,160
302,65,162
300,95,142
305,101,86
316,106,150
299,81,130
286,61,149
297,54,78
320,78,109
311,68,76
301,100,144
293,112,160
281,76,80
275,74,108
304,75,94
281,100,83
306,115,148
305,115,157
275,83,154
311,87,153
280,60,166
314,103,71
295,74,63
298,70,165
315,42,86
311,70,157
306,78,145
285,80,132
288,85,106
315,98,74
279,97,71
314,84,148
294,61,57
299,85,96
282,86,155
304,115,145
301,87,139
311,100,75
317,62,124
319,52,53
288,70,60
295,96,100
278,95,81
274,65,92
319,77,145
312,90,157
278,66,149
307,78,86
319,57,57
272,93,126
288,58,166
302,79,119
276,59,162
283,104,89
299,87,161
284,105,147
303,100,125
299,84,147
283,68,121
311,72,74
275,104,70
301,90,58
307,91,129
294,71,53
313,86,102
315,64,99
290,107,66
281,97,162
306,73,99
312,111,143
290,99,153
307,78,131
306,126,147
299,53,147
279,100,127
314,97,152
281,70,82
278,111,43
294,87,145
283,115,69
313,90,150
276,91,120
302,120,158
293,76,100
296,113,78
273,63,157
296,91,157
282,61,165
302,108,72
299,93,94
285,69,139
301,91,142
288,110,81
272,113,156
293,118,140
315,56,81
297,62,95
274,107,133
292,75,106
309,106,143
295,88,81
286,91,137
280,88,139
294,84,128
307,81,89
305,124,151
312,99,143
288,59,71
300,77,132
289,86,139
284,55,147
298,96,154
291,84,142
291,90,77
308,100,90
310,120,145
296,62,57
283,78,135
288,113,87
320,85,86
304,91,73
279,118,151
286,86,143
297,63,50
290,68,46
280,118,84
282,76,132
292,62,50
299,72,69
297,115,162
312,60,138
316,80,75
304,123,156
288,83,165
316,120,143
290,82,98
273,106,146
296,70,75
314,113,146
285,67,124
281,90,112
293,65,153
272,82,161
288,80,151
294,46,134
277,107,62
277,95,79
281,93,153
295,100,128
283,107,94
319,105,67
273,70,100
315,119,163
290,61,133
306,52,128
315,94,172
308,78,152
306,111,137
286,56,174
307,84,141
314,101,191
284,111,142
304,112,140
300,71,165
280,109,154
306,60,47
290,45,131
279,63,102
287,72,118
316,112,74
303,69,108
312,108,151
279,70,49
271,71,123
290,69,135
280,99,66
296,90,153
286,62,170
282,78,131
273,82,108
292,116,85
319,75,74
291,118,141
316,70,155
296,83,82
303,58,80
305,92,121
303,99,73
280,77,163
273,91,73
273,87,65
302,75,166
283,77,99
300,91,132
316,83,142
301,84,142
280,66,165
274,117,149
286,94,79
285,109,152
320,93,137
315,90,65
278,121,171
281,91,71
310,111,134
312,78,141
288,62,170
311,109,80
294,64,77
302,90,103
283,56,164
298,78,165
285,63,108
308,76,66
303,81,72
282,82,76
292,85,149
273,79,71
282,106,87
285,81,58
293,101,172
302,67,55
314,93,81
283,83,153
288,88,80
319,92,149
316,86,144
319,87,69
317,76,70
313,58,156
317,63,63
311,115,154
279,72,140
284,79,59
303,84,114
306,63,82
318,66,157
282,66,124
277,85,146
303,125,147
312,51,154
295,111,92
309,65,124
284,90,57
302,99,141
271,116,78
293,116,77
300,75,136
308,117,141
309,94,70
315,60,106
281,86,114
310,122,140
288,83,72
309,65,154
300,77,52
294,88,81
297,83,121
276,50,94
286,78,167
310,86,161
280,78,77
316,96,106
294,90,68
281,92,150
278,83,148
271,103,145
291,79,142
318,65,134
291,65,121
320,55,159
294,79,165
309,51,141
284,109,73
272,74,75
309,82,72
281,94,70
296,77,90
309,99,70
301,66,86
280,49,69
282,58,121
309,77,110
310,114,165
316,61,159
308,52,121
293,76,125
300,117,91
297,82,147
285,66,164
274,95,106
281,57,72
272,64,158
302,83,81
282,87,74
319,51,163
284,41,71
287,74,104
306,44,160
318,96,140
291,72,72
308,122,160
271,93,155
311,83,159
301,85,143
277,59,164
308,90,154
275,97,73
280,76,89
280,74,158
279,88,60
320,85,124
293,122,144
303,90,79
276,73,73
290,100,55
276,98,158
285,111,150
314,72,50
300,84,140
300,81,156
306,125,78
309,115,157
271,103,150
274,79,75
316,87,146
280,76,111
288,73,154
309,78,73
280,110,89
307,84,137
273,112,54
306,118,79
303,69,146
304,78,84
308,56,166
271,105,167
291,93,100
289,84,86
