512,74,86
540,93,189
530,70,143
508,101,77
542,78,68
545,67,103
545,95,98
525,82,159
533,89,104
530,73,106
532,79,55
521,77,136
515,80,117
537,102,34
520,99,40
543,115,176
507,85,111
529,77,107
521,68,45
546,68,149
521,108,160
516,87,145
535,108,170
550,107,68
524,94,70
534,81,115
549,89,71
543,73,122
549,113,156
548,66,140
546,60,105
546,99,50
513,91,75
540,98,81
525,110,31
542,121,170
535,103,177
530,64,156
513,86,41
549,81,192
541,83,180
529,79,62
546,78,71
524,83,36
521,115,47
524,102,49
537,104,169
550,86,113
547,97,127
545,88,30
531,101,171
529,73,126
515,80,100
523,98,65
514,115,189
511,79,131
545,77,102
529,89,142
530,83,127
520,79,71
542,94,104
544,81,98
537,88,163
536,81,166
539,101,173
528,99,92
543,79,177
511,80,152
533,77,75
531,77,107
511,89,67
529,90,108
528,81,124
516,100,169
532,107,182
541,82,137
547,86,167
513,73,113
522,71,88
515,92,179
550,104,134
538,93,66
527,82,55
548,102,189
533,82,153
547,90,174
549,99,81
526,110,178
540,85,170
511,97,156
545,85,110
542,98,32
550,98,189
513,70,118
508,81,120
545,81,67
510,89,67
549,104,40
520,86,31
539,100,190
540,92,32
520,78,101
546,69,38
550,82,66
514,78,103
520,75,51
535,69,107
526,76,143
544,96,92
538,77,59
508,87,127
529,80,61
506,75,180
513,106,90
539,86,121
516,99,188
546,88,141
542,86,175
536,79,96
546,100,73
550,72,99
524,105,172
516,105,197
544,118,53
548,104,45
546,101,149
540,89,189
547,84,75
548,78,121
550,92,37
527,75,150
521,101,35
545,102,74
539,90,32
545,84,103
550,103,32
535,77,188
515,113,175
537,83,40
534,84,174
515,72,42
543,65,154
515,115,76
550,90,198
515,93,36
531,80,103
539,75,79
533,83,80
549,85,114
522,66,125
527,95,40
521,95,186
519,71,109
550,94,40
541,86,118
527,75,143
533,53,123
529,77,117
542,75,185
521,103,167
544,77,79
510,93,179
512,84,39
521,97,191
531,85,64
549,84,126
544,95,182
527,96,149
507,84,72
508,88,178
535,84,157
536,73,66
534,101,183
511,78,115
512,70,135
534,70,124
514,92,192
514,90,136
531,102,72
524,101,138
536,85,142
535,73,117
535,84,115
516,85,171
508,83,109
525,95,100
542,70,102
520,72,130
519,115,183
516,72,88
523,101,50
533,109,169
540,83,154
532,89,147
535,77,105
512,84,138
506,96,46
548,84,37
535,76,102
509,89,183
523,75,121
549,77,107
510,118,71
512,98,48
532,105,185
537,89,120
548,70,120
529,63,129
546,100,176
547,94,189
542,87,182
507,99,166
524,84,55
549,70,187
548,78,52
545,69,104
542,74,113
544,100,180
546,98,46
548,78,101
518,72,113
550,102,174
539,103,23
537,84,148
534,112,152
537,80,105
537,111,179
506,76,56
524,79,121
522,80,119
534,98,181
531,93,159
531,77,190
545,76,102
549,73,107
543,82,110
535,90,106
530,43,80
532,79,186
549,91,34
510,55,54
510,97,164
539,81,189
523,94,57
543,86,121
522,90,37
549,107,46
520,90,94
527,85,42
528,74,33
527,103,163
542,65,64
534,72,100
528,71,107
519,60,99
508,98,132
546,101,188
526,102,42
547,76,120
540,80,190
517,91,51
511,80,115
512,74,109
535,73,104
541,82,128
528,77,114
535,76,59
537,100,36
530,75,105
507,97,147
525,81,48
518,89,41
527,90,70
507,105,80
516,73,85
538,119,162
547,103,25
549,97,26
508,85,110
537,72,121
546,62,50
520,93,157
520,104,156
517,80,161
518,98,190
519,92,118
534,80,100
543,72,116
516,69,119
542,97,189
524,104,64
510,74,130
548,79,35
545,101,44
518,87,161
508,95,63
542,70,182
511,101,84
526,100,57
532,100,179
536,90,167
526,75,89
543,102,153
541,74,107
516,89,115
546,65,94
511,91,88
514,80,173
507,80,119
527,74,188
543,93,188
534,88,61
521,84,63
532,90,130
530,85,167
532,81,101
519,112,173
520,82,91
516,86,145
533,86,36
507,73,105
542,91,170
542,81,116
543,104,162
520,75,124
539,93,28
536,73,64
541,101,152
517,92,165
548,79,119
506,91,74
535,82,72
541,81,63
521,79,85
513,115,191
510,83,75
532,76,122
507,99,84
522,81,90
519,72,126
518,73,117
527,69,115
541,83,102
512,88,105
549,85,40
547,78,116
547,91,195
509,71,130
530,98,24
535,88,58
549,77,64
532,71,113
506,113,84
508,111,39
528,114,185
506,97,172
544,79,116
521,94,184
518,99,162
506,84,72
528,105,164
550,81,121
534,110,60
512,84,122
524,72,105
532,88,189
549,81,113
547,110,182
529,77,123
517,77,111
550,96,185
531,98,177
545,97,29
550,90,168
516,96,57
533,78,76
549,68,163
511,74,109
538,83,53
549,82,137
541,91,123
531,76,168
539,99,181
533,109,195
526,103,80
543,79,123
529,82,115
514,71,125
520,75,99
539,74,129
510,96,77
544,83,165
534,82,102
519,75,53
516,94,177
546,81,190
534,100,79
526,89,173
514,72,189
531,102,182
516,103,127
526,96,59
512,84,117
528,81,55
512,81,179
514,107,71
511,100,190
517,73,159
542,76,97
547,50,125
542,76,119
543,74,124
507,87,142
506,84,119
511,98,158
538,97,168
548,72,63
515,86,31
539,58,83
514,112,188
507,90,135
531,86,41
527,90,135
518,90,191
506,78,108
513,86,147
530,88,72
546,96,165
516,110,150
514,90,141
547,91,97
515,99,193
531,83,107
539,77,113
512,116,181
526,84,123
509,85,98
513,82,99
536,82,184
516,93,134
532,100,76
530,90,120
536,74,56
522,96,29
546,52,83
529,73,64
522,91,122
510,80,106
537,80,107
512,98,178
515,95,87
523,94,160
539,81,112
546,69,118
540,74,177
524,91,173
538,105,62
530,82,109
512,76,140
507,76,109
509,82,112
519,83,103
534,98,73
545,101,190
512,103,174
521,100,69
538,76,164
531,99,59
510,105,171
544,73,68
542,99,63
524,93,138
532,102,157
536,84,129
534,100,50
528,102,171
539,74,94
537,88,34
535,87,70
522,71,147
514,99,57
521,79,78
527,84,124
521,82,141
511,83,101
535,85,109
531,89,92
534,82,107
516,96,191
543,94,39
519,96,66
538,94,47
525,112,166
535,85,124
507,77,94
509,83,102
544,82,44
540,93,60
541,67,116
515,73,106
522,90,126
516,77,91
527,96,180
536,111,138
511,80,158
538,77,96
523,103,50
514,85,137
515,70,112
529,83,28
547,100,88
532,120,194
514,77,152
510,99,190
538,96,176
529,101,87
543,76,125
527,74,114
535,89,96
528,88,173
543,76,56
532,96,140
511,87,30
510,77,56
537,75,130
508,75,141
509,90,164
542,91,107
547,88,110
522,81,68
512,81,139
546,86,108
537,76,109
521,89,184
510,79,118
550,86,177
511,79,85
541,66,84
518,79,180
528,107,175
541,83,190
516,85,114
544,119,167
515,72,111
550,79,46
525,101,41
544,112,46
518,84,120
515,107,159
547,99,185
535,85,189
511,92,187
523,79,159
520,81,134
536,69,86
545,80,114
546,73,121
537,74,115
517,108,60
542,92,151
532,74,148
548,109,53
536,65,150
524,93,134
510,50,93
544,108,68
537,76,67
512,80,93
550,68,127
519,112,178
515,82,53
541,69,120
518,92,64
534,76,121
