,z,x,y,population_key
1885,554,73,113,V3_Cord1
1886,554,33,59,V3_Cord1
1887,556,97,156,V3_Cord1
1888,556,95,145,V3_Cord1
1889,556,92,122,V3_Cord1
1890,556,87,136,V3_Cord1
1891,556,91,118,V3_Cord1
1892,556,88,117,V3_Cord1
1893,556,90,98,V3_Cord1
1894,556,87,110,V3_Cord1
1895,556,82,128,V3_Cord1
1896,556,82,108,V3_Cord1
1897,556,81,106,V3_Cord1
1898,556,77,113,V3_Cord1
1899,556,73,108,V3_Cord1
1900,556,62,78,V3_Cord1
1901,558,125,44,V3_Cord1
1902,558,92,101,V3_Cord1
1903,558,89,108,V3_Cord1
1904,558,86,98,V3_Cord1
1905,558,83,77,V3_Cord1
1906,558,86,127,V3_Cord1
1907,558,81,145,V3_Cord1
1908,558,76,110,V3_Cord1
1909,558,76,116,V3_Cord1
1910,558,68,112,V3_Cord1
1911,560,117,49,V3_Cord1
1912,560,94,88,V3_Cord1
1913,560,91,119,V3_Cord1
1914,560,89,132,V3_Cord1
1915,560,88,112,V3_Cord1
1916,560,87,113,V3_Cord1
1917,560,84,123,V3_Cord1
1918,560,85,115,V3_Cord1
1919,560,85,112,V3_Cord1
1920,560,82,136,V3_Cord1
1921,560,39,66,V3_Cord1
1922,560,38,49,V3_Cord1
1923,560,27,90,V3_Cord1
1924,563,118,158,V3_Cord1
1925,563,124,182,V3_Cord1
1926,563,124,184,V3_Cord1
1927,563,115,182,V3_Cord1
1928,563,101,98,V3_Cord1
1929,563,97,72,V3_Cord1
1930,563,86,123,V3_Cord1
1931,563,84,115,V3_Cord1
1932,563,87,107,V3_Cord1
1933,563,81,115,V3_Cord1
1934,563,83,109,V3_Cord1
1935,563,74,114,V3_Cord1
1936,563,71,113,V3_Cord1
1937,563,33,183,V3_Cord1
1938,563,32,185,V3_Cord1
1939,563,34,155,V3_Cord1
1940,563,25,91,V3_Cord1
1941,563,31,157,V3_Cord1
1942,563,21,89,V3_Cord1
1943,563,24,81,V3_Cord1
1944,565,123,30,V3_Cord1
1945,565,98,141,V3_Cord1
1946,565,96,121,V3_Cord1
1947,565,98,64,V3_Cord1
1948,565,97,64,V3_Cord1
1949,565,95,81,V3_Cord1
1950,565,93,99,V3_Cord1
1951,565,91,119,V3_Cord1
1952,565,86,118,V3_Cord1
1953,565,85,110,V3_Cord1
1954,565,82,124,V3_Cord1
1955,565,82,116,V3_Cord1
1956,565,76,117,V3_Cord1
1957,567,103,76,V3_Cord1
1958,567,97,140,V3_Cord1
1959,567,97,150,V3_Cord1
1960,567,97,76,V3_Cord1
1961,567,95,139,V3_Cord1
1962,567,95,102,V3_Cord1
1963,567,87,118,V3_Cord1
1964,567,87,114,V3_Cord1
1965,567,84,112,V3_Cord1
1966,567,82,110,V3_Cord1
1967,567,84,37,V3_Cord1
1968,569,117,44,V3_Cord1
1969,569,96,152,V3_Cord1
1970,569,115,34,V3_Cord1
1971,569,95,147,V3_Cord1
1972,569,92,145,V3_Cord1
1973,569,94,126,V3_Cord1
1974,569,93,78,V3_Cord1
1975,569,91,77,V3_Cord1
1976,569,90,80,V3_Cord1
1977,569,94,120,V3_Cord1
1978,569,86,136,V3_Cord1
1979,569,90,103,V3_Cord1
1980,569,89,99,V3_Cord1
1981,569,88,114,V3_Cord1
1982,569,84,118,V3_Cord1
1983,569,80,96,V3_Cord1
1984,569,73,50,V3_Cord1
1985,569,75,113,V3_Cord1
1986,569,72,112,V3_Cord1
1987,569,26,179,V3_Cord1
1988,572,99,84,V3_Cord1
1989,572,97,80,V3_Cord1
1990,572,97,65,V3_Cord1
1991,572,90,76,V3_Cord1
1992,572,89,110,V3_Cord1
1993,572,87,91,V3_Cord1
1994,572,84,117,V3_Cord1
1995,572,82,113,V3_Cord1
1996,572,80,113,V3_Cord1
1997,572,76,95,V3_Cord1
1998,572,75,117,V3_Cord1
1999,572,75,118,V3_Cord1
2000,572,75,110,V3_Cord1
2001,572,71,113,V3_Cord1
2002,572,71,112,V3_Cord1
2003,572,47,81,V3_Cord1
2004,572,40,70,V3_Cord1
2005,572,28,86,V3_Cord1
2006,574,107,156,V3_Cord1
2007,574,107,89,V3_Cord1
2008,574,109,66,V3_Cord1
2009,574,98,135,V3_Cord1
2010,574,97,145,V3_Cord1
2011,574,98,124,V3_Cord1
2012,574,97,77,V3_Cord1
2013,574,93,120,V3_Cord1
2014,574,89,115,V3_Cord1
2015,574,83,105,V3_Cord1
2016,574,82,108,V3_Cord1
2017,574,79,108,V3_Cord1
2018,574,72,113,V3_Cord1
2019,574,72,113,V3_Cord1
2020,576,109,173,V3_Cord1
2021,576,110,66,V3_Cord1
2022,576,106,64,V3_Cord1
2023,576,96,156,V3_Cord1
2024,576,95,165,V3_Cord1
2025,576,94,135,V3_Cord1
2026,576,97,60,V3_Cord1
2027,576,94,95,V3_Cord1
2028,576,88,117,V3_Cord1
2029,576,87,124,V3_Cord1
2030,576,89,75,V3_Cord1
2031,576,90,103,V3_Cord1
2032,576,89,96,V3_Cord1
2033,576,83,108,V3_Cord1
2034,576,78,134,V3_Cord1
2035,576,79,106,V3_Cord1
2036,576,74,132,V3_Cord1
2037,576,73,134,V3_Cord1
2038,576,76,107,V3_Cord1
2039,576,72,137,V3_Cord1
2040,576,71,134,V3_Cord1
2041,576,73,108,V3_Cord1
2042,576,71,109,V3_Cord1
2043,576,64,164,V3_Cord1
2044,578,120,192,V3_Cord1
2045,578,120,199,V3_Cord1
2046,578,102,92,V3_Cord1
2047,578,103,199,V3_Cord1
2048,578,100,128,V3_Cord1
2049,578,98,90,V3_Cord1
2050,578,98,79,V3_Cord1
2051,578,98,99,V3_Cord1
2052,578,95,145,V3_Cord1
2053,578,96,98,V3_Cord1
2054,578,93,88,V3_Cord1
2055,578,90,84,V3_Cord1
2056,578,90,97,V3_Cord1
2057,578,89,122,V3_Cord1
2058,578,90,107,V3_Cord1
2059,578,90,100,V3_Cord1
2060,578,89,109,V3_Cord1
2061,578,88,105,V3_Cord1
2062,578,86,109,V3_Cord1
2063,578,84,128,V3_Cord1
2064,578,84,113,V3_Cord1
2065,578,82,113,V3_Cord1
2066,578,82,110,V3_Cord1
2067,578,70,130,V3_Cord1
2068,578,44,149,V3_Cord1
2069,578,37,165,V3_Cord1
2070,580,94,74,V3_Cord1
2071,580,93,136,V3_Cord1
2072,580,91,85,V3_Cord1
2073,580,93,191,V3_Cord1
2074,580,88,121,V3_Cord1
2075,580,89,111,V3_Cord1
2076,580,87,112,V3_Cord1
2077,580,84,121,V3_Cord1
2078,580,85,116,V3_Cord1
2079,580,81,108,V3_Cord1
2080,580,78,114,V3_Cord1
2081,580,74,114,V3_Cord1
2082,580,72,113,V3_Cord1
2083,580,46,151,V3_Cord1
2084,583,96,159,V3_Cord1
2085,583,95,155,V3_Cord1
2086,583,95,159,V3_Cord1
2087,583,94,155,V3_Cord1
2088,583,94,147,V3_Cord1
2089,583,96,71,V3_Cord1
2090,583,90,120,V3_Cord1
2091,583,88,118,V3_Cord1
2092,583,86,117,V3_Cord1
2093,583,86,110,V3_Cord1
2094,583,82,112,V3_Cord1
2095,583,83,108,V3_Cord1
2096,583,82,110,V3_Cord1
2097,585,92,83,V3_Cord1
2098,585,96,153,V3_Cord1
2099,585,86,79,V3_Cord1
2100,585,87,95,V3_Cord1
2101,585,87,106,V3_Cord1
2102,585,87,104,V3_Cord1
2103,585,85,106,V3_Cord1
2104,585,82,111,V3_Cord1
2105,585,81,122,V3_Cord1
2106,585,81,124,V3_Cord1
2107,585,76,115,V3_Cord1
2108,585,73,111,V3_Cord1
2109,585,72,111,V3_Cord1
2110,585,70,114,V3_Cord1
2111,585,68,115,V3_Cord1
2112,585,48,89,V3_Cord1
2113,587,97,152,V3_Cord1
2114,587,97,156,V3_Cord1
2115,587,110,70,V3_Cord1
2116,587,90,136,V3_Cord1
2117,587,90,125,V3_Cord1
2118,587,85,129,V3_Cord1
2119,587,84,129,V3_Cord1
2120,587,86,121,V3_Cord1
2121,587,98,68,V3_Cord1
2122,587,84,106,V3_Cord1
2123,587,81,109,V3_Cord1
2124,587,75,107,V3_Cord1
2125,587,73,109,V3_Cord1
2126,589,99,79,V3_Cord1
2127,589,92,129,V3_Cord1
2128,589,92,96,V3_Cord1
2129,589,91,104,V3_Cord1
2130,589,90,94,V3_Cord1
2131,589,88,104,V3_Cord1
2132,589,88,103,V3_Cord1
2133,589,88,105,V3_Cord1
2134,589,84,120,V3_Cord1
2135,589,81,124,V3_Cord1
2136,589,82,116,V3_Cord1
2137,589,82,115,V3_Cord1
2138,589,82,117,V3_Cord1
2139,589,80,118,V3_Cord1
2140,589,77,114,V3_Cord1
2141,589,72,115,V3_Cord1
2142,589,48,125,V3_Cord1
2143,592,100,150,V3_Cord1
2144,592,98,136,V3_Cord1
2145,592,99,127,V3_Cord1
2146,592,97,143,V3_Cord1
2147,592,91,99,V3_Cord1
2148,592,89,121,V3_Cord1
2149,592,89,101,V3_Cord1
2150,592,89,106,V3_Cord1
2151,592,87,136,V3_Cord1
2152,592,88,108,V3_Cord1
2153,592,87,114,V3_Cord1
2154,592,87,89,V3_Cord1
2155,592,85,126,V3_Cord1
2156,592,82,113,V3_Cord1
2157,592,82,110,V3_Cord1
2158,592,81,112,V3_Cord1
2159,592,76,116,V3_Cord1
2160,594,98,166,V3_Cord1
2161,594,97,150,V3_Cord1
2162,594,104,85,V3_Cord1
2163,594,95,154,V3_Cord1
2164,594,93,137,V3_Cord1
2165,594,104,56,V3_Cord1
2166,594,89,143,V3_Cord1
2167,594,91,101,V3_Cord1
2168,594,93,74,V3_Cord1
2169,594,89,117,V3_Cord1
2170,594,91,78,V3_Cord1
2171,594,89,104,V3_Cord1
2172,594,87,106,V3_Cord1
2173,594,86,118,V3_Cord1
2174,594,87,107,V3_Cord1
2175,594,86,106,V3_Cord1
2176,594,83,117,V3_Cord1
2177,594,82,118,V3_Cord1
2178,594,82,105,V3_Cord1
2179,594,81,106,V3_Cord1
2180,594,77,92,V3_Cord1
2181,594,48,159,V3_Cord1
2182,596,105,88,V3_Cord1
2183,596,102,69,V3_Cord1
2184,596,95,138,V3_Cord1
2185,596,96,83,V3_Cord1
2186,596,95,83,V3_Cord1
2187,596,91,121,V3_Cord1
2188,596,87,132,V3_Cord1
2189,596,87,114,V3_Cord1
2190,596,87,109,V3_Cord1
2191,596,88,92,V3_Cord1
2192,596,85,117,V3_Cord1
2193,596,86,105,V3_Cord1
2194,596,85,123,V3_Cord1
2195,596,84,75,V3_Cord1
2196,596,84,109,V3_Cord1
2197,596,83,106,V3_Cord1
2198,596,82,107,V3_Cord1
2199,596,81,116,V3_Cord1
2200,596,74,115,V3_Cord1
2201,596,72,112,V3_Cord1
2202,596,35,156,V3_Cord1
2203,598,104,145,V3_Cord1
2204,598,97,148,V3_Cord1
2205,598,97,140,V3_Cord1
2206,598,100,79,V3_Cord1
2207,598,102,57,V3_Cord1
2208,598,98,65,V3_Cord1
2209,598,96,67,V3_Cord1
2210,598,83,128,V3_Cord1
2211,598,82,120,V3_Cord1
2212,598,82,116,V3_Cord1
2213,598,80,107,V3_Cord1
2214,598,78,110,V3_Cord1
2215,600,96,147,V3_Cord1
2216,600,93,141,V3_Cord1
2217,600,94,122,V3_Cord1
2218,600,91,130,V3_Cord1
2219,600,99,72,V3_Cord1
2220,600,91,129,V3_Cord1
2221,600,89,131,V3_Cord1
2222,600,93,101,V3_Cord1
2223,600,98,64,V3_Cord1
2224,600,89,93,V3_Cord1
2225,600,89,92,V3_Cord1
2226,600,87,113,V3_Cord1
2227,600,86,114,V3_Cord1
2228,600,85,122,V3_Cord1
2229,600,83,119,V3_Cord1
2230,600,82,112,V3_Cord1
2231,600,78,111,V3_Cord1
2232,600,78,109,V3_Cord1
2233,600,69,113,V3_Cord1
2234,600,70,116,V3_Cord1
2235,600,69,112,V3_Cord1
2236,600,30,160,V3_Cord1
2237,600,105,159,V3_Cord1
2238,600,95,70,V3_Cord1
2239,600,88,116,V3_Cord1
2240,600,87,124,V3_Cord1
2241,600,84,143,V3_Cord1
2242,600,85,105,V3_Cord1
2243,600,85,112,V3_Cord1
2244,600,84,109,V3_Cord1
2245,600,83,110,V3_Cord1
2246,600,83,109,V3_Cord1
2247,600,85,91,V3_Cord1
2248,600,85,91,V3_Cord1
2249,600,82,114,V3_Cord1
2250,600,79,117,V3_Cord1
2251,600,79,117,V3_Cord1
2252,600,76,112,V3_Cord1
2253,600,34,51,V3_Cord1
2254,603,101,156,V3_Cord1
2255,603,91,148,V3_Cord1
2256,603,96,186,V3_Cord1
2257,603,94,98,V3_Cord1
2258,603,92,82,V3_Cord1
2259,603,91,119,V3_Cord1
2260,603,89,121,V3_Cord1
2261,603,90,91,V3_Cord1
2262,603,90,93,V3_Cord1
2263,603,88,106,V3_Cord1
2264,603,87,110,V3_Cord1
2265,603,87,85,V3_Cord1
2266,603,83,115,V3_Cord1
2267,603,81,117,V3_Cord1
2268,603,83,104,V3_Cord1
2269,603,81,110,V3_Cord1
2270,603,82,85,V3_Cord1
2271,603,74,113,V3_Cord1
2272,603,72,119,V3_Cord1
2273,603,75,107,V3_Cord1
2274,603,73,113,V3_Cord1
2275,603,71,112,V3_Cord1
2276,603,71,112,V3_Cord1
2277,603,48,138,V3_Cord1
2278,603,40,47,V3_Cord1
2279,603,22,71,V3_Cord1
2280,605,98,160,V3_Cord1
2281,605,94,145,V3_Cord1
2282,605,99,65,V3_Cord1
2283,605,90,82,V3_Cord1
2284,605,90,84,V3_Cord1
2285,605,89,121,V3_Cord1
2286,605,90,102,V3_Cord1
2287,605,87,109,V3_Cord1
2288,605,85,110,V3_Cord1
2289,605,83,118,V3_Cord1
2290,605,82,113,V3_Cord1
2291,605,83,108,V3_Cord1
2292,605,76,117,V3_Cord1
2293,605,76,110,V3_Cord1
2294,605,73,113,V3_Cord1
2295,605,28,69,V3_Cord1
2296,607,91,79,V3_Cord1
2297,607,91,150,V3_Cord1
2298,607,90,89,V3_Cord1
2299,607,90,89,V3_Cord1
2300,607,87,81,V3_Cord1
2301,607,86,78,V3_Cord1
2302,607,95,181,V3_Cord1
2303,607,95,182,V3_Cord1
2304,607,89,121,V3_Cord1
2305,607,87,137,V3_Cord1
2306,607,89,117,V3_Cord1
2307,607,88,118,V3_Cord1
2308,607,88,121,V3_Cord1
2309,607,86,92,V3_Cord1
2310,607,83,143,V3_Cord1
2311,607,86,113,V3_Cord1
2312,607,85,114,V3_Cord1
2313,607,85,104,V3_Cord1
2314,607,84,111,V3_Cord1
2315,607,84,107,V3_Cord1
2316,607,82,124,V3_Cord1
2317,607,82,106,V3_Cord1
2318,607,81,121,V3_Cord1
2319,607,80,122,V3_Cord1
2320,607,78,110,V3_Cord1
2321,607,74,119,V3_Cord1
2322,607,70,112,V3_Cord1
2323,610,105,157,V3_Cord1
2324,610,105,159,V3_Cord1
2325,610,88,118,V3_Cord1
2326,610,91,59,V3_Cord1
2327,610,89,106,V3_Cord1
2328,610,84,123,V3_Cord1
2329,610,86,107,V3_Cord1
2330,610,85,113,V3_Cord1
2331,610,84,113,V3_Cord1
2332,610,79,108,V3_Cord1
2333,610,61,117,V3_Cord1
2334,612,98,162,V3_Cord1
2335,612,108,52,V3_Cord1
2336,612,95,155,V3_Cord1
2337,612,88,153,V3_Cord1
2338,612,90,134,V3_Cord1
2339,612,90,88,V3_Cord1
2340,612,87,108,V3_Cord1
2341,612,88,115,V3_Cord1
2342,612,85,125,V3_Cord1
2343,612,85,107,V3_Cord1
2344,612,86,115,V3_Cord1
2345,612,86,118,V3_Cord1
2346,612,84,105,V3_Cord1
2347,612,82,114,V3_Cord1
2348,612,82,109,V3_Cord1
2349,612,82,108,V3_Cord1
2350,612,80,121,V3_Cord1
2351,612,79,84,V3_Cord1
2352,612,71,115,V3_Cord1
2353,612,69,115,V3_Cord1
2354,612,32,133,V3_Cord1
2355,614,119,178,V3_Cord1
2356,614,101,149,V3_Cord1
2357,614,97,138,V3_Cord1
2358,614,97,143,V3_Cord1
2359,614,95,138,V3_Cord1
2360,614,96,145,V3_Cord1
2361,614,94,143,V3_Cord1
2362,614,92,142,V3_Cord1
2363,614,91,132,V3_Cord1
2364,614,90,130,V3_Cord1
2365,614,88,114,V3_Cord1
2366,614,86,111,V3_Cord1
2367,614,86,106,V3_Cord1
2368,614,85,110,V3_Cord1
2369,614,82,115,V3_Cord1
2370,614,81,114,V3_Cord1
2371,614,80,117,V3_Cord1
2372,614,79,127,V3_Cord1
2373,614,79,120,V3_Cord1
2374,614,77,110,V3_Cord1
2375,614,70,115,V3_Cord1
2376,614,53,83,V3_Cord1
2377,614,44,145,V3_Cord1
2378,614,32,128,V3_Cord1
2379,616,97,160,V3_Cord1
2380,616,92,160,V3_Cord1
2381,616,94,139,V3_Cord1
2382,616,91,152,V3_Cord1
2383,616,87,118,V3_Cord1
2384,616,92,100,V3_Cord1
2385,616,87,116,V3_Cord1
2386,616,91,103,V3_Cord1
2387,616,85,122,V3_Cord1
2388,616,86,111,V3_Cord1
2389,616,95,74,V3_Cord1
2390,616,84,116,V3_Cord1
2391,616,89,92,V3_Cord1
2392,616,83,111,V3_Cord1
2393,616,82,110,V3_Cord1
2394,616,90,79,V3_Cord1
2395,616,78,108,V3_Cord1
2396,616,76,114,V3_Cord1
2397,616,77,106,V3_Cord1
2398,616,76,108,V3_Cord1
2399,616,33,167,V3_Cord1
2400,619,94,125,V3_Cord1
2401,619,97,71,V3_Cord1
2402,619,88,104,V3_Cord1
2403,619,87,117,V3_Cord1
2404,619,89,94,V3_Cord1
2405,619,86,112,V3_Cord1
2406,619,86,117,V3_Cord1
2407,619,90,83,V3_Cord1
2408,619,85,117,V3_Cord1
2409,619,80,116,V3_Cord1
2410,619,87,72,V3_Cord1
2411,619,72,109,V3_Cord1
2412,621,96,156,V3_Cord1
2413,621,96,70,V3_Cord1
2414,621,92,78,V3_Cord1
2415,621,91,79,V3_Cord1
2416,621,87,139,V3_Cord1
2417,621,98,51,V3_Cord1
2418,621,87,82,V3_Cord1
2419,621,81,119,V3_Cord1
2420,621,82,110,V3_Cord1
2421,621,80,113,V3_Cord1
2422,621,70,116,V3_Cord1
2423,621,69,114,V3_Cord1
2424,623,92,148,V3_Cord1
2425,623,92,141,V3_Cord1
2426,623,93,75,V3_Cord1
2427,623,91,83,V3_Cord1
2428,623,93,89,V3_Cord1
2429,623,87,89,V3_Cord1
2430,623,86,112,V3_Cord1
2431,623,85,109,V3_Cord1
2432,623,86,106,V3_Cord1
2433,623,85,105,V3_Cord1
2434,623,83,107,V3_Cord1
2435,623,82,106,V3_Cord1
2436,623,70,110,V3_Cord1
2437,623,69,109,V3_Cord1
2438,623,41,170,V3_Cord1
2439,623,40,45,V3_Cord1
2440,623,37,61,V3_Cord1
2441,625,96,148,V3_Cord1
2442,625,92,159,V3_Cord1
2443,625,88,116,V3_Cord1
2444,625,91,91,V3_Cord1
2445,625,87,108,V3_Cord1
2446,625,84,116,V3_Cord1
2447,625,85,109,V3_Cord1
2448,625,83,111,V3_Cord1
2449,625,84,101,V3_Cord1
2450,625,83,106,V3_Cord1
2451,625,77,109,V3_Cord1
2452,625,77,109,V3_Cord1
2453,625,75,111,V3_Cord1
2454,625,71,117,V3_Cord1
2455,625,71,111,V3_Cord1
2456,625,32,169,V3_Cord1
2457,628,105,71,V3_Cord1
2458,628,93,152,V3_Cord1
2459,628,92,151,V3_Cord1
2460,628,91,90,V3_Cord1
2461,628,91,97,V3_Cord1
2462,628,89,145,V3_Cord1
2463,628,88,145,V3_Cord1
2464,628,88,120,V3_Cord1
2465,628,86,132,V3_Cord1
2466,628,86,126,V3_Cord1
2467,628,86,108,V3_Cord1
2468,628,84,114,V3_Cord1
2469,628,84,116,V3_Cord1
2470,628,83,109,V3_Cord1
2471,628,82,116,V3_Cord1
2472,628,82,100,V3_Cord1
2473,628,80,107,V3_Cord1
2474,628,80,124,V3_Cord1
2475,628,77,122,V3_Cord1
2476,628,76,110,V3_Cord1
2477,628,68,111,V3_Cord1
2478,628,32,52,V3_Cord1
2479,630,90,144,V3_Cord1
2480,630,94,134,V3_Cord1
2481,630,87,146,V3_Cord1
2482,630,88,145,V3_Cord1
2483,630,82,191,V3_Cord1
2484,630,89,135,V3_Cord1
2485,630,105,71,V3_Cord1
2486,630,103,77,V3_Cord1
2487,630,101,70,V3_Cord1
2488,630,93,77,V3_Cord1
2489,630,86,115,V3_Cord1
2490,630,88,99,V3_Cord1
2491,630,84,114,V3_Cord1
2492,630,85,107,V3_Cord1
2493,630,85,107,V3_Cord1
2494,630,89,78,V3_Cord1
2495,630,82,111,V3_Cord1
2496,630,86,96,V3_Cord1
2497,630,82,108,V3_Cord1
2498,630,74,119,V3_Cord1
2499,630,70,112,V3_Cord1
2500,630,69,112,V3_Cord1
2501,630,61,127,V3_Cord1
2502,630,64,97,V3_Cord1
2503,632,123,191,V3_Cord1
2504,632,121,173,V3_Cord1
2505,632,119,172,V3_Cord1
2506,632,97,166,V3_Cord1
2507,632,96,163,V3_Cord1
2508,632,90,150,V3_Cord1
2509,632,89,150,V3_Cord1
2510,632,93,137,V3_Cord1
2511,632,89,150,V3_Cord1
2512,632,90,133,V3_Cord1
2513,632,88,124,V3_Cord1
2514,632,92,93,V3_Cord1
2515,632,85,116,V3_Cord1
2516,632,84,117,V3_Cord1
2517,632,83,115,V3_Cord1
2518,632,82,116,V3_Cord1
2519,632,87,83,V3_Cord1
2520,632,91,68,V3_Cord1
2521,632,73,119,V3_Cord1
2522,632,68,112,V3_Cord1
2523,632,42,70,V3_Cord1
2524,635,126,43,V3_Cord1
2525,635,99,140,V3_Cord1
2526,635,98,143,V3_Cord1
2527,635,95,144,V3_Cord1
2528,635,94,150,V3_Cord1
2529,635,93,149,V3_Cord1
2530,635,92,148,V3_Cord1
2531,635,95,74,V3_Cord1
2532,635,91,94,V3_Cord1
2533,635,91,93,V3_Cord1
2534,635,86,125,V3_Cord1
2535,635,84,141,V3_Cord1
2536,635,86,114,V3_Cord1
2537,635,89,95,V3_Cord1
2538,635,91,70,V3_Cord1
2539,635,89,79,V3_Cord1
2540,635,85,109,V3_Cord1
2541,635,82,111,V3_Cord1
2542,635,77,114,V3_Cord1
2543,635,75,116,V3_Cord1
2544,635,74,115,V3_Cord1
2545,635,74,110,V3_Cord1
2546,635,43,81,V3_Cord1
2547,637,97,158,V3_Cord1
2548,637,93,160,V3_Cord1
2549,637,92,136,V3_Cord1
2550,637,89,162,V3_Cord1
2551,637,96,80,V3_Cord1
2552,637,90,124,V3_Cord1
2553,637,86,140,V3_Cord1
2554,637,80,147,V3_Cord1
2555,637,89,79,V3_Cord1
2556,637,89,84,V3_Cord1
2557,637,87,98,V3_Cord1
2558,637,86,106,V3_Cord1
2559,637,85,124,V3_Cord1
2560,637,86,120,V3_Cord1
2561,637,85,115,V3_Cord1
2562,637,83,122,V3_Cord1
2563,637,84,111,V3_Cord1
2564,637,84,115,V3_Cord1
2565,637,78,143,V3_Cord1
2566,637,83,117,V3_Cord1
2567,637,78,142,V3_Cord1
2568,637,83,113,V3_Cord1
2569,637,80,117,V3_Cord1
2570,637,81,100,V3_Cord1
2571,637,79,125,V3_Cord1
2572,637,79,116,V3_Cord1
2573,637,79,114,V3_Cord1
2574,637,78,113,V3_Cord1
2575,637,76,121,V3_Cord1
2576,637,77,108,V3_Cord1
2577,637,76,107,V3_Cord1
2578,637,75,110,V3_Cord1
2579,637,74,115,V3_Cord1
2580,637,73,116,V3_Cord1
2581,637,40,173,V3_Cord1
2582,639,96,129,V3_Cord1
2583,639,92,150,V3_Cord1
2584,639,89,147,V3_Cord1
2585,639,89,126,V3_Cord1
2586,639,88,123,V3_Cord1
2587,639,87,125,V3_Cord1
2588,639,90,91,V3_Cord1
2589,639,89,104,V3_Cord1
2590,639,86,121,V3_Cord1
2591,639,88,81,V3_Cord1
2592,639,82,125,V3_Cord1
2593,639,82,117,V3_Cord1
2594,639,79,128,V3_Cord1
2595,639,78,131,V3_Cord1
2596,639,76,117,V3_Cord1
2597,639,77,107,V3_Cord1
2598,639,72,112,V3_Cord1
2599,639,68,114,V3_Cord1
2600,639,40,129,V3_Cord1
2601,641,91,85,V3_Cord1
2602,641,86,109,V3_Cord1
2603,641,84,107,V3_Cord1
2604,641,84,101,V3_Cord1
2605,641,82,118,V3_Cord1
2606,641,80,121,V3_Cord1
2607,641,79,110,V3_Cord1
2608,641,78,108,V3_Cord1
2609,641,75,111,V3_Cord1
2610,641,71,113,V3_Cord1
2611,641,71,114,V3_Cord1
2612,641,70,112,V3_Cord1
2613,644,113,74,V3_Cord1
2614,644,124,197,V3_Cord1
2615,644,101,159,V3_Cord1
2616,644,103,32,V3_Cord1
2617,644,95,80,V3_Cord1
2618,644,93,96,V3_Cord1
2619,644,91,72,V3_Cord1
2620,644,91,83,V3_Cord1
2621,644,89,74,V3_Cord1
2622,644,88,75,V3_Cord1
2623,644,87,88,V3_Cord1
2624,644,87,100,V3_Cord1
2625,644,88,96,V3_Cord1
2626,644,86,109,V3_Cord1
2627,644,85,97,V3_Cord1
2628,644,85,110,V3_Cord1
2629,644,81,131,V3_Cord1
2630,644,83,118,V3_Cord1
2631,644,83,116,V3_Cord1
2632,644,84,33,V3_Cord1
2633,644,83,111,V3_Cord1
2634,644,73,112,V3_Cord1
2635,644,25,169,V3_Cord1
2636,644,24,169,V3_Cord1
2637,646,97,154,V3_Cord1
2638,646,95,151,V3_Cord1
2639,646,94,127,V3_Cord1
2640,646,93,143,V3_Cord1
2641,646,92,140,V3_Cord1
2642,646,91,140,V3_Cord1
2643,646,89,130,V3_Cord1
2644,646,87,132,V3_Cord1
2645,646,94,78,V3_Cord1
2646,646,88,121,V3_Cord1
2647,646,87,124,V3_Cord1
2648,646,92,81,V3_Cord1
2649,646,87,116,V3_Cord1
2650,646,86,117,V3_Cord1
2651,646,85,117,V3_Cord1
2652,646,88,92,V3_Cord1
2653,646,85,106,V3_Cord1
2654,646,84,111,V3_Cord1
2655,646,82,117,V3_Cord1
2656,646,85,88,V3_Cord1
2657,646,81,109,V3_Cord1
2658,646,79,118,V3_Cord1
2659,646,79,116,V3_Cord1
2660,646,79,113,V3_Cord1
2661,646,78,115,V3_Cord1
2662,646,76,112,V3_Cord1
2663,646,74,116,V3_Cord1
2664,646,73,113,V3_Cord1
2665,646,71,113,V3_Cord1
2666,646,69,112,V3_Cord1
2667,646,69,113,V3_Cord1
2668,646,68,113,V3_Cord1
2669,646,27,168,V3_Cord1
2670,648,122,55,V3_Cord1
2671,648,117,54,V3_Cord1
2672,648,98,152,V3_Cord1
2673,648,95,158,V3_Cord1
2674,648,92,153,V3_Cord1
2675,648,91,145,V3_Cord1
2676,648,90,84,V3_Cord1
2677,648,90,100,V3_Cord1
2678,648,89,123,V3_Cord1
2679,648,89,122,V3_Cord1
2680,648,90,100,V3_Cord1
2681,648,86,75,V3_Cord1
2682,648,88,105,V3_Cord1
2683,648,88,106,V3_Cord1
2684,648,87,120,V3_Cord1
2685,648,85,125,V3_Cord1
2686,648,85,113,V3_Cord1
2687,648,84,115,V3_Cord1
2688,648,83,98,V3_Cord1
2689,648,83,115,V3_Cord1
2690,648,81,108,V3_Cord1
2691,648,80,107,V3_Cord1
2692,648,78,116,V3_Cord1
2693,648,77,120,V3_Cord1
2694,648,78,113,V3_Cord1
2695,648,72,127,V3_Cord1
2696,648,71,110,V3_Cord1
2697,648,37,183,V3_Cord1
2698,650,96,141,V3_Cord1
2699,650,99,84,V3_Cord1
2700,650,94,167,V3_Cord1
2701,650,98,76,V3_Cord1
2702,650,92,88,V3_Cord1
2703,650,86,148,V3_Cord1
2704,650,86,136,V3_Cord1
2705,650,90,100,V3_Cord1
2706,650,87,102,V3_Cord1
