z,x,y
203,121,167
755,89,168
350,96,125
101,84,55
511,87,25
188,95,103
344,88,141
2,66,77
755,82,55
775,63,173
543,82,78
708,64,57
300,78,50
509,74,85
248,77,63
82,121,139
605,66,171
87,77,63
311,70,175
787,66,143
508,59,145
107,54,68
710,100,72
108,99,76
620,94,198
244,101,162
256,69,65
290,113,175
701,112,72
638,121,178
711,60,57
142,114,151
242,53,154
246,69,51
461,108,186
703,96,72
301,90,55
137,112,83
782,75,63
152,73,174
551,68,170
502,79,34
531,79,73
322,98,54
241,82,65
137,79,54
0,0,0
218,96,66
375,88,36
737,84,54
64,82,70
190,85,78
547,98,159
121,93,71
391,80,41
525,83,180
384,93,37
326,54,147
416,69,65
242,96,61
254,88,167
648,63,172
233,102,164
735,68,59
636,91,187
271,115,53
305,69,155
521,100,34
586,67,162
177,106,50
303,112,69
711,91,74
294,64,163
93,76,65
722,95,90
335,104,64
789,82,145
664,83,179
764,82,183
789,79,86
633,99,170
68,105,77
550,87,159
773,88,78
711,78,166
733,77,179
733,75,53
678,62,54
0,0,0
320,111,64
582,68,142
512,95,42
498,78,155
782,108,73
327,96,155
604,85,137
690,87,85
720,102,161
456,92,196
729,77,66
198,85,161
138,73,83
130,74,154
0,0,0
648,96,162
375,79,150
411,77,87
606,102,161
84,126,146
730,82,111
211,110,158
538,92,171
91,106,146
30,92,104
183,52,101
593,76,143
291,103,156
264,114,48
515,105,30
545,86,58
600,77,87
620,95,195
530,89,105
240,71,171
312,89,156
707,67,175
295,93,162
655,74,177
159,75,173
343,98,97
714,76,171
73,74,136
708,73,66
562,85,192
495,72,142
403,70,90
198,63,144
377,111,41
724,81,57
71,74,143
499,81,40
732,83,146
674,75,167
784,50,77
72,62,85
752,101,151
282,74,63
747,91,130
143,118,158
99,93,68
562,88,190
1,86,77
222,90,154
210,69,64
328,108,163
80,97,163
329,111,63
705,104,158
658,82,49
743,75,167
274,54,78
318,90,74
649,87,181
254,57,77
66,120,79
134,96,60
0,0,0
533,96,175
133,53,68
57,67,84
747,75,149
139,116,85
502,82,50
180,94,90
304,78,148
470,105,74
746,86,171
539,82,81
205,124,79
423,67,81
663,110,200
86,77,151
401,101,40
179,85,61
599,89,191
179,79,94
503,66,182
752,75,169
761,92,151
749,93,164
609,105,190
555,72,176
631,73,143
736,72,155
626,92,167
203,72,72
132,97,81
231,99,157
566,91,57
615,88,67
144,67,62
607,95,34
191,95,177
113,74,50
503,81,139
430,103,157
524,81,40
107,82,52
61,92,153
229,93,67
775,76,166
214,59,68
280,106,68
65,111,151
0,0,0
787,67,156
525,112,25
291,89,176
397,82,95
572,109,29
93,104,99
597,98,197
641,68,55
623,87,31
73,72,72
554,79,43
638,84,90
104,77,161
759,103,57
169,93,106
83,81,178
789,72,66
375,74,131
162,72,176
670,75,131
396,69,75
443,83,33
756,88,167
718,70,94
134,116,72
641,69,135
0,0,0
772,105,66
452,81,110
601,79,172
457,101,197
658,72,91
250,60,51
46,105,155
307,62,69
194,103,143
384,102,130
336,95,55
669,64,77
216,99,69
505,91,194
745,87,83
167,93,144
703,90,166
343,75,173
752,107,53
731,87,137
60,90,68
364,72,177
105,65,68
159,100,159
220,123,153
240,77,161
126,104,134
725,75,79
79,67,91
251,80,76
209,82,161
304,92,165
237,103,159
677,115,56
654,86,65
637,76,130
601,78,183
693,95,38
148,75,90
706,97,127
131,76,68
135,65,160
723,97,72
558,74,140
760,73,48
351,90,170
327,95,124
720,72,71
678,76,63
195,77,64
248,74,79
578,75,190
776,107,56
655,81,185
706,77,179
777,106,65
724,61,57
40,107,77
140,97,80
0,0,0
782,60,74
355,82,184
723,71,95
285,82,159
520,82,113
741,105,158
714,72,95
258,80,158
270,79,78
0,0,0
118,72,83
537,73,152
389,87,132
119,85,72
661,80,62
158,105,71
662,103,42
655,64,66
62,67,147
637,75,135
766,87,64
665,93,165
223,90,163
110,72,54
363,99,32
647,102,29
556,92,34
336,52,163
664,65,139
167,60,154
655,101,27
239,102,94
178,114,66
722,77,140
789,70,139
278,70,50
276,123,160
210,113,147
465,101,49
84,88,73
788,97,78
603,80,178
719,76,138
188,97,58
324,77,183
704,76,52
58,112,142
155,64,62
235,80,60
752,72,56
280,53,68
439,96,75
332,88,33
590,75,44
362,110,165
245,81,63
503,66,90
347,80,64
187,66,142
414,105,194
366,98,37
632,93,45
578,90,171
87,122,156
737,72,144
507,78,188
164,84,72
450,100,33
290,54,159
522,82,118
141,97,151
771,70,164
268,74,148
788,67,161
168,92,150
493,96,37
376,107,64
76,116,158
82,81,62
667,70,178
563,108,157
115,99,146
662,86,37
459,78,168
75,97,74
397,117,158
508,98,80
406,90,40
189,99,76
777,61,54
103,123,69
567,77,184
179,88,80
267,66,70
419,84,174
216,68,157
262,66,62
175,83,155
400,77,176
523,73,79
186,99,69
387,96,183
0,0,0
269,101,64
515,88,173
118,110,74
64,78,145
265,68,63
330,95,38
589,74,40
605,74,54
95,120,138
678,76,42
283,82,170
188,66,124
30,119,79
57,112,87
747,68,77
131,75,66
234,73,62
605,93,61
716,101,162
430,90,37
191,106,157
653,78,51
704,75,54
222,124,155
484,93,32
529,80,167
214,104,146
519,100,55
652,93,60
162,64,60
94,104,81
191,97,152
0,0,0
343,85,47
611,75,171
0,0,0
508,95,30
655,88,169
185,106,129
166,81,76
46,94,119
743,65,165
665,67,180
251,114,153
382,112,176
513,66,149
225,77,146
745,92,145
789,68,129
636,90,197
290,79,63
287,86,67
261,101,176
666,71,144
0,0,0
494,102,52
734,68,132
695,69,145
211,96,129
784,105,53
398,99,185
61,106,85
150,78,77
726,111,187
487,95,29
504,89,118
198,115,157
164,98,156
274,94,164
715,96,81
204,109,69
144,105,75
657,102,181
504,77,60
231,109,64
181,123,152
250,78,73
648,72,161
727,76,63
591,105,179
196,83,147
602,98,157
624,78,162
469,103,82
238,99,124
416,71,153
233,106,63
392,79,43
667,69,183
273,74,54
162,81,72
63,83,64
742,74,185
211,104,155
241,99,160
264,118,71
364,83,164
596,91,191
0,0,0
313,88,90
155,114,148
669,81,38
317,97,62
721,114,34
396,84,193
212,73,90
788,76,80
75,68,70
527,94,24
508,91,96
229,114,137
323,116,75
170,96,82
196,78,171
64,105,73
364,80,84
485,119,42
540,103,174
744,70,173
622,71,94
315,78,76
152,74,61
209,123,166
524,105,131
241,79,70
330,61,57
69,99,153
597,76,63
149,120,155
577,86,174
138,100,90
747,79,82
614,73,52
714,95,156
630,75,146
750,94,78
392,103,68
161,108,158
180,70,66
671,120,48
666,120,183
573,116,194
749,67,156
252,98,150
419,100,190
0,0,0
749,73,72
508,79,89
588,93,52
295,66,46
505,104,97
393,76,42
317,73,66
437,53,153
204,117,157
277,93,61
704,78,169
730,73,53
771,93,75
734,80,54
644,75,109
144,110,78
402,122,52
363,77,127
641,83,62
530,81,31
90,93,76
760,73,94
532,75,52
157,103,152
641,81,156
721,91,185
656,123,48
763,77,53
533,74,57
194,105,75
495,105,32
315,121,145
618,102,36
618,76,97
311,93,65
287,64,69
96,107,167
748,58,155
672,100,158
690,112,39
117,116,166
264,90,72
656,87,171
212,86,66
287,72,168
674,76,147
595,64,139
144,96,101
626,62,78
113,88,157
507,79,119
645,88,171
397,63,92
702,77,155
172,112,152
437,100,194
49,94,52
96,116,78
668,72,170
593,83,61
411,59,170
187,107,69
192,101,57
269,82,165
661,67,115
427,97,83
737,74,154
489,93,193
283,57,74
744,96,66
545,93,146
781,101,80
310,75,75
159,110,78
520,99,177
325,86,182
775,58,60
523,77,55
568,99,32
656,89,179
140,96,73
600,74,150
111,120,70
237,99,162
406,71,129
387,97,124
683,72,112
597,102,42
330,74,171
701,73,62
709,107,63
461,67,178
709,101,27
771,76,178
364,101,31
285,57,88
696,75,156
544,55,141
134,95,74
704,66,52
620,65,74
594,91,194
0,0,0
292,101,68
778,70,168
101,112,158
522,82,124
0,0,0
365,80,173
134,101,99
640,84,35
545,103,43
599,74,52
558,99,194
275,100,95
121,89,172
621,91,197
397,77,35
684,82,169
650,66,162
523,95,31
724,80,46
548,94,186
171,90,74
787,65,81
28,63,78
337,89,123
64,88,58
613,78,32
342,73,136
242,96,60
26,104,126
330,90,165
557,77,31
189,87,143
147,99,173
479,103,185
727,75,87
747,83,45
776,68,88
313,88,150
84,85,142
137,120,78
604,91,36
784,67,88
209,92,141
25,88,159
238,113,67
436,54,144
387,86,190
617,83,30
782,71,134
246,66,166
759,98,143
306,67,77
280,70,59
184,61,148
254,112,167
163,97,167
111,101,72
173,80,80
314,116,158
381,92,41
641,81,177
729,107,179
190,87,158
277,104,65
616,98,28
213,110,71
776,80,134
740,72,174
219,103,164
115,69,82
719,76,187
162,85,158
196,81,59
650,98,50
458,85,33
744,87,81
82,84,63
110,71,138
313,113,56
305,98,55
223,105,99
103,80,67
0,109,72
749,80,64
230,106,59
578,103,155
716,83,162
556,96,23
72,83,67
61,106,69
264,107,153
537,100,195
560,89,37
789,97,75
732,86,164
109,89,59
727,109,165
642,70,156
166,76,171
415,98,156
415,84,36
322,118,52
199,91,62
723,88,77
302,54,64
90,85,70
429,94,105
719,61,132
28,94,161
202,87,67
752,72,60
89,121,81
178,79,92
528,86,155
698,115,162
757,76,88
379,98,29
723,66,166
748,72,51
753,112,158
688,82,60
626,104,55
339,121,70
712,102,68
777,78,75
667,64,170
156,117,85
780,77,58
683,68,63
734,111,156
191,103,71
153,95,75
525,75,114
652,93,45
243,77,171
186,118,147
782,101,144
599,67,79
623,68,122
640,119,33
93,75,151
546,66,92
21,78,62
570,69,175
275,110,167
171,97,85
81,76,53
674,108,189
97,76,62
648,73,79
90,113,142
702,109,63
738,103,160
761,97,84
57,115,156
578,88,40
154,86,167
543,84,166
73,123,81
112,78,51
280,62,149
451,89,35
659,71,85
688,64,54
631,73,146
251,61,140
526,78,33
663,118,181
241,108,80
411,110,53
734,82,79
173,67,89
176,93,96
95,112,79
105,127,153
619,79,57
0,0,0
508,81,73
161,97,72
534,96,192
615,84,191
360,85,169
208,105,68
263,112,70
149,99,101
230,114,170
749,92,72
228,110,67
103,60,84
390,75,72
375,92,191
138,119,143
323,73,52
273,64,168
86,121,69
397,85,50
554,91,34
471,82,84
183,97,63
705,93,165
174,69,63
687,81,90
257,47,144
598,79,170
695,83,183
748,91,96
671,75,142
525,101,47
242,81,64
224,111,69
269,66,148
632,125,193
140,99,103
267,125,76
299,76,180
100,58,146
319,83,54
28,64,148
219,54,159
328,87,179
66,105,81
464,106,186
713,109,58
274,51,67
327,83,58
345,116,135
420,96,27
116,85,141
100,89,80
595,70,80
221,82,162
581,70,106
630,98,173
310,72,57
783,63,60
306,83,163
708,89,77
405,88,57
221,108,70
785,78,103
606,84,191
330,119,145
208,118,79
745,78,71
332,90,82
599,64,177
239,66,151
345,71,43
132,110,74
623,77,111
702,84,165
71,93,70
716,74,50
653,87,38
476,77,37
372,100,29
187,93,164
521,76,155
748,79,113
507,117,60
733,65,157
265,75,153
418,93,92
239,65,139
158,86,47
225,110,136
5,66,88
323,89,65
364,81,97
140,85,47
708,99,44
596,107,190
275,77,172
689,82,68
779,88,124
604,101,179
68,114,70
286,68,62
607,102,75
643,100,192
195,63,162
667,80,59
772,78,78
84,97,150
118,103,128
642,68,85
130,106,78
72,122,150
137,81,168
745,67,169
203,108,161
582,69,139
551,74,180
249,97,69
770,75,142
349,107,154
229,110,92
136,93,158
156,56,69
628,81,173
696,97,195
413,100,44
409,69,43
85,104,69
401,88,139
136,123,145
652,74,129
83,115,169
537,92,163
660,98,175
151,97,76
492,72,38
141,73,77
279,59,152
313,109,147
285,73,167
393,79,145
698,64,129
246,77,54
495,92,154
286,117,146
290,60,61
614,65,64
599,83,42
82,98,121
584,94,187
207,125,72
276,78,165
658,97,188
737,91,139
123,107,146
107,124,154
216,60,137
723,102,66
322,96,163
406,75,184
713,95,54
95,92,85
194,99,67
251,82,77
534,72,184
659,71,93
127,90,157
97,90,159
744,60,97
166,97,163
679,65,76
130,87,71
358,103,129
154,101,131
606,103,42
639,69,152
755,69,141
298,63,162
500,110,150
564,102,93
611,74,64
725,110,188
169,70,71
349,90,66
610,111,24
540,118,35
69,95,74
234,93,165
613,85,63
73,72,163
503,117,157
109,73,146
488,73,63
238,67,168
664,77,54
101,94,80
111,113,88
90,100,130
406,100,123
339,97,179
692,97,170
193,103,78
668,88,32
773,76,180
674,110,53
550,93,166
730,79,53
296,79,178
194,98,85
112,58,147
183,56,133
273,67,163
418,81,44
556,72,64
0,0,0
241,87,153
628,81,59
744,109,164
505,83,182
750,82,165
244,66,66
224,77,89
541,66,87
461,110,187
45,99,166
281,124,162
646,83,188
591,79,71
539,71,86
619,78,190
0,0,0
563,101,27
269,72,66
549,93,178
789,91,46
102,66,142
466,109,159
224,96,123
207,103,161
63,85,62
426,92,47
306,83,107
266,74,56
325,94,171
88,59,145
546,74,118
159,77,163
569,99,60
741,80,66
733,70,172
271,84,62
117,88,92
246,101,99
642,62,166
112,97,158
198,87,58
310,97,169
0,0,0
0,0,0
678,95,166
502,102,155
161,83,154
636,80,35
648,122,174
161,73,85
759,65,93
429,89,155
430,92,184
641,78,181
308,83,61
192,103,163
685,90,71
533,90,67
305,79,67
523,87,181
508,108,39
108,72,59
202,109,176
72,80,54
382,80,67
266,104,149
92,85,180
655,101,46
650,119,54
176,111,136
608,83,47
748,77,163
102,88,62
239,87,159
93,80,147
607,75,158
222,81,178
435,98,100
417,70,86
194,109,152
572,86,164
781,88,149
558,83,113
759,95,149
670,103,189
705,84,145
576,95,177
140,92,71
0,0,0
789,81,68
751,89,70
127,76,176
459,104,197
253,85,151
642,70,50
94,63,166
263,119,161
639,80,176
103,107,153
171,77,172
300,125,157
128,86,98
728,78,51
426,76,37
573,79,59
646,69,162
679,65,73
0,0,0
139,74,59
666,84,196
730,110,177
185,92,123
0,0,0
648,112,177
106,116,155
530,82,59
233,110,46
144,79,60
161,91,82
456,67,54
36,101,77
261,77,171
69,90,77
208,97,160
70,79,140
600,97,61
164,97,135
214,93,65
652,91,184
165,74,67
697,64,174
333,85,61
231,97,65
686,105,44
139,122,87
401,70,179
203,86,153
333,80,62
265,115,61
531,83,193
749,67,173
312,92,157
0,0,0
499,81,33
572,74,175
541,82,132
673,69,144
525,77,127
602,73,157
334,120,165
165,70,72
788,102,70
430,68,60
697,86,60
59,71,137
664,67,78
171,93,155
150,95,61
592,79,46
208,90,163
168,96,103
59,102,79
97,83,62
672,62,60
249,90,70
588,104,171
72,112,76
788,94,179
314,78,63
774,103,143
302,57,51
707,71,134
591,76,167
183,114,152
631,78,46
745,70,47
610,114,24
118,103,75
323,63,152
293,110,157
329,103,193
162,83,162
162,117,165
619,73,46
177,110,73
611,70,56
192,64,88
619,75,134
242,72,170
453,79,112
86,116,155
156,92,44
191,69,63
115,97,97
259,52,164
393,83,172
413,73,177
297,56,63
257,85,56
270,70,170
779,71,62
178,71,59
302,80,178
576,64,86
737,110,175
468,71,162
664,77,180
723,86,59
0,0,0
529,88,63
783,88,120
766,75,173
135,93,153
234,102,75
186,91,157
718,84,173
244,105,161
606,92,102
162,71,55
592,118,181
98,105,71
168,111,167
510,86,26
766,97,81
655,124,193
360,79,68
99,100,73
491,102,180
281,61,65
599,91,160
665,61,143
202,46,152
254,86,178
351,73,158
650,89,197
193,81,65
781,72,156
706,95,185
771,87,95
169,86,156
544,123,189
610,108,47
81,125,71
787,68,66
723,68,156
91,80,144
260,106,163
398,79,104
360,113,174
681,75,176
597,94,38
426,83,69
728,110,191
251,67,50
87,103,149
80,101,61
133,87,177
239,65,65
139,62,75
728,79,170
227,86,166
566,75,44
691,94,37
276,115,150
741,65,50
523,114,65
134,97,152
719,82,63
338,91,193
221,47,81
389,81,138
620,77,150
689,102,191
570,83,173
787,75,156
741,92,76
722,72,47
209,92,172
288,106,151
287,99,157
576,102,44
330,78,138
77,90,62
733,70,169
557,67,134
34,101,151
179,104,72
170,102,156
108,73,145
529,107,29
121,85,51
745,84,112
133,59,159
694,75,50
553,76,151
163,113,59
768,62,174
218,71,150
544,91,32
124,85,57
538,90,87
422,77,53
11,122,157
150,121,161
251,96,161
498,106,193
789,73,73
536,100,53
504,95,38
692,68,144
234,103,172
690,97,175
244,66,151
0,0,0
135,106,79
778,81,59
201,67,82
190,117,147
126,72,66
507,81,61
244,101,69
194,100,60
626,95,174
163,97,72
64,114,160
423,96,61
674,76,138
323,71,76
194,109,147
289,90,73
104,100,155
419,89,175
271,119,60
646,66,66
543,104,94
280,91,76
736,96,159
120,70,67
590,78,183
708,69,157
0,0,0
0,0,0
167,95,84
96,117,150
122,91,76
165,115,91
684,90,165
566,97,191
286,73,57
771,70,181
69,73,79
642,120,182
74,115,150
670,79,90
198,80,67
697,78,171
260,92,156
730,78,157
361,65,181
425,73,88
133,71,57
260,117,173
211,83,65
270,98,155
582,80,40
580,88,74
673,100,73
0,0,0
286,56,83
581,64,147
723,81,81
746,63,160
178,58,64
166,64,55
693,80,168
677,79,140
234,96,66
783,80,119
553,91,24
247,105,72
331,60,64
567,93,140
284,65,52
303,55,148
220,82,61
432,98,84
628,68,50
363,86,65
250,87,160
680,75,141
472,79,41
671,84,97
297,80,146
686,107,177
0,0,0
403,71,174
626,69,163
690,82,69
777,69,174
131,97,84
701,101,62
531,73,160
329,104,147
182,53,165
121,112,65
63,74,151
365,97,59
178,94,69
717,70,78
312,114,66
151,79,166
143,79,80
240,111,64
236,103,97
30,96,50
170,76,83
744,97,58
768,88,151
113,71,138
704,70,163
205,125,151
535,87,182
787,88,85
81,83,144
548,98,197
200,83,50
666,86,177
81,83,79
357,86,172
88,122,64
236,70,169
390,77,100
739,111,67
93,109,163
746,104,78
193,86,166
596,93,99
256,73,170
720,100,166
223,73,85
683,64,78
423,69,137
743,110,185
82,99,150
680,65,153
653,67,72
573,112,30
602,81,51
312,126,75
742,88,77
496,65,69
294,110,155
82,110,144
551,96,164
788,72,61
270,77,143
207,88,73
765,92,141
668,88,172
757,94,89
286,73,63
93,99,54
232,111,61
125,74,172
175,94,155
493,108,28
227,100,162
154,115,142
620,79,67
359,93,44
124,88,73
200,104,80
316,68,164
404,73,139
77,77,77
633,77,148
475,60,163
649,108,191
347,75,170
640,82,171
745,57,55
246,91,149
562,99,44
700,111,156
550,69,165
706,96,87
112,115,159
742,103,154
632,93,66
698,82,155
175,96,106
497,114,32
433,84,61
234,66,59
666,79,108
685,71,162
333,120,175
235,86,139
390,72,154
140,87,60
732,73,89
88,121,80
294,107,174
461,80,132
399,98,196
732,79,181
85,80,65
508,81,120
336,94,39
688,94,188
44,74,142
0,0,0
600,72,176
65,72,123
328,64,154
455,62,72
687,99,47
276,70,59
148,129,77
500,106,199
577,91,170
750,68,60
232,114,55
33,112,155
612,67,92
734,87,143
771,104,61
50,96,65
577,65,143
787,84,59
45,108,160
708,101,138
76,90,108
721,79,50
86,89,79
324,88,78
11,100,152
784,84,60
648,69,74
715,67,181
328,94,174
633,92,38
247,93,81
704,66,82
550,86,33
242,86,70
234,93,142
613,116,192
615,66,74
199,70,92
387,100,127
743,65,174
191,91,118
274,99,71
45,97,58
161,124,148
63,99,68
645,101,174
225,72,154
747,66,50
711,108,151
261,86,71
38,102,68
317,114,153
501,106,49
201,74,176
141,120,151
606,93,195
289,73,170
585,71,100
310,105,156
573,69,76
667,67,62
84,86,168
677,75,61
21,99,149
104,101,68
584,83,152
626,83,73
14,98,175
155,94,67
318,88,64
205,126,68
760,73,143
736,80,72
284,70,155
256,65,143
199,83,164
241,101,72
444,77,92
705,65,170
408,86,68
179,114,70
88,76,157
182,72,134
121,96,161
149,90,78
780,69,140
516,118,44
91,99,95
275,117,145
504,111,45
700,104,169
489,74,54
44,90,157
427,68,48
507,97,52
524,73,144
70,89,91
647,104,46
142,126,142
692,100,170
242,96,58
68,66,155
202,88,67
354,111,146
597,90,151
710,99,76
208,114,136
650,77,174
506,64,76
752,99,76
60,69,58
205,85,155
750,73,88
423,90,43
409,97,30
249,68,136
372,116,37
214,93,154
9,105,83
242,94,61
535,75,156
665,101,187
689,81,58
93,107,152
300,65,91
698,80,174
643,94,184
133,93,67
652,93,34
305,87,74
49,95,53
304,123,161
385,101,42
623,83,42
157,111,72
170,72,52
769,69,64
647,101,57
669,67,162
756,106,151
568,72,148
0,0,0
365,107,188
257,69,56
432,89,179
700,91,170
85,86,145
246,81,155
560,101,184
168,92,83
698,103,191
379,104,36
761,77,53
291,78,48
71,110,52
733,111,49
523,83,189
744,111,43
468,76,101
188,85,60
534,97,191
698,85,71
239,116,69
392,80,166
128,55,83
75,73,63
692,70,159
58,99,72
673,67,112
601,78,153
657,68,175
244,110,165
77,68,72
174,64,69
645,100,38
626,81,153
158,83,160
672,100,33
754,81,54
243,116,144
0,0,0
312,80,153
156,79,63
770,94,181
688,96,56
245,90,163
194,103,151
89,113,61
135,76,131
763,82,81
190,97,88
65,95,79
171,89,155
141,85,60
82,102,152
653,114,37
379,79,44
660,78,176
331,100,176
577,96,66
104,114,72
156,81,63
619,121,39
741,76,60
115,87,65
789,84,112
120,72,66
500,83,36
591,95,189
284,51,64
245,72,71
59,100,143
753,87,145
522,99,177
678,105,182
742,84,166
230,109,143
27,97,80
756,66,168
760,76,84
299,71,53
237,109,80
649,110,192
739,72,132
176,90,70
245,101,171
87,87,145
304,75,148
566,67,70
609,104,195
117,116,66
629,86,183
789,104,145
666,90,166
31,105,157
755,91,152
586,82,92
354,75,171
297,84,53
660,69,173
232,81,66
89,82,165
622,97,43
732,70,142
612,69,166
703,70,59
62,97,81
707,74,67
164,117,144
186,98,62
62,65,168
702,76,180
618,80,36
786,104,166
162,58,146
71,81,175
719,72,176
153,95,142
536,86,178
268,75,63
0,0,0
207,120,155
789,81,72
632,86,105
0,0,0
573,78,43
741,73,44
565,99,47
699,75,163
528,94,90
83,77,65
417,90,188
628,88,180
224,97,167
158,76,74
144,117,149
83,104,75
590,76,46
257,64,158
73,99,70
598,66,154
213,99,102
325,121,76
771,74,77
625,95,197
215,64,74
329,109,78
740,68,87
698,91,171
270,66,136
32,82,110
252,101,157
87,110,78
506,86,44
399,70,123
346,100,82
432,93,62
379,57,82
744,61,84
110,101,79
326,87,150
261,54,80
316,121,146
715,74,142
331,103,165
512,100,198
551,124,178
759,66,91
398,71,87
620,72,48
706,115,186
87,65,137
225,95,152
44,105,155
659,97,151
745,108,185
437,98,80
123,96,73
764,71,68
113,89,165
91,62,84
282,86,63
594,86,56
642,102,162
542,106,40
582,96,24
677,66,73
231,101,182
697,73,143
619,69,49
696,84,38
337,112,179
248,86,166
773,85,150
711,93,170
185,82,74
238,91,82
431,69,59
71,99,73
753,86,80
309,95,153
742,75,179
780,61,83
563,90,107
180,80,162
218,53,157
636,85,123
529,89,198
242,99,164
150,109,152
98,99,151
724,63,164
240,116,177
531,105,167
184,114,88
693,86,99
231,77,164
267,64,72
386,74,92
75,109,69
725,101,159
296,97,167
736,91,150
722,60,74
406,83,54
737,72,54
524,82,69
163,108,144
258,61,176
388,95,188
345,77,152
744,103,178
347,70,63
129,109,154
685,67,143
574,104,40
329,92,176
319,118,159
751,96,71
574,77,36
699,118,42
85,70,142
524,103,126
104,95,161
283,98,158
482,87,151
684,78,155
382,76,152
598,63,63
509,75,52
429,93,42
62,108,82
614,96,41
244,121,78
449,108,60
766,99,159
765,75,150
367,94,40
317,105,70
602,88,188
193,98,64
587,94,189
618,95,197
154,113,153
557,92,66
746,81,141
268,78,163
66,87,77
377,84,151
401,108,189
680,89,175
679,87,56
152,109,152
611,115,158
671,92,146
94,68,88
135,64,170
246,87,164
244,97,131
71,120,148
184,119,73
627,82,70
267,66,58
168,105,155
720,98,179
10,55,99
166,122,80
749,76,174
772,99,68
165,105,126
267,67,87
704,97,65
771,81,64
41,98,160
142,60,50
608,85,73
617,119,169
163,101,141
580,73,50
236,104,64
696,63,85
773,74,66
545,112,182
733,81,112
605,75,94
787,109,66
329,70,149
708,72,50
616,70,167
621,98,25
87,84,157
748,68,142
124,65,145
687,99,49
739,110,187
211,85,157
161,91,56
136,86,61
135,110,85
119,98,72
371,77,171
617,94,30
760,104,189
391,58,85
103,107,82
186,66,150
149,77,57
579,106,186
747,77,167
659,81,39
259,66,157
72,126,75
679,74,184
63,94,69
167,100,79
621,115,35
192,70,83
718,66,96
162,69,169
341,76,162
258,74,74
714,66,73
111,63,135
330,62,170
187,104,90
309,79,78
167,69,56
176,101,143
116,98,153
0,0,0
582,102,154
134,100,80
319,103,153
244,64,50
725,108,73
585,71,83
628,79,177
208,51,85
335,83,48
577,73,58
370,84,194
510,96,27
606,98,64
302,68,48
645,71,158
530,75,130
272,61,113
189,63,130
663,74,65
693,67,143
300,87,71
704,69,45
82,96,156
107,124,143
770,65,127
532,90,181
689,119,45
103,99,131
0,0,0
4,67,90
230,113,158
370,99,29
784,94,88
658,74,136
567,103,159
62,113,53
775,94,141
103,117,76
699,87,164
745,100,162
117,98,73
638,62,143
587,77,179
610,88,87
736,72,166
720,107,60
706,78,181
536,98,195
125,119,151
353,74,138
166,101,64
281,94,62
675,87,45
213,116,85
329,101,157
679,71,63
131,96,74
789,85,57
213,95,71
244,123,75
741,80,48
717,76,48
123,69,73
698,74,43
409,120,170
244,94,144
192,68,86
37,102,163
756,98,95
84,104,80
726,78,178
434,87,180
582,83,175
626,74,113
264,66,147
410,99,155
589,97,55
762,62,175
746,103,72
327,82,51
519,73,180
340,73,76
92,125,150
189,84,64
213,82,134
478,60,68
672,65,74
767,84,145
287,70,59
788,74,145
787,90,122
307,92,105
756,88,82
646,67,110
575,88,38
722,100,54
611,71,53
700,81,112
605,115,38
698,89,77
184,77,72
262,76,157
591,86,33
126,114,80
721,64,82
269,118,149
754,72,57
643,88,64
100,75,178
591,62,50
407,40,79
529,99,31
60,117,65
112,102,81
639,69,148
643,96,30
148,123,77
761,87,77
634,66,170
200,92,154
632,91,194
742,106,164
312,123,164
599,71,172
62,110,143
348,116,176
680,97,41
428,100,186
735,91,156
305,109,152
701,63,146
636,91,34
493,81,82
296,94,90
705,119,40
412,78,141
281,63,69
390,94,161
660,89,41
622,112,47
631,79,130
772,98,62
788,76,86
75,122,79
256,58,54
710,93,96
461,72,67
734,89,54
142,90,163
60,101,161
524,81,45
170,96,162
722,73,75
84,89,151
70,114,76
419,82,184
621,99,183
329,100,156
734,85,68
615,86,100
629,77,51
238,58,94
29,123,66
676,71,61
275,50,61
576,63,151
235,70,137
715,116,184
226,60,119
710,76,34
225,97,73
743,111,173
599,82,61
185,125,154
297,87,174
522,91,60
751,69,59
192,93,49
557,65,139
584,116,30
77,104,73
239,100,169
683,76,64
412,80,91
289,85,167
87,80,162
109,89,173
109,105,127
104,78,56
602,69,173
604,99,195
770,88,101
94,88,71
71,77,61
269,42,67
723,101,77
432,78,164
157,115,145
456,99,160
77,91,74
237,63,77
510,74,185
93,117,142
668,110,29
115,92,116
294,79,153
208,85,64
734,65,58
415,75,86
705,101,154
748,93,130
747,79,165
244,63,110
581,75,86
728,69,163
617,88,178
694,98,137
747,81,64
545,90,195
267,63,83
745,78,67
125,83,76
103,62,51
102,107,160
699,74,184
403,112,173
77,73,53
224,123,156
231,114,155
166,82,52
269,105,79
615,101,31
295,96,169
606,116,59
551,85,105
330,95,63
605,82,29
743,91,75
148,87,170
83,90,153
370,113,80
711,105,75
0,0,0
173,77,72
245,92,58
431,81,195
666,69,92
502,101,139
99,121,78
584,116,59
107,77,64
235,98,73
742,85,170
705,67,45
167,111,80
471,77,123
98,84,60
481,70,91
370,92,32
232,100,161
271,75,154
558,101,186
126,91,101
183,98,122
293,81,166
761,99,69
297,65,79
750,86,146
789,57,96
163,71,85
348,77,35
330,96,63
701,67,156
747,68,51
635,74,76
262,89,79
675,76,149
775,63,174
75,121,155
773,61,125
746,77,69
490,93,145
249,123,69
190,71,136
84,65,144
