,z,x,y,population_key
89,434,71,109,V1_Cord1
90,434,57,151,V1_Cord1
91,434,55,145,V1_Cord1
92,438,119,182,V1_Cord1
93,438,118,182,V1_Cord1
94,438,116,77,V1_Cord1
95,438,107,184,V1_Cord1
96,438,113,77,V1_Cord1
97,438,107,177,V1_Cord1
98,438,116,68,V1_Cord1
99,438,113,69,V1_Cord1
100,438,97,196,V1_Cord1
101,438,119,63,V1_Cord1
102,438,104,86,V1_Cord1
103,438,103,83,V1_Cord1
104,438,93,194,V1_Cord1
105,438,116,63,V1_Cord1
106,438,119,61,V1_Cord1
107,438,103,150,V1_Cord1
108,438,107,64,V1_Cord1
109,438,83,190,V1_Cord1
110,438,80,193,V1_Cord1
111,438,97,66,V1_Cord1
112,438,86,176,V1_Cord1
113,438,87,173,V1_Cord1
114,438,101,65,V1_Cord1
115,438,114,65,V1_Cord1
116,438,85,176,V1_Cord1
117,438,79,181,V1_Cord1
118,438,70,188,V1_Cord1
119,438,93,143,V1_Cord1
120,438,92,144,V1_Cord1
121,438,79,175,V1_Cord1
122,438,91,141,V1_Cord1
123,438,91,135,V1_Cord1
124,438,102,68,V1_Cord1
125,438,74,173,V1_Cord1
126,438,84,153,V1_Cord1
127,438,83,87,V1_Cord1
128,438,74,173,V1_Cord1
129,438,94,118,V1_Cord1
130,438,89,67,V1_Cord1
131,438,91,126,V1_Cord1
132,438,78,73,V1_Cord1
133,438,77,78,V1_Cord1
134,438,83,133,V1_Cord1
135,438,87,121,V1_Cord1
136,438,76,87,V1_Cord1
137,438,82,130,V1_Cord1
138,438,80,130,V1_Cord1
139,438,82,128,V1_Cord1
140,438,69,150,V1_Cord1
141,438,67,80,V1_Cord1
142,438,72,98,V1_Cord1
143,438,75,103,V1_Cord1
144,438,76,108,V1_Cord1
145,438,75,114,V1_Cord1
146,438,63,137,V1_Cord1
147,438,59,140,V1_Cord1
148,438,52,150,V1_Cord1
149,438,54,138,V1_Cord1
150,438,30,133,V1_Cord1
151,442,109,67,V1_Cord1
152,442,105,83,V1_Cord1
153,442,111,150,V1_Cord1
154,442,103,74,V1_Cord1
155,442,108,133,V1_Cord1
156,442,112,34,V1_Cord1
157,442,103,66,V1_Cord1
158,442,115,161,V1_Cord1
159,442,104,47,V1_Cord1
160,442,105,27,V1_Cord1
161,442,107,159,V1_Cord1
162,442,95,69,V1_Cord1
163,442,118,179,V1_Cord1
164,442,96,86,V1_Cord1
165,442,116,177,V1_Cord1
166,442,119,184,V1_Cord1
167,442,111,175,V1_Cord1
168,442,98,132,V1_Cord1
169,442,91,77,V1_Cord1
170,442,89,29,V1_Cord1
171,442,111,179,V1_Cord1
172,442,112,182,V1_Cord1
173,442,90,50,V1_Cord1
174,442,97,159,V1_Cord1
175,442,88,57,V1_Cord1
176,442,86,33,V1_Cord1
177,442,98,121,V1_Cord1
178,442,98,167,V1_Cord1
179,442,82,39,V1_Cord1
180,442,84,71,V1_Cord1
181,442,78,35,V1_Cord1
182,442,92,163,V1_Cord1
183,442,79,43,V1_Cord1
184,442,98,174,V1_Cord1
185,442,84,94,V1_Cord1
186,442,80,74,V1_Cord1
187,442,89,159,V1_Cord1
188,442,81,82,V1_Cord1
189,442,84,151,V1_Cord1
190,442,78,81,V1_Cord1
191,442,85,125,V1_Cord1
192,442,81,145,V1_Cord1
193,442,81,148,V1_Cord1
194,442,79,134,V1_Cord1
195,442,76,132,V1_Cord1
196,442,76,134,V1_Cord1
197,442,67,63,V1_Cord1
198,442,81,191,V1_Cord1
199,442,73,156,V1_Cord1
200,442,76,165,V1_Cord1
201,442,74,163,V1_Cord1
202,442,63,142,V1_Cord1
203,445,120,76,V1_Cord1
204,445,116,81,V1_Cord1
205,445,117,80,V1_Cord1
206,445,115,78,V1_Cord1
207,445,119,55,V1_Cord1
208,445,118,47,V1_Cord1
209,445,119,41,V1_Cord1
210,445,108,75,V1_Cord1
211,445,112,58,V1_Cord1
212,445,117,36,V1_Cord1
213,445,112,48,V1_Cord1
214,445,108,57,V1_Cord1
215,445,114,37,V1_Cord1
216,445,98,75,V1_Cord1
217,445,110,40,V1_Cord1
218,445,97,84,V1_Cord1
219,445,109,39,V1_Cord1
220,445,109,39,V1_Cord1
221,445,97,54,V1_Cord1
222,445,110,39,V1_Cord1
223,445,93,61,V1_Cord1
224,445,94,55,V1_Cord1
225,445,93,53,V1_Cord1
226,445,105,137,V1_Cord1
227,445,107,152,V1_Cord1
228,445,83,62,V1_Cord1
229,445,83,67,V1_Cord1
230,445,114,171,V1_Cord1
231,445,106,158,V1_Cord1
232,445,82,60,V1_Cord1
233,445,116,175,V1_Cord1
234,445,84,57,V1_Cord1
235,445,109,166,V1_Cord1
236,445,78,71,V1_Cord1
237,445,77,66,V1_Cord1
238,445,77,75,V1_Cord1
239,445,109,170,V1_Cord1
240,445,76,66,V1_Cord1
241,445,77,60,V1_Cord1
242,445,71,69,V1_Cord1
243,445,77,60,V1_Cord1
244,445,77,91,V1_Cord1
245,445,69,65,V1_Cord1
246,445,107,185,V1_Cord1
247,445,71,90,V1_Cord1
248,445,70,88,V1_Cord1
249,445,104,186,V1_Cord1
250,445,71,95,V1_Cord1
251,445,105,191,V1_Cord1
252,445,76,101,V1_Cord1
253,445,60,69,V1_Cord1
254,445,100,192,V1_Cord1
255,445,50,79,V1_Cord1
256,445,78,131,V1_Cord1
257,445,77,117,V1_Cord1
258,445,77,132,V1_Cord1
259,445,76,148,V1_Cord1
260,445,75,134,V1_Cord1
261,445,75,140,V1_Cord1
262,445,75,141,V1_Cord1
263,445,81,166,V1_Cord1
264,445,82,174,V1_Cord1
265,445,87,191,V1_Cord1
266,445,73,159,V1_Cord1
267,445,61,152,V1_Cord1
268,456,122,64,V1_Cord1
269,456,119,62,V1_Cord1
270,456,116,71,V1_Cord1
271,456,114,87,V1_Cord1
272,456,113,39,V1_Cord1
273,456,112,44,V1_Cord1
274,456,111,40,V1_Cord1
275,456,109,46,V1_Cord1
276,456,103,35,V1_Cord1
277,456,98,30,V1_Cord1
278,456,96,37,V1_Cord1
279,456,87,31,V1_Cord1
280,456,84,34,V1_Cord1
281,456,95,80,V1_Cord1
282,456,87,52,V1_Cord1
283,456,84,59,V1_Cord1
284,456,112,143,V1_Cord1
285,456,108,129,V1_Cord1
286,456,70,51,V1_Cord1
287,456,78,56,V1_Cord1
288,456,114,170,V1_Cord1
289,456,76,63,V1_Cord1
290,456,103,138,V1_Cord1
291,456,95,105,V1_Cord1
292,456,112,177,V1_Cord1
293,456,72,69,V1_Cord1
294,456,69,62,V1_Cord1
295,456,80,90,V1_Cord1
296,456,61,66,V1_Cord1
297,456,59,68,V1_Cord1
298,456,91,105,V1_Cord1
299,456,96,165,V1_Cord1
300,456,67,85,V1_Cord1
301,456,105,194,V1_Cord1
302,456,100,184,V1_Cord1
303,456,84,126,V1_Cord1
304,456,83,141,V1_Cord1
305,456,80,140,V1_Cord1
306,456,92,177,V1_Cord1
307,456,95,186,V1_Cord1
308,456,84,155,V1_Cord1
309,456,86,163,V1_Cord1
310,456,85,161,V1_Cord1
311,456,97,196,V1_Cord1
312,456,79,150,V1_Cord1
313,456,88,175,V1_Cord1
314,456,50,84,V1_Cord1
315,456,90,181,V1_Cord1
316,456,86,174,V1_Cord1
317,456,74,131,V1_Cord1
318,456,74,123,V1_Cord1
319,456,71,134,V1_Cord1
320,456,82,168,V1_Cord1
321,456,81,169,V1_Cord1
322,456,55,137,V1_Cord1
323,456,54,137,V1_Cord1
324,464,116,68,V1_Cord1
325,464,118,173,V1_Cord1
326,464,121,42,V1_Cord1
327,464,111,152,V1_Cord1
328,464,111,187,V1_Cord1
329,464,108,186,V1_Cord1
330,464,107,155,V1_Cord1
331,464,108,162,V1_Cord1
332,464,103,78,V1_Cord1
333,464,108,180,V1_Cord1
334,464,106,90,V1_Cord1
335,464,107,164,V1_Cord1
336,464,102,81,V1_Cord1
337,464,108,54,V1_Cord1
338,464,108,135,V1_Cord1
339,464,103,161,V1_Cord1
340,464,104,172,V1_Cord1
341,464,102,181,V1_Cord1
342,464,98,192,V1_Cord1
343,464,108,45,V1_Cord1
344,464,107,47,V1_Cord1
345,464,95,190,V1_Cord1
346,464,96,188,V1_Cord1
347,464,97,175,V1_Cord1
348,464,107,32,V1_Cord1
349,464,95,66,V1_Cord1
350,464,95,171,V1_Cord1
351,464,87,191,V1_Cord1
352,464,89,145,V1_Cord1
353,464,89,152,V1_Cord1
354,464,78,188,V1_Cord1
355,464,86,161,V1_Cord1
356,464,73,191,V1_Cord1
357,464,89,64,V1_Cord1
358,464,83,159,V1_Cord1
359,464,91,59,V1_Cord1
360,464,82,139,V1_Cord1
361,464,81,160,V1_Cord1
362,464,80,159,V1_Cord1
363,464,81,70,V1_Cord1
364,464,82,68,V1_Cord1
365,464,79,132,V1_Cord1
366,464,83,128,V1_Cord1
367,464,88,60,V1_Cord1
368,464,76,139,V1_Cord1
369,464,75,87,V1_Cord1
370,464,73,85,V1_Cord1
371,464,78,120,V1_Cord1
372,464,71,89,V1_Cord1
373,464,68,85,V1_Cord1
374,464,74,71,V1_Cord1
375,464,66,142,V1_Cord1
376,464,65,159,V1_Cord1
377,464,64,78,V1_Cord1
378,464,66,91,V1_Cord1
379,464,61,78,V1_Cord1
380,478,120,61,V1_Cord1
381,478,121,173,V1_Cord1
382,478,116,50,V1_Cord1
383,478,117,178,V1_Cord1
384,478,110,58,V1_Cord1
385,478,112,54,V1_Cord1
386,478,113,49,V1_Cord1
387,478,114,170,V1_Cord1
388,478,116,34,V1_Cord1
389,478,101,72,V1_Cord1
390,478,111,152,V1_Cord1
391,478,104,41,V1_Cord1
392,478,104,186,V1_Cord1
393,478,95,66,V1_Cord1
394,478,97,40,V1_Cord1
395,478,98,34,V1_Cord1
396,478,96,27,V1_Cord1
397,478,97,195,V1_Cord1
398,478,93,89,V1_Cord1
399,478,93,31,V1_Cord1
400,478,91,52,V1_Cord1
401,478,91,33,V1_Cord1
402,478,92,90,V1_Cord1
403,478,88,45,V1_Cord1
404,478,94,173,V1_Cord1
405,478,91,90,V1_Cord1
406,478,91,187,V1_Cord1
407,478,89,194,V1_Cord1
408,478,86,197,V1_Cord1
409,478,78,32,V1_Cord1
410,478,94,102,V1_Cord1
411,478,80,57,V1_Cord1
412,478,72,42,V1_Cord1
413,478,84,159,V1_Cord1
414,478,68,44,V1_Cord1
415,478,75,176,V1_Cord1
416,478,74,179,V1_Cord1
417,478,71,187,V1_Cord1
418,478,86,136,V1_Cord1
419,478,79,160,V1_Cord1
420,478,75,170,V1_Cord1
421,478,70,184,V1_Cord1
422,478,83,143,V1_Cord1
423,478,73,176,V1_Cord1
424,478,45,49,V1_Cord1
425,478,73,165,V1_Cord1
426,478,71,83,V1_Cord1
427,478,79,141,V1_Cord1
428,478,76,146,V1_Cord1
429,478,78,136,V1_Cord1
430,478,76,140,V1_Cord1
431,478,68,164,V1_Cord1
432,478,56,60,V1_Cord1
433,478,63,78,V1_Cord1
434,478,79,111,V1_Cord1
435,478,74,135,V1_Cord1
436,478,78,108,V1_Cord1
437,478,62,86,V1_Cord1
438,478,59,67,V1_Cord1
439,478,61,160,V1_Cord1
440,478,52,71,V1_Cord1
441,478,57,87,V1_Cord1
442,478,59,153,V1_Cord1
443,478,60,99,V1_Cord1
444,478,52,77,V1_Cord1
445,478,47,85,V1_Cord1
446,482,119,158,V1_Cord1
447,482,119,163,V1_Cord1
448,482,113,163,V1_Cord1
449,482,107,199,V1_Cord1
450,482,116,81,V1_Cord1
451,482,107,130,V1_Cord1
452,482,106,179,V1_Cord1
453,482,96,196,V1_Cord1
454,482,103,142,V1_Cord1
455,482,87,199,V1_Cord1
456,482,97,183,V1_Cord1
457,482,109,71,V1_Cord1
458,482,92,172,V1_Cord1
459,482,78,189,V1_Cord1
460,482,77,187,V1_Cord1
461,482,79,185,V1_Cord1
462,482,93,143,V1_Cord1
463,482,103,69,V1_Cord1
464,482,78,174,V1_Cord1
465,482,85,161,V1_Cord1
466,482,78,168,V1_Cord1
467,482,95,86,V1_Cord1
468,482,96,80,V1_Cord1
469,482,82,152,V1_Cord1
470,482,83,147,V1_Cord1
471,482,76,163,V1_Cord1
472,482,118,46,V1_Cord1
473,482,94,125,V1_Cord1
474,482,92,127,V1_Cord1
475,482,105,57,V1_Cord1
476,482,73,158,V1_Cord1
477,482,116,44,V1_Cord1
478,482,85,134,V1_Cord1
479,482,97,67,V1_Cord1
480,482,82,136,V1_Cord1
481,482,96,65,V1_Cord1
482,482,101,58,V1_Cord1
483,482,120,36,V1_Cord1
484,482,73,148,V1_Cord1
485,482,74,144,V1_Cord1
486,482,118,39,V1_Cord1
487,482,62,155,V1_Cord1
488,482,117,40,V1_Cord1
489,482,77,134,V1_Cord1
490,482,80,129,V1_Cord1
491,482,111,44,V1_Cord1
492,482,80,127,V1_Cord1
493,482,89,69,V1_Cord1
494,482,65,146,V1_Cord1
495,482,76,129,V1_Cord1
496,482,99,55,V1_Cord1
497,482,61,150,V1_Cord1
498,482,83,78,V1_Cord1
499,482,112,42,V1_Cord1
500,482,105,48,V1_Cord1
501,482,105,48,V1_Cord1
502,482,79,76,V1_Cord1
503,482,78,117,V1_Cord1
504,482,74,86,V1_Cord1
505,482,79,112,V1_Cord1
506,482,85,66,V1_Cord1
507,482,74,98,V1_Cord1
508,482,77,76,V1_Cord1
509,482,93,59,V1_Cord1
510,482,77,109,V1_Cord1
511,482,74,78,V1_Cord1
512,482,71,88,V1_Cord1
513,482,71,84,V1_Cord1
514,482,69,92,V1_Cord1
515,482,70,80,V1_Cord1
516,482,84,67,V1_Cord1
517,482,67,84,V1_Cord1
518,482,72,76,V1_Cord1
519,482,90,62,V1_Cord1
520,482,74,74,V1_Cord1
521,482,68,79,V1_Cord1
522,482,80,71,V1_Cord1
523,482,64,81,V1_Cord1
524,482,62,82,V1_Cord1
525,486,120,44,V1_Cord1
526,486,113,51,V1_Cord1
527,486,104,34,V1_Cord1
528,486,109,56,V1_Cord1
529,486,95,31,V1_Cord1
530,486,92,29,V1_Cord1
531,486,85,32,V1_Cord1
532,486,86,33,V1_Cord1
533,486,102,60,V1_Cord1
534,486,97,43,V1_Cord1
535,486,92,42,V1_Cord1
536,486,85,39,V1_Cord1
537,486,81,36,V1_Cord1
538,486,79,37,V1_Cord1
539,486,80,38,V1_Cord1
540,486,87,53,V1_Cord1
541,486,82,49,V1_Cord1
542,486,77,47,V1_Cord1
543,486,77,52,V1_Cord1
544,486,110,132,V1_Cord1
545,486,91,77,V1_Cord1
546,486,109,138,V1_Cord1
547,486,107,134,V1_Cord1
548,486,80,66,V1_Cord1
549,486,71,57,V1_Cord1
550,486,74,64,V1_Cord1
551,486,83,77,V1_Cord1
552,486,77,71,V1_Cord1
553,486,123,183,V1_Cord1
554,486,65,62,V1_Cord1
555,486,67,66,V1_Cord1
556,486,108,162,V1_Cord1
557,486,103,140,V1_Cord1
558,486,119,187,V1_Cord1
559,486,75,80,V1_Cord1
560,486,102,137,V1_Cord1
561,486,101,127,V1_Cord1
562,486,74,85,V1_Cord1
563,486,110,181,V1_Cord1
564,486,75,88,V1_Cord1
565,486,101,156,V1_Cord1
566,486,111,182,V1_Cord1
567,486,74,88,V1_Cord1
568,486,73,90,V1_Cord1
569,486,110,191,V1_Cord1
570,486,68,87,V1_Cord1
571,486,104,175,V1_Cord1
572,486,71,91,V1_Cord1
573,486,77,96,V1_Cord1
574,486,101,177,V1_Cord1
575,486,55,80,V1_Cord1
576,486,103,186,V1_Cord1
577,486,53,79,V1_Cord1
578,486,100,175,V1_Cord1
579,486,103,196,V1_Cord1
580,486,96,172,V1_Cord1
581,486,94,168,V1_Cord1
582,486,53,85,V1_Cord1
583,486,88,140,V1_Cord1
584,486,91,168,V1_Cord1
585,486,87,153,V1_Cord1
586,486,84,142,V1_Cord1
587,486,93,195,V1_Cord1
588,486,81,122,V1_Cord1
589,486,87,164,V1_Cord1
590,486,87,169,V1_Cord1
591,486,78,149,V1_Cord1
592,486,79,190,V1_Cord1
593,486,77,172,V1_Cord1
594,486,78,184,V1_Cord1
595,486,74,159,V1_Cord1
596,486,75,172,V1_Cord1
597,486,74,176,V1_Cord1
598,486,72,173,V1_Cord1
599,486,65,152,V1_Cord1
600,486,66,158,V1_Cord1
601,486,61,144,V1_Cord1
602,486,44,175,V1_Cord1
603,486,42,171,V1_Cord1
604,489,114,187,V1_Cord1
605,489,112,187,V1_Cord1
606,489,109,188,V1_Cord1
607,489,106,190,V1_Cord1
608,489,103,198,V1_Cord1
609,489,103,193,V1_Cord1
610,489,114,140,V1_Cord1
611,489,100,197,V1_Cord1
612,489,97,198,V1_Cord1
613,489,113,86,V1_Cord1
614,489,93,175,V1_Cord1
615,489,93,174,V1_Cord1
616,489,89,174,V1_Cord1
617,489,88,176,V1_Cord1
618,489,78,192,V1_Cord1
619,489,94,156,V1_Cord1
620,489,88,169,V1_Cord1
621,489,89,148,V1_Cord1
622,489,71,178,V1_Cord1
623,489,101,83,V1_Cord1
624,489,80,160,V1_Cord1
625,489,114,51,V1_Cord1
626,489,117,43,V1_Cord1
627,489,118,40,V1_Cord1
628,489,113,45,V1_Cord1
629,489,107,56,V1_Cord1
630,489,110,46,V1_Cord1
631,489,111,33,V1_Cord1
632,489,88,103,V1_Cord1
633,489,100,63,V1_Cord1
634,489,103,53,V1_Cord1
635,489,79,136,V1_Cord1
636,489,56,166,V1_Cord1
637,489,104,36,V1_Cord1
638,489,76,135,V1_Cord1
639,489,100,31,V1_Cord1
640,489,80,122,V1_Cord1
641,489,65,144,V1_Cord1
642,489,91,61,V1_Cord1
643,489,57,150,V1_Cord1
644,489,93,48,V1_Cord1
645,489,91,51,V1_Cord1
646,489,90,47,V1_Cord1
647,489,86,66,V1_Cord1
648,489,60,140,V1_Cord1
649,489,60,138,V1_Cord1
650,489,77,72,V1_Cord1
651,489,74,88,V1_Cord1
652,489,72,87,V1_Cord1
653,489,65,57,V1_Cord1
654,489,66,72,V1_Cord1
655,489,64,79,V1_Cord1
656,489,61,79,V1_Cord1
657,489,55,77,V1_Cord1
658,489,35,161,V1_Cord1
659,497,118,150,V1_Cord1
660,497,111,184,V1_Cord1
661,497,121,52,V1_Cord1
662,497,105,179,V1_Cord1
663,497,103,190,V1_Cord1
664,497,102,184,V1_Cord1
665,497,101,168,V1_Cord1
666,497,96,187,V1_Cord1
667,497,101,88,V1_Cord1
668,497,96,176,V1_Cord1
669,497,105,70,V1_Cord1
670,497,92,179,V1_Cord1
671,497,91,171,V1_Cord1
672,497,98,136,V1_Cord1
673,497,107,29,V1_Cord1
674,497,103,54,V1_Cord1
675,497,86,175,V1_Cord1
676,497,103,30,V1_Cord1
677,497,88,155,V1_Cord1
678,497,76,180,V1_Cord1
679,497,83,156,V1_Cord1
680,497,86,148,V1_Cord1
681,497,96,37,V1_Cord1
682,497,75,155,V1_Cord1
683,497,82,33,V1_Cord1
684,497,80,34,V1_Cord1
685,497,85,50,V1_Cord1
686,497,79,34,V1_Cord1
687,497,82,54,V1_Cord1
688,497,66,152,V1_Cord1
689,497,80,57,V1_Cord1
690,497,69,145,V1_Cord1
691,497,78,104,V1_Cord1
692,497,67,42,V1_Cord1
693,497,70,53,V1_Cord1
694,497,70,55,V1_Cord1
695,497,75,93,V1_Cord1
696,497,75,69,V1_Cord1
697,497,72,62,V1_Cord1
698,497,74,89,V1_Cord1
699,497,73,92,V1_Cord1
700,497,69,69,V1_Cord1
701,497,64,70,V1_Cord1
702,497,60,83,V1_Cord1
703,500,114,186,V1_Cord1
704,500,111,182,V1_Cord1
705,500,106,188,V1_Cord1
706,500,120,70,V1_Cord1
707,500,103,191,V1_Cord1
708,500,99,198,V1_Cord1
709,500,99,187,V1_Cord1
710,500,92,196,V1_Cord1
711,500,121,58,V1_Cord1
712,500,103,141,V1_Cord1
713,500,101,141,V1_Cord1
714,500,93,184,V1_Cord1
715,500,82,195,V1_Cord1
716,500,88,186,V1_Cord1
717,500,80,194,V1_Cord1
718,500,98,139,V1_Cord1
719,500,79,191,V1_Cord1
720,500,101,80,V1_Cord1
721,500,89,175,V1_Cord1
722,500,75,188,V1_Cord1
723,500,109,57,V1_Cord1
724,500,103,68,V1_Cord1
725,500,83,175,V1_Cord1
726,500,91,140,V1_Cord1
727,500,98,82,V1_Cord1
728,500,78,172,V1_Cord1
729,500,95,90,V1_Cord1
730,500,103,50,V1_Cord1
731,500,109,27,V1_Cord1
732,500,71,171,V1_Cord1
733,500,106,35,V1_Cord1
734,500,71,169,V1_Cord1
735,500,105,28,V1_Cord1
736,500,78,162,V1_Cord1
737,500,89,106,V1_Cord1
738,500,70,164,V1_Cord1
739,500,103,33,V1_Cord1
740,500,97,51,V1_Cord1
741,500,103,26,V1_Cord1
742,500,103,30,V1_Cord1
743,500,102,28,V1_Cord1
744,500,79,143,V1_Cord1
745,500,96,46,V1_Cord1
746,500,96,49,V1_Cord1
747,500,92,59,V1_Cord1
748,500,98,27,V1_Cord1
749,500,78,138,V1_Cord1
750,500,86,92,V1_Cord1
751,500,75,142,V1_Cord1
752,500,93,37,V1_Cord1
753,500,67,152,V1_Cord1
754,500,89,41,V1_Cord1
755,500,89,32,V1_Cord1
756,500,61,153,V1_Cord1
757,500,87,29,V1_Cord1
758,500,64,149,V1_Cord1
759,500,83,40,V1_Cord1
760,500,71,133,V1_Cord1
761,500,63,142,V1_Cord1
762,500,81,55,V1_Cord1
763,500,81,48,V1_Cord1
764,500,80,55,V1_Cord1
765,500,62,138,V1_Cord1
766,500,73,122,V1_Cord1
767,500,74,117,V1_Cord1
768,500,77,102,V1_Cord1
769,500,54,141,V1_Cord1
770,500,62,131,V1_Cord1
771,500,73,82,V1_Cord1
772,500,73,117,V1_Cord1
773,500,73,86,V1_Cord1
774,500,72,51,V1_Cord1
775,500,74,104,V1_Cord1
776,500,71,88,V1_Cord1
777,500,70,79,V1_Cord1
778,500,54,87,V1_Cord1
779,330,118,166,V1_Cord1
780,330,121,63,V1_Cord1
781,330,116,169,V1_Cord1
782,330,120,48,V1_Cord1
783,330,113,174,V1_Cord1
784,330,111,77,V1_Cord1
785,330,113,180,V1_Cord1
786,330,109,149,V1_Cord1
787,330,105,162,V1_Cord1
788,330,107,173,V1_Cord1
789,330,109,186,V1_Cord1
790,330,112,41,V1_Cord1
791,330,104,88,V1_Cord1
792,330,104,189,V1_Cord1
793,330,104,188,V1_Cord1
794,330,103,191,V1_Cord1
795,330,98,174,V1_Cord1
796,330,104,40,V1_Cord1
797,330,98,187,V1_Cord1
798,330,98,186,V1_Cord1
799,330,97,193,V1_Cord1
800,330,97,173,V1_Cord1
801,330,96,191,V1_Cord1
802,330,101,33,V1_Cord1
803,330,100,39,V1_Cord1
804,330,93,192,V1_Cord1
805,330,95,42,V1_Cord1
806,330,92,67,V1_Cord1
807,330,91,80,V1_Cord1
808,330,85,178,V1_Cord1
809,330,81,190,V1_Cord1
810,330,83,181,V1_Cord1
811,330,83,173,V1_Cord1
812,330,85,36,V1_Cord1
813,330,85,52,V1_Cord1
814,330,83,61,V1_Cord1
815,330,83,41,V1_Cord1
816,330,81,161,V1_Cord1
817,330,78,172,V1_Cord1
818,330,76,178,V1_Cord1
819,330,80,61,V1_Cord1
820,330,79,155,V1_Cord1
821,330,80,65,V1_Cord1
822,330,78,142,V1_Cord1
823,330,75,50,V1_Cord1
824,330,73,78,V1_Cord1
825,330,74,132,V1_Cord1
826,330,70,140,V1_Cord1
827,330,73,123,V1_Cord1
828,330,71,126,V1_Cord1
829,330,66,81,V1_Cord1
830,330,62,143,V1_Cord1
831,330,61,142,V1_Cord1
832,330,58,147,V1_Cord1
833,330,55,87,V1_Cord1
834,334,123,168,V1_Cord1
835,334,121,169,V1_Cord1
836,334,121,171,V1_Cord1
837,334,114,179,V1_Cord1
838,334,99,193,V1_Cord1
839,334,94,193,V1_Cord1
840,334,92,195,V1_Cord1
841,334,95,192,V1_Cord1
842,334,90,194,V1_Cord1
843,334,96,190,V1_Cord1
844,334,90,193,V1_Cord1
845,334,88,193,V1_Cord1
846,334,106,170,V1_Cord1
847,334,98,185,V1_Cord1
848,334,99,182,V1_Cord1
849,334,109,153,V1_Cord1
850,334,85,189,V1_Cord1
851,334,82,186,V1_Cord1
852,334,110,136,V1_Cord1
853,334,96,172,V1_Cord1
854,334,72,184,V1_Cord1
855,334,91,174,V1_Cord1
856,334,85,176,V1_Cord1
857,334,105,140,V1_Cord1
858,334,72,179,V1_Cord1
859,334,73,178,V1_Cord1
860,334,68,179,V1_Cord1
861,334,81,174,V1_Cord1
862,334,74,176,V1_Cord1
863,334,68,176,V1_Cord1
864,334,65,172,V1_Cord1
865,334,124,74,V1_Cord1
866,334,92,154,V1_Cord1
867,334,100,135,V1_Cord1
868,334,83,152,V1_Cord1
869,334,80,148,V1_Cord1
870,334,108,83,V1_Cord1
871,334,105,92,V1_Cord1
872,334,73,150,V1_Cord1
