z,x,y
672,72,147
425,94,62
285,82,85
431,91,44
425,91,77
321,83,81
780,92,129
378,104,87
82,116,94
124,66,146
536,103,185
626,106,160
750,82,129
664,84,85
302,54,87
271,62,161
707,88,82
725,86,148
621,30,65
107,64,113
309,81,134
464,87,153
432,101,169
315,71,85
260,102,92
415,89,120
460,72,137
741,78,137
597,79,62
177,107,88
126,106,142
103,60,140
746,81,132
745,83,96
95,45,66
93,54,70
772,101,141
241,88,142
541,101,162
69,96,83
319,41,63
603,75,83
126,86,141
698,74,113
722,71,139
669,85,56
312,116,83
343,86,49
607,93,166
509,84,148
687,86,137
665,79,94
629,50,159
255,100,81
524,80,111
478,105,48
109,56,111
193,53,142
533,85,68
692,68,121
587,77,104
10,79,119
161,63,149
694,69,92
111,96,75
770,93,143
209,119,138
242,106,136
533,97,73
219,79,162
700,74,104
501,102,144
580,107,31
647,85,48
674,49,64
68,56,153
249,78,126
487,120,43
508,100,128
443,99,68
381,86,138
184,96,145
89,85,94
600,58,85
169,74,79
419,108,184
416,82,147
153,81,96
420,108,167
674,81,68
754,70,126
349,97,137
555,71,63
505,84,153
223,82,145
243,74,139
633,97,134
149,74,81
295,66,144
287,69,142
161,47,65
340,90,89
488,94,189
263,89,100
135,71,79
724,70,110
179,69,77
129,80,96
264,120,87
240,114,172
282,72,154
68,62,78
483,86,40
763,78,88
555,105,191
22,68,75
712,78,92
311,61,115
788,58,140
291,80,85
508,100,33
619,30,156
543,86,77
176,42,81
721,74,140
155,99,139
530,93,125
624,74,89
312,86,96
600,89,141
577,66,69
779,71,81
126,72,82
577,87,87
497,110,174
81,97,146
439,92,158
705,78,64
66,116,146
506,98,169
293,65,83
110,57,148
366,79,128
310,69,158
649,112,65
717,67,111
189,76,77
784,70,154
181,42,153
569,107,60
308,119,75
558,62,77
746,105,43
578,87,101
455,93,166
533,76,118
116,83,146
258,77,136
187,96,145
99,84,134
609,93,173
575,100,161
782,75,86
456,98,159
400,112,50
165,53,154
383,87,155
500,34,156
719,85,125
86,74,101
98,50,80
114,66,110
127,90,84
499,110,180
646,75,145
708,73,136
445,112,63
243,57,80
296,88,154
67,93,84
300,79,122
189,73,85
329,61,82
461,80,144
249,75,141
305,78,87
740,92,137
132,46,68
617,74,73
71,53,146
139,92,120
513,75,152
609,107,32
85,75,74
147,81,151
586,77,90
182,121,141
485,79,43
184,71,73
382,92,73
257,78,156
255,80,94
563,80,101
349,79,96
273,72,79
503,85,78
592,86,160
655,57,69
683,85,77
48,49,142
127,71,77
118,78,71
287,71,141
270,96,77
763,64,91
503,72,59
57,115,142
145,74,157
421,79,146
317,108,148
562,89,132
513,77,174
773,96,138
586,88,156
285,27,142
459,104,47
120,87,89
634,30,66
164,18,63
162,90,125
570,88,95
130,83,65
45,75,104
657,89,98
682,110,160
654,93,149
129,108,139
694,87,78
247,46,153
101,90,77
149,77,156
409,116,184
668,103,166
239,77,154
688,75,137
472,105,192
575,97,79
733,36,47
599,90,80
222,64,56
145,80,81
514,77,132
155,121,136
416,77,66
276,78,91
674,83,88
418,92,170
673,55,147
420,92,60
744,63,88
651,88,91
182,109,52
310,98,148
690,66,127
779,96,131
249,77,81
710,87,117
721,111,193
14,66,155
21,122,86
504,112,174
165,80,147
140,64,142
621,86,122
487,90,85
599,80,127
71,79,150
691,69,84
698,90,145
640,40,165
626,88,134
68,55,152
630,85,135
429,109,170
66,39,63
542,86,131
55,82,120
642,91,62
72,124,151
631,74,150
383,105,46
393,113,183
627,66,82
413,86,84
79,90,94
117,86,83
331,107,175
101,74,160
0,0,0
297,69,81
678,91,157
537,105,169
721,87,79
274,94,105
249,71,79
767,62,84
101,38,81
148,81,132
371,107,162
785,77,137
381,85,88
394,109,90
538,96,157
75,78,62
622,113,167
734,71,136
565,94,93
101,75,120
782,81,101
784,82,141
377,106,129
449,77,74
744,71,125
763,70,76
0,0,0
428,102,32
614,75,140
278,75,149
753,101,131
753,76,128
638,73,67
503,73,66
452,70,142
755,77,81
401,101,65
160,87,92
579,93,162
444,95,150
713,66,85
457,99,36
361,119,56
368,99,93
616,79,123
471,104,58
128,66,93
289,42,154
399,87,35
453,87,149
178,93,82
377,88,55
328,55,79
763,83,136
718,68,110
392,97,95
395,83,99
505,99,48
81,73,91
189,86,56
573,99,39
131,90,86
739,61,66
635,75,143
718,83,83
63,86,81
576,98,51
209,82,88
0,0,0
173,95,149
497,92,135
224,94,93
688,83,101
763,77,105
375,95,56
466,83,112
745,65,137
737,70,95
651,42,59
198,96,65
447,108,45
690,74,136
776,76,108
528,82,179
10,101,82
411,76,181
510,91,146
674,104,62
473,92,160
232,35,159
331,107,176
263,69,137
741,76,122
0,0,0
645,90,141
134,69,92
415,88,164
297,74,77
194,104,82
234,75,137
332,103,171
275,83,86
514,91,73
65,80,94
101,69,154
359,113,172
678,76,100
247,75,86
577,112,27
594,77,136
599,95,133
76,73,141
97,69,80
226,87,134
523,87,106
470,83,39
355,104,179
242,100,140
272,110,78
474,96,72
75,71,77
599,85,94
648,89,123
654,87,79
198,86,78
718,83,174
626,76,141
503,92,167
455,97,77
433,109,168
502,87,84
555,99,83
398,94,64
646,85,52
38,80,86
737,69,138
58,90,63
71,106,172
459,18,75
680,79,90
464,119,162
522,75,89
465,71,78
615,94,165
196,94,150
69,88,101
194,103,75
215,81,123
483,84,79
690,76,145
271,69,148
91,72,111
327,115,138
121,93,76
274,88,128
287,112,138
301,99,81
633,84,85
414,87,162
395,62,159
59,87,159
138,115,141
628,86,73
651,70,136
521,85,85
336,83,40
591,91,166
665,68,90
350,89,94
452,112,189
122,75,165
335,105,53
559,83,74
107,79,90
494,102,49
668,64,83
504,109,60
516,110,42
105,108,138
514,91,162
585,89,165
751,48,67
690,79,95
638,90,166
141,94,116
285,72,87
174,79,74
421,69,77
368,100,170
193,59,113
152,75,127
672,97,69
418,88,49
621,90,71
348,93,181
135,109,84
68,94,147
441,94,66
343,91,156
298,73,82
534,88,87
419,95,182
573,80,51
152,73,135
645,91,156
63,54,86
789,94,82
697,88,99
209,89,93
538,108,46
661,62,46
281,81,77
585,73,92
79,107,78
597,87,160
305,104,83
298,75,125
387,100,76
246,72,86
429,111,168
344,110,155
382,74,158
164,92,146
426,90,93
626,103,185
597,91,94
776,87,70
89,47,57
292,73,146
649,100,51
21,31,158
193,91,176
473,111,168
117,68,92
348,103,79
52,74,172
119,118,169
471,110,50
563,75,63
631,104,58
339,97,155
331,80,94
254,43,159
104,90,89
672,81,53
351,105,161
721,76,180
104,64,107
305,77,98
74,87,136
85,34,188
372,69,85
419,97,140
522,49,149
684,86,142
649,89,81
735,65,153
88,95,137
23,77,143
202,64,153
120,122,140
478,98,47
125,104,134
112,94,76
64,85,123
147,71,77
541,69,114
504,55,160
727,84,129
472,97,46
563,89,130
475,83,142
455,104,169
98,43,162
75,114,138
349,96,172
278,46,158
774,87,140
146,60,147
138,89,101
462,76,72
660,72,114
780,62,143
672,74,137
124,86,100
507,98,41
560,92,145
85,92,85
252,80,79
93,61,148
6,85,78
603,70,86
130,77,146
474,79,85
297,85,85
564,104,187
110,76,79
459,89,136
571,100,68
346,89,167
762,66,83
560,88,104
663,79,169
363,103,174
241,78,146
74,104,163
18,93,148
295,53,145
155,91,105
364,98,138
212,95,83
701,93,164
326,83,133
358,95,139
601,91,41
614,92,100
132,77,142
118,67,82
749,74,86
326,69,115
787,75,137
402,95,88
261,96,127
776,68,136
536,86,142
236,93,75
650,86,125
506,84,92
402,93,155
241,65,71
373,94,93
501,69,82
710,84,170
785,100,142
587,89,72
525,93,194
151,40,67
748,66,127
550,91,156
676,90,76
750,78,140
498,103,198
440,81,133
282,112,147
219,84,71
0,0,0
483,86,143
75,50,149
475,113,45
603,75,108
604,68,139
280,106,79
713,80,82
468,96,58
533,93,56
548,77,146
595,98,134
365,85,137
350,80,89
652,88,79
629,35,50
365,99,98
322,85,129
491,102,161
777,74,132
789,102,170
726,70,73
630,98,76
390,116,48
99,30,41
196,72,113
742,78,102
752,79,126
440,94,93
341,105,165
349,44,63
96,113,82
195,88,92
224,96,136
622,71,147
637,79,90
198,81,134
422,106,54
625,99,167
57,56,191
495,93,157
785,107,83
403,94,175
731,97,132
671,81,115
476,109,52
473,111,158
547,68,161
239,96,143
733,69,83
654,61,157
693,80,137
224,62,78
451,103,31
259,105,142
525,84,54
429,93,92
89,94,78
159,52,75
390,85,129
245,95,86
569,75,80
687,60,138
97,67,75
742,77,127
259,88,130
597,86,132
758,67,85
47,74,133
674,86,173
770,80,100
475,96,144
673,93,169
558,83,118
699,80,130
418,81,131
553,90,144
428,107,167
126,81,134
781,77,129
0,0,0
610,90,78
505,94,151
775,84,120
179,74,149
700,77,142
723,78,141
134,74,69
617,84,58
227,112,86
719,62,79
613,90,49
753,80,105
769,81,151
536,106,171
632,82,101
534,81,125
272,91,128
74,56,132
721,77,89
335,95,172
706,85,98
450,64,70
274,73,70
476,111,176
733,91,124
306,80,75
778,85,124
625,23,78
76,120,137
95,79,146
105,82,114
747,72,164
181,82,74
301,74,143
240,64,76
88,104,131
573,104,57
90,107,86
740,71,58
295,71,79
737,93,70
785,67,112
616,75,68
719,104,35
769,64,117
775,68,138
726,69,145
603,87,62
418,78,124
718,75,140
312,97,128
119,64,132
353,99,100
293,116,143
635,89,103
470,106,58
80,86,146
98,80,81
202,95,101
255,115,150
691,92,140
37,107,56
246,92,69
484,84,133
475,55,76
254,64,71
688,74,87
740,70,66
457,95,33
540,95,163
566,79,145
450,100,181
517,89,76
459,82,58
520,92,71
621,85,120
150,65,165
549,111,52
434,92,99
787,95,138
251,123,85
105,53,71
303,102,137
321,81,90
289,118,75
629,107,73
543,96,101
581,88,76
106,77,72
788,64,141
776,42,135
746,66,119
566,96,146
389,114,181
132,126,159
463,66,133
756,59,84
128,52,77
274,97,138
679,86,75
703,71,147
353,94,127
449,88,125
156,88,130
571,112,149
140,79,143
85,85,147
698,96,72
250,82,105
324,93,84
551,89,174
533,66,170
336,102,165
471,80,97
352,96,193
514,102,95
68,75,147
112,80,86
725,76,132
638,97,58
501,89,195
745,77,87
355,75,47
165,71,153
732,78,133
593,66,54
712,79,129
626,88,74
377,92,138
324,116,139
196,101,78
427,94,176
464,94,73
606,88,131
539,77,141
568,81,154
135,56,72
545,87,83
532,85,97
718,59,85
384,114,165
212,89,141
98,109,137
735,83,88
302,70,83
603,36,46
383,104,49
549,95,154
376,107,46
497,95,45
594,65,63
297,110,140
433,95,141
364,107,189
657,64,88
564,84,99
461,83,151
561,91,172
778,98,141
71,78,153
37,71,112
749,75,79
399,67,134
744,77,95
78,61,85
95,84,102
369,86,104
191,68,119
549,83,176
718,76,79
107,33,72
284,91,92
463,100,163
575,82,137
254,112,79
116,60,150
240,75,128
492,79,78
268,76,143
372,99,68
711,82,88
198,108,47
766,78,112
85,71,74
123,71,90
664,98,80
605,86,94
466,110,41
287,92,143
6,123,68
708,66,145
465,79,113
688,93,94
499,95,42
621,86,67
417,92,134
324,62,139
705,74,80
68,69,146
39,53,154
67,69,80
530,94,161
405,90,129
568,110,180
511,81,64
107,91,84
167,73,119
94,45,190
734,76,116
575,85,122
699,72,109
706,66,72
732,73,148
584,87,91
310,87,137
489,101,186
119,79,147
374,105,135
304,92,80
94,77,129
501,99,30
671,87,141
320,101,75
212,65,103
713,64,93
409,36,156
743,43,151
281,56,84
361,79,73
782,81,139
676,65,140
350,101,53
53,89,160
194,85,110
581,81,120
284,57,82
534,91,136
454,89,67
510,87,144
526,80,115
80,83,159
78,58,78
748,72,134
407,84,123
127,105,125
235,68,74
59,116,89
72,53,144
102,70,147
132,77,127
579,104,58
163,36,172
140,60,152
151,32,151
526,88,59
39,86,140
769,64,113
250,75,80
500,110,171
336,35,75
295,91,134
185,95,98
175,87,148
754,89,134
241,117,78
112,99,137
241,70,142
188,66,145
169,67,147
718,113,40
160,35,158
372,103,50
482,118,57
547,84,127
463,60,80
435,121,178
757,53,83
73,123,137
674,71,179
462,80,142
430,65,48
167,108,88
167,65,74
116,95,143
616,49,161
580,80,155
369,114,166
256,80,142
149,38,69
584,96,176
74,89,103
665,82,103
431,65,45
606,74,92
708,65,143
100,35,148
642,86,151
620,79,135
115,78,96
628,94,160
124,63,147
740,80,79
250,79,121
370,93,154
427,97,33
707,54,83
112,81,157
769,71,102
618,83,99
229,90,95
113,123,141
367,90,136
1,87,123
566,83,132
109,73,86
396,101,154
66,66,85
82,86,79
119,81,132
124,89,142
585,95,37
393,84,172
507,74,174
619,79,134
250,75,56
681,75,138
193,71,149
668,70,118
447,78,90
712,71,130
99,76,80
378,91,188
764,62,83
676,86,165
254,60,77
128,67,137
280,93,132
32,70,87
62,77,123
620,98,159
699,70,124
658,73,74
701,113,197
169,107,85
504,85,171
537,89,152
179,58,154
645,76,141
453,85,137
584,87,177
258,68,78
4,74,144
230,96,146
753,69,121
100,66,131
475,99,69
460,108,165
255,86,81
519,81,91
309,88,78
106,49,70
452,112,52
643,82,69
702,87,139
255,94,80
479,99,55
553,92,64
575,90,140
667,99,171
313,106,139
478,95,166
250,124,82
750,108,85
607,78,94
462,121,50
427,75,42
661,76,86
443,104,162
211,43,161
700,110,78
151,82,160
559,86,95
323,81,120
420,76,117
270,71,150
436,85,135
460,90,185
0,0,0
313,93,143
488,79,139
453,90,87
348,97,88
333,89,173
675,48,64
488,110,58
454,93,74
154,85,79
578,88,68
771,92,86
772,73,136
784,84,100
291,109,146
135,123,138
509,99,169
213,72,73
469,71,67
90,58,83
0,0,0
249,83,71
730,80,104
129,70,84
288,105,81
453,116,45
113,80,141
647,73,136
320,70,77
617,95,139
362,97,73
191,90,94
126,57,109
527,90,134
702,80,98
504,33,56
333,119,53
783,70,104
666,86,125
317,67,112
134,93,88
162,75,93
697,81,89
303,97,135
630,76,79
743,106,157
498,95,176
660,89,100
779,83,100
243,87,75
618,90,123
491,118,167
434,113,181
764,74,153
567,97,65
331,123,160
148,71,148
523,91,97
539,96,161
393,100,131
766,111,147
565,91,55
93,72,146
616,78,130
787,50,160
104,72,92
424,104,154
401,50,59
779,77,139
318,73,137
329,93,158
0,81,59
196,41,146
522,89,147
117,83,159
757,88,136
113,47,153
772,80,89
564,88,71
153,75,151
540,90,86
509,62,62
480,110,40
294,97,131
435,117,49
342,87,154
404,68,128
340,87,153
629,90,136
184,85,132
238,81,150
440,99,162
315,90,83
193,66,74
57,126,143
535,80,136
190,60,111
647,89,51
435,110,178
645,74,142
278,73,129
26,54,145
244,82,138
292,62,141
221,77,88
374,97,72
416,89,184
445,89,164
112,94,78
763,80,76
151,38,76
514,111,186
483,90,109
280,86,138
152,86,149
240,70,82
67,85,139
278,87,144
676,69,89
491,98,34
642,69,82
162,102,144
682,73,112
106,79,136
96,79,144
144,78,144
350,110,185
422,89,162
436,109,172
418,87,158
463,91,29
633,35,76
84,83,134
0,0,0
344,115,167
313,104,139
668,103,77
596,74,147
500,102,178
263,110,144
660,91,86
767,80,102
729,81,86
595,71,75
570,115,36
140,78,152
269,114,72
539,90,77
38,91,69
141,57,104
360,92,118
609,91,49
164,47,159
776,78,138
776,85,130
146,70,146
678,95,72
312,58,83
516,82,125
81,78,57
394,107,33
630,108,163
679,77,148
344,33,158
272,85,126
423,115,175
784,83,87
100,80,79
617,29,46
170,69,76
540,88,137
780,80,131
281,60,137
467,92,131
514,81,163
240,77,132
168,113,136
425,89,134
477,104,48
764,85,125
330,108,130
699,81,99
0,0,0
721,107,142
239,72,137
97,49,75
674,76,87
502,88,146
757,50,87
121,122,136
117,107,144
66,117,88
610,93,170
444,95,83
309,84,100
80,54,158
454,109,171
104,83,127
137,81,91
118,79,147
755,79,88
789,71,83
151,39,72
566,84,151
487,99,172
611,86,192
726,73,110
752,68,131
142,109,87
275,65,73
322,103,124
432,101,44
676,89,62
351,76,106
133,84,94
77,87,94
126,82,124
749,87,125
276,55,73
748,65,139
128,38,148
272,76,87
0,0,0
128,59,139
260,78,61
53,112,81
404,92,48
0,0,0
315,78,83
450,115,187
64,104,128
341,87,93
751,82,86
172,76,77
395,108,165
573,99,158
762,72,86
134,36,60
676,107,163
99,124,85
652,80,88
529,89,75
788,80,103
709,72,64
574,110,52
121,63,74
685,71,74
634,81,99
149,59,91
349,90,164
660,80,141
593,76,168
198,97,143
688,30,160
348,86,170
756,82,91
295,59,107
703,23,86
729,82,99
454,111,190
721,78,154
771,81,102
90,83,143
169,114,135
578,86,133
764,101,156
130,89,137
166,109,130
518,78,150
192,82,144
733,69,127
610,87,68
555,69,147
264,64,144
69,49,78
236,88,105
292,111,145
547,83,89
390,97,171
87,84,144
583,84,129
92,92,136
72,97,83
780,55,140
231,84,135
63,101,134
112,101,139
66,58,154
418,73,86
623,73,139
766,77,167
747,73,126
115,78,68
379,96,123
389,79,157
763,74,95
127,70,119
87,51,70
24,66,82
784,72,137
405,110,151
643,73,90
256,93,141
260,75,75
760,76,94
528,89,141
450,118,44
651,81,87
554,79,46
373,101,55
106,81,74
100,57,67
458,109,173
417,74,83
704,82,63
534,75,87
434,116,71
551,78,114
537,74,115
449,90,79
377,81,112
63,89,156
258,81,83
513,111,180
755,106,186
666,64,135
69,91,144
572,82,86
777,80,132
275,57,171
658,79,141
173,91,122
301,79,70
622,78,126
253,81,142
645,76,105
527,92,130
710,22,69
293,72,64
90,121,134
645,74,164
249,75,140
360,92,136
723,78,102
558,97,56
265,90,73
255,59,83
481,97,48
715,75,153
514,95,154
300,86,143
355,89,101
163,50,160
366,76,146
245,98,86
580,77,165
734,76,142
703,30,55
523,79,64
70,69,128
544,53,154
737,67,141
465,84,116
97,66,72
76,97,144
230,121,154
577,99,126
131,82,131
75,44,165
117,79,151
69,91,80
143,72,136
688,86,71
167,65,146
553,105,176
683,71,136
257,95,143
296,98,131
789,84,131
784,106,57
740,93,75
21,94,77
308,68,77
365,79,67
69,69,76
97,77,153
468,77,142
587,89,59
534,43,53
741,61,75
686,84,155
210,113,69
696,109,147
101,81,86
60,72,77
657,65,142
143,61,110
676,92,134
446,103,179
560,97,165
282,105,144
397,104,68
223,90,156
783,99,135
645,80,155
532,78,167
586,91,191
39,91,128
758,49,88
101,91,123
690,66,84
97,85,103
458,95,51
493,103,152
564,112,33
64,48,62
147,67,160
16,50,72
538,87,149
603,78,75
261,96,139
503,83,69
285,50,59
490,94,45
739,107,140
578,83,91
416,86,41
693,75,88
448,64,106
385,77,59
66,77,73
199,76,79
630,78,145
218,103,173
539,93,86
243,86,75
301,104,146
617,83,83
650,109,67
127,72,83
776,68,111
16,27,160
473,80,144
293,57,112
62,75,148
443,88,100
361,99,31
350,93,161
349,100,93
250,71,145
576,98,180
514,117,184
316,64,84
466,88,68
460,95,96
399,93,171
532,95,93
476,111,181
354,94,59
718,66,83
686,87,68
123,72,147
499,68,79
540,85,136
99,66,80
499,40,56
478,100,47
636,78,65
466,25,57
275,92,96
737,81,105
370,82,133
554,75,137
550,72,156
401,77,108
564,99,59
306,90,144
755,79,138
513,78,78
183,91,104
429,120,176
754,78,69
424,88,51
709,74,82
564,88,87
537,88,150
303,31,45
553,90,124
65,83,82
689,84,93
537,89,50
638,94,165
129,72,141
367,88,171
504,93,78
356,66,121
65,84,77
110,70,88
488,109,177
293,37,156
397,100,37
418,87,94
743,77,134
422,111,184
619,81,100
718,68,90
0,0,0
699,77,126
769,83,68
460,85,48
0,0,0
237,91,122
637,83,89
521,99,62
746,80,103
79,93,78
197,82,130
680,72,75
508,109,179
215,82,110
279,83,107
303,67,147
468,111,44
551,76,114
468,108,188
732,81,149
147,71,75
784,103,49
62,126,78
93,73,140
240,44,77
0,0,0
113,117,136
211,86,127
324,68,90
629,87,98
694,86,121
647,83,144
41,64,156
483,97,171
145,48,128
602,67,62
307,76,84
578,79,92
171,79,89
329,79,145
236,105,146
644,69,98
308,87,85
780,81,94
432,112,153
610,91,48
501,89,61
158,60,141
202,62,152
340,91,178
382,89,96
428,121,156
432,104,38
306,88,82
231,91,147
713,77,131
274,98,70
591,76,65
202,75,138
276,103,69
243,83,87
690,98,75
431,114,138
745,99,56
646,85,128
476,110,175
173,107,93
134,59,147
183,83,82
708,56,136
789,83,86
96,108,143
100,75,141
545,90,102
733,51,81
274,46,153
471,92,132
114,86,70
397,105,142
130,62,152
301,79,80
171,69,96
784,73,105
173,104,70
755,74,85
552,97,87
480,100,53
369,95,126
219,87,81
720,84,142
381,69,132
362,94,180
681,90,102
660,61,135
763,83,92
724,87,151
753,74,86
731,86,85
747,71,103
702,91,101
61,54,76
747,66,163
677,69,59
667,34,150
767,41,150
486,93,183
194,116,87
436,102,78
158,39,172
485,92,152
103,76,71
773,77,86
555,98,155
531,92,60
587,87,82
320,66,85
558,76,61
656,114,155
204,75,152
188,85,85
567,93,95
272,104,124
504,82,49
404,76,113
509,79,53
442,97,170
445,120,47
170,68,80
288,73,106
0,0,0
275,76,88
393,78,168
0,0,0
439,81,80
420,114,83
145,91,160
286,86,125
507,94,175
232,48,155
719,75,130
504,45,160
324,73,85
496,62,167
628,73,143
131,65,145
434,101,181
341,95,169
755,73,131
661,78,84
776,56,142
784,28,56
545,82,104
367,76,149
494,105,46
561,81,155
279,70,80
587,78,101
698,21,157
196,75,78
378,79,100
290,102,144
781,81,133
130,41,146
536,54,154
783,80,102
382,110,161
390,67,132
749,68,140
762,37,166
479,112,42
221,63,148
46,94,74
783,69,113
220,92,82
372,86,95
660,83,152
517,100,31
331,97,46
613,93,157
510,80,112
715,74,136
651,88,55
543,81,126
789,54,140
374,92,154
73,113,132
127,77,85
94,48,72
451,93,98
609,94,42
439,115,53
614,77,164
418,93,99
277,70,78
145,51,150
120,103,88
458,103,180
567,102,149
118,78,139
365,113,165
718,75,135
119,114,86
227,85,72
174,85,134
189,124,138
295,118,79
517,109,188
143,90,129
514,93,160
199,125,76
728,81,85
24,77,108
770,77,137
573,41,61
458,89,134
489,60,52
766,64,81
35,39,46
536,104,58
68,89,132
788,76,85
642,78,165
511,88,148
579,77,139
23,94,75
41,86,135
736,74,133
234,87,101
150,61,82
731,75,118
80,59,138
533,83,83
363,92,129
333,80,84
377,88,75
239,117,143
0,0,0
149,106,85
603,84,75
389,92,165
395,93,132
41,121,80
224,83,101
99,68,135
672,64,108
327,108,60
339,19,152
557,89,169
454,89,74
357,90,135
454,120,57
685,95,48
433,104,60
166,85,144
644,104,84
299,74,136
163,74,147
438,110,165
575,68,156
506,59,141
91,93,142
475,103,43
88,54,66
472,100,46
630,40,49
635,49,149
673,81,75
233,93,100
134,74,67
763,73,77
587,91,85
352,96,159
454,74,110
467,77,138
717,33,166
221,118,150
347,98,68
83,85,79
500,97,41
717,81,79
579,91,81
138,108,138
736,68,136
546,100,190
293,69,147
470,95,29
239,85,92
404,92,171
310,113,87
135,64,113
395,85,58
493,90,89
632,53,150
243,102,45
235,65,84
604,99,74
593,80,175
587,93,94
53,77,125
521,86,170
678,71,82
594,80,158
624,107,163
751,80,104
102,78,74
108,70,74
750,75,146
583,94,62
115,104,148
665,65,134
786,72,97
94,38,61
130,84,100
392,101,63
150,103,85
423,101,58
670,66,182
435,82,129
318,69,89
246,61,141
574,95,64
347,100,178
227,78,146
37,53,157
258,68,65
602,86,164
472,49,66
458,98,191
616,90,61
157,89,74
8,85,139
698,92,144
128,87,80
103,82,148
79,70,76
156,44,155
206,60,82
372,75,63
782,60,154
138,116,136
780,55,86
292,65,159
649,88,178
640,113,151
581,77,103
766,73,75
383,106,47
655,82,156
83,73,84
284,92,126
624,62,90
379,87,103
745,71,82
215,86,140
638,78,136
360,74,81
122,77,75
169,39,150
155,84,152
206,86,133
239,73,137
428,117,41
238,83,73
169,65,155
5,77,141
782,82,133
118,87,119
749,73,138
91,90,141
176,79,142
782,69,96
733,75,140
38,91,79
247,77,143
292,100,90
93,61,150
313,100,95
488,87,156
459,80,86
604,95,68
713,53,82
306,75,127
688,41,167
502,46,54
541,85,82
743,55,65
370,95,64
605,87,53
769,109,62
279,68,74
111,94,95
760,70,109
459,96,92
722,91,157
62,72,110
393,45,171
401,92,186
176,67,82
92,98,78
332,118,169
664,86,84
673,78,63
203,92,92
111,90,134
760,82,36
621,95,173
677,81,85
135,62,106
707,86,139
356,98,31
615,80,142
303,96,117
142,63,77
344,90,153
699,59,64
488,103,180
554,108,58
132,80,145
767,83,152
696,105,146
557,53,58
505,98,136
716,59,84
325,105,55
708,67,142
729,77,138
789,86,147
378,33,154
496,87,92
639,73,102
466,101,98
86,71,144
122,67,110
699,65,161
360,104,169
123,41,155
82,113,138
111,89,133
313,89,76
84,78,98
538,76,110
606,90,152
642,77,139
677,79,93
364,111,171
145,70,148
2,87,98
92,83,90
302,48,152
682,84,82
293,75,87
462,98,151
734,78,155
608,95,163
609,84,40
567,87,151
519,86,137
454,81,80
532,102,62
122,66,80
660,76,128
620,75,160
702,65,160
462,80,83
116,61,59
371,73,140
703,82,92
71,86,84
121,64,146
152,47,72
355,80,91
59,57,63
569,112,24
372,80,138
522,71,57
439,83,131
541,54,152
307,77,140
8,36,182
194,83,143
709,75,138
628,67,140
34,80,78
504,85,173
688,61,143
447,105,49
551,84,91
309,109,72
649,79,84
0,0,0
371,107,41
501,91,41
726,74,102
719,82,140
113,78,149
470,84,119
383,85,133
719,66,152
724,65,118
619,115,166
568,88,61
298,50,146
49,30,145
84,91,143
763,54,141
457,104,48
594,99,158
788,80,133
483,100,84
704,75,128
408,71,114
420,98,187
213,125,146
326,66,134
255,123,144
438,81,94
776,68,165
86,94,125
209,107,64
697,94,144
528,99,52
68,120,85
620,83,67
733,70,140
446,107,160
111,67,114
397,101,57
584,82,92
322,62,143
509,99,174
406,89,90
348,103,42
22,79,100
319,93,137
621,89,161
251,83,144
779,53,137
51,75,164
456,95,72
138,100,150
616,88,118
76,51,72
509,83,107
242,89,83
111,40,166
88,115,143
732,66,87
617,85,98
483,107,176
72,46,74
748,85,154
738,93,170
380,77,125
733,65,65
322,97,129
171,55,115
429,77,103
153,98,143
115,88,117
584,105,60
449,113,155
675,92,155
69,92,79
614,74,121
136,72,141
446,82,150
767,84,156
568,92,136
98,32,77
524,101,167
0,0,0
488,97,186
182,72,85
277,57,148
563,64,80
357,86,159
82,92,164
567,86,134
18,80,117
339,24,150
755,80,136
6,70,139
79,75,152
683,85,102
385,68,87
584,88,76
102,54,151
60,67,142
454,89,74
248,90,143
405,84,177
390,26,179
92,45,57
242,77,147
418,87,76
190,87,79
601,107,180
182,62,76
556,89,122
474,93,152
292,59,86
336,79,110
307,76,141
365,108,186
193,75,130
256,81,143
344,81,92
260,72,80
385,91,89
98,81,52
711,77,90
623,36,51
562,90,118
326,82,141
786,102,55
719,96,138
68,23,173
76,76,76
459,98,174
118,83,155
631,85,83
449,67,92
299,66,144
566,87,154
99,68,112
362,79,82
64,98,80
720,86,75
111,75,139
454,113,36
112,84,80
484,82,130
285,62,140
108,75,104
488,92,155
768,100,170
438,113,41
337,97,55
228,98,159
653,36,51
364,113,172
459,109,182
783,87,91
326,43,157
149,89,105
460,59,139
45,82,93
705,51,141
497,94,179
54,47,58
357,82,95
616,88,83
705,78,158
212,71,161
95,57,152
68,70,148
699,57,89
501,83,88
0,0,0
674,68,144
215,85,72
83,71,112
441,74,132
400,106,58
712,73,76
583,84,86
777,76,77
788,41,58
748,52,144
741,69,67
128,106,82
163,63,146
156,52,149
490,108,167
519,92,42
93,60,115
91,88,127
329,90,58
78,90,75
348,99,60
789,84,75
707,97,146
72,90,80
769,80,119
757,65,134
636,65,146
738,67,127
756,61,81
530,82,125
709,78,126
322,85,139
725,71,84
138,91,80
669,99,151
584,93,162
384,100,61
290,46,141
77,88,142
710,50,144
681,70,84
548,80,121
700,75,162
200,102,75
356,112,73
284,80,76
392,85,127
610,96,167
749,80,150
702,42,167
526,104,132
650,83,83
529,95,157
513,81,179
772,72,81
551,82,102
