783,84,108
777,101,90
761,65,116
784,35,50
767,75,128
774,94,97
789,85,45
769,74,145
766,84,108
772,78,103
765,98,129
786,90,135
787,73,108
766,64,110
762,84,148
777,63,145
772,86,36
789,112,78
779,51,70
784,85,82
789,97,52
775,98,85
789,82,122
788,81,101
784,95,91
778,66,109
786,66,112
766,61,110
771,93,101
782,65,112
782,69,120
772,55,130
763,81,108
782,74,154
784,86,123
771,68,139
785,70,108
784,79,90
765,64,115
774,86,132
778,66,110
772,73,111
771,37,151
778,79,116
788,90,136
768,100,92
779,81,116
780,83,86
772,75,119
780,91,99
771,83,117
784,82,109
780,95,146
766,82,96
789,98,46
776,81,121
776,94,84
774,75,114
768,44,66
782,60,76
781,45,71
773,36,57
785,45,83
789,93,140
786,52,135
788,89,130
785,82,117
785,94,98
768,78,51
769,48,132
778,55,160
789,102,152
769,104,136
770,84,104
789,104,157
775,81,172
784,78,114
782,89,140
775,86,119
762,33,74
777,76,129
769,78,104
761,33,62
774,93,87
761,81,122
787,102,154
766,98,38
775,81,115
782,81,143
788,87,132
772,86,163
779,75,115
784,69,108
788,79,48
777,99,143
789,80,109
780,89,100
776,87,127
766,84,105
775,65,112
788,93,131
773,72,126
775,69,135
789,89,132
781,49,76
784,96,52
765,43,88
780,92,134
780,83,119
779,82,113
778,50,132
788,81,104
771,63,138
789,102,160
781,80,106
762,76,113
769,100,149
771,76,114
783,33,162
771,74,122
788,84,118
761,81,131
765,87,161
774,85,127
782,82,96
786,36,52
780,75,71
788,73,120
787,94,141
778,96,143
786,78,104
782,62,118
780,43,87
761,81,107
768,77,115
788,77,100
775,66,165
780,72,119
775,85,127
764,70,120
773,75,121
768,80,113
789,88,140
786,52,102
777,43,64
768,24,66
768,50,100
777,93,88
766,95,53
769,78,103
767,76,112
786,83,126
786,92,132
788,90,129
772,79,117
784,98,133
789,83,111
764,92,84
773,31,62
766,74,116
777,69,102
770,81,115
779,98,86
777,60,116
779,95,153
771,75,113
764,32,76
784,34,154
776,64,112
781,37,59
789,97,92
783,89,82
774,87,86
785,38,158
774,84,124
766,75,163
788,80,125
767,99,88
762,67,106
766,83,114
769,86,52
783,28,170
766,69,148
770,93,72
789,46,162
780,25,164
769,80,100
780,68,121
788,80,105
783,95,83
789,91,45
789,91,142
785,36,56
768,50,97
787,73,109
789,71,112
788,78,121
789,83,136
782,93,96
770,68,155
763,93,127
776,93,135
776,31,73
767,30,66
775,79,114
783,41,153
786,93,96
779,84,113
766,74,154
779,96,95
767,60,142
772,80,154
780,23,75
783,48,155
770,103,88
779,95,79
788,92,133
785,97,134
776,86,135
776,90,126
775,76,135
788,29,76
764,89,81
786,81,114
778,95,90
787,88,132
789,48,73
781,90,154
761,35,53
788,71,108
767,41,63
782,77,105
762,103,89
788,64,113
766,66,112
789,88,92
783,40,60
762,95,138
779,90,132
770,70,120
767,90,140
777,89,90
785,52,61
780,92,134
761,24,160
775,60,106
769,88,101
769,33,166
771,36,68
767,96,92
776,101,89
788,69,110
763,105,78
762,93,84
776,87,94
765,60,151
783,92,46
767,29,62
786,104,154
777,90,82
788,82,112
763,85,123
776,87,135
781,80,110
782,78,105
784,72,115
788,30,163
762,68,165
787,72,111
774,88,142
772,73,105
770,42,69
773,79,110
781,84,125
