745,83,143
759,73,177
746,81,66
732,90,139
749,98,187
759,106,168
746,81,52
736,66,90
735,86,151
756,78,53
741,99,192
750,77,73
747,81,164
733,55,59
750,90,147
755,82,172
751,71,52
747,108,179
751,83,53
750,77,163
733,84,59
748,87,104
755,109,153
741,65,179
748,64,62
754,76,53
733,73,148
759,79,156
742,71,169
740,73,100
760,112,162
746,83,133
737,96,77
742,70,156
749,72,173
734,72,164
751,94,41
742,100,69
737,81,148
757,65,159
747,112,180
749,110,188
758,90,154
756,94,76
739,85,155
736,80,161
754,70,156
731,66,49
745,78,173
743,77,156
748,71,47
752,87,148
749,97,150
735,94,150
735,81,79
732,96,167
754,69,50
741,82,161
736,91,80
734,93,128
755,85,125
739,81,191
747,72,142
738,71,136
758,72,161
756,103,74
747,81,163
757,61,52
743,97,85
748,74,59
749,71,71
733,90,53
756,77,144
745,86,167
748,85,64
732,91,161
754,86,152
754,90,89
748,98,74
744,71,56
737,107,155
760,94,77
744,95,72
748,73,148
733,93,154
731,64,58
743,75,139
733,86,102
746,88,144
753,93,88
753,89,82
735,83,71
736,71,66
735,72,183
736,101,160
745,77,71
753,67,122
753,65,61
736,69,83
733,81,117
754,69,52
760,91,139
739,73,95
747,72,53
753,113,69
741,74,183
735,107,65
750,74,173
742,104,163
750,84,162
741,97,150
752,104,181
754,108,61
747,104,55
735,59,63
754,82,61
737,93,148
758,101,43
733,92,58
757,66,83
743,93,158
735,88,140
752,73,57
746,76,45
734,66,159
734,84,183
741,87,81
753,78,63
740,74,54
738,77,56
743,99,166
745,71,162
739,110,184
747,74,130
738,78,68
753,70,82
746,70,71
755,72,58
751,90,161
735,93,153
748,97,87
749,86,97
739,74,156
759,87,124
748,65,73
750,103,168
750,74,176
753,59,59
754,88,126
748,87,155
754,82,108
742,62,138
735,79,144
753,90,96
747,71,185
744,92,137
745,59,170
739,105,162
737,95,58
741,91,71
733,67,151
742,98,78
754,77,184
734,59,166
745,111,75
749,78,91
753,80,138
756,64,91
748,80,184
753,109,59
758,111,149
742,82,171
755,68,76
755,79,49
733,87,35
759,63,91
749,77,86
733,72,166
735,106,151
744,84,169
740,98,155
734,92,87
745,64,138
738,72,132
742,73,179
751,91,149
747,83,54
747,110,162
747,106,142
750,95,163
746,69,178
758,60,162
750,91,66
755,108,56
747,92,72
757,90,170
744,84,162
747,80,170
746,76,165
760,86,142
760,93,147
744,69,170
738,93,164
737,107,63
744,111,179
753,107,71
731,107,59
751,82,163
746,79,56
753,93,73
740,62,55
735,79,162
740,74,55
740,73,160
746,100,158
737,108,192
748,104,191
749,78,53
751,100,164
744,92,47
746,70,56
749,100,159
751,90,145
746,94,77
736,59,65
744,98,151
733,103,151
753,85,158
749,72,166
732,89,152
754,79,160
747,74,48
742,88,95
736,72,168
738,92,167
749,104,70
741,97,57
731,71,53
744,67,155
744,75,135
735,87,157
749,88,179
733,109,161
738,79,72
749,95,126
759,69,63
759,77,72
745,67,178
746,87,156
756,78,148
745,81,128
748,72,55
738,88,80
758,96,58
746,71,62
743,77,55
740,78,155
744,103,187
739,101,67
759,82,169
746,83,153
758,110,68
749,92,151
744,73,38
736,62,80
740,65,53
731,63,153
757,91,165
746,66,77
731,88,74
740,101,150
748,60,52
760,80,65
757,90,154
731,92,43
741,69,166
759,78,51
737,74,100
745,76,57
739,69,145
757,84,160
745,81,163
737,85,64
747,92,58
754,59,90
755,81,64
749,73,153
755,82,145
750,90,56
745,71,166
746,100,193
747,106,162
735,71,153
736,65,67
758,103,82
748,60,161
735,94,144
746,88,145
736,90,57
743,77,161
751,88,142
744,68,173
733,91,61
740,95,72
735,64,176
732,67,141
733,92,54
742,70,178
731,108,174
755,57,56
748,85,171
751,92,170
759,97,144
743,91,158
754,89,72
746,110,162
745,108,51
750,56,80
737,72,168
744,91,158
753,66,162
760,98,88
749,66,182
757,75,68
751,100,146
746,86,138
736,108,161
752,73,73
748,111,43
735,75,56
737,55,148
749,93,71
744,78,68
750,99,166
756,83,74
751,91,71
751,88,50
739,74,180
749,62,60
749,97,155
753,72,123
752,110,50
749,70,175
749,86,151
754,100,41
758,87,169
744,109,51
748,82,138
747,108,149
745,87,137
743,80,170
746,93,70
750,75,163
739,68,170
757,93,151
737,73,62
731,83,166
748,81,152
748,76,184
732,68,182
751,66,76
758,90,69
759,108,75
749,95,74
738,76,161
738,83,126
733,78,115
750,73,102
737,106,185
758,62,150
742,106,45
744,63,166
759,98,165
735,83,167
732,70,79
753,94,148
752,86,172
755,77,137
736,91,163
740,76,56
732,77,62
747,75,155
740,73,174
731,106,165
738,91,75
733,82,48
759,82,145
749,75,166
734,57,72
751,86,175
742,59,102
744,88,100
753,70,93
742,104,157
757,90,61
744,89,48
736,85,58
731,110,189
748,78,184
742,95,81
732,105,75
755,103,163
760,76,73
734,103,144
735,82,145
733,90,152
744,88,71
749,58,83
744,104,147
752,75,60
732,67,149
750,104,160
757,63,98
737,112,190
743,58,76
753,72,58
756,74,74
756,77,158
732,63,73
737,90,173
745,71,55
760,84,153
749,63,176
759,77,81
742,64,83
758,83,110
735,74,50
739,76,142
758,56,62
760,71,154
738,79,170
731,65,97
749,70,80
757,71,157
