475,71,154
486,72,165
490,97,158
489,82,80
462,77,174
494,74,60
465,88,171
502,74,179
468,111,148
490,82,69
480,66,135
489,74,86
485,54,160
492,51,161
493,91,55
466,116,172
463,112,164
494,85,169
488,84,78
490,91,96
493,115,42
502,78,85
477,91,122
477,54,66
505,106,61
498,85,70
483,103,35
492,107,29
487,84,72
499,63,68
468,81,30
482,97,196
497,73,53
496,112,87
468,111,174
482,69,41
478,110,41
477,57,96
502,69,122
501,78,34
503,62,63
496,78,148
482,67,84
481,78,184
469,63,161
472,118,172
504,69,84
466,115,49
469,87,74
487,104,80
461,69,118
475,90,170
504,55,144
485,75,81
467,102,54
470,81,187
503,86,193
474,69,160
499,90,192
493,75,158
487,86,196
497,98,200
469,87,195
478,88,64
481,99,198
489,78,132
494,68,69
503,106,158
494,66,69
483,96,168
500,104,25
501,111,139
505,101,27
497,94,44
477,103,31
500,82,30
497,88,110
490,85,67
497,87,171
482,94,188
497,110,182
498,76,70
479,85,84
500,71,83
471,115,44
500,94,51
505,93,199
499,77,176
503,95,46
491,95,164
461,111,43
495,56,145
503,80,183
478,100,197
483,65,178
499,103,81
497,65,71
494,105,181
502,76,91
489,79,152
466,100,32
470,115,75
501,81,41
488,101,195
500,86,165
462,91,72
461,94,72
500,85,31
492,50,82
485,74,95
482,93,45
469,77,81
483,116,41
503,77,61
474,68,46
503,110,153
502,69,48
487,86,32
498,91,68
503,109,177
481,72,50
482,108,132
476,100,39
468,122,176
494,87,67
504,84,72
496,107,191
495,78,155
480,86,34
497,68,173
489,114,145
463,87,35
504,85,97
494,99,26
482,88,164
488,107,28
500,80,192
495,72,145
487,70,164
468,109,152
496,107,193
479,86,195
494,73,190
497,71,178
483,68,183
484,68,153
470,102,187
488,73,51
505,89,191
462,79,88
504,69,176
467,100,173
480,96,171
499,79,63
491,70,172
503,72,65
491,112,196
478,95,192
497,78,97
475,82,34
503,76,42
495,95,57
496,80,45
504,87,153
471,99,159
505,96,44
500,89,121
504,90,161
495,90,37
496,99,143
504,98,91
497,113,65
492,112,47
486,95,41
504,82,155
499,77,141
464,90,168
501,68,177
485,89,193
501,61,146
500,80,33
502,77,118
479,81,89
503,78,160
474,83,64
497,71,39
502,79,183
467,79,64
461,104,53
466,89,165
489,98,44
493,110,181
503,101,82
500,77,175
496,111,67
478,112,34
465,79,94
499,81,179
498,84,66
499,77,104
466,92,64
499,107,51
486,110,59
501,74,174
484,105,87
468,92,90
470,109,146
462,112,159
472,78,173
472,116,58
495,109,194
476,90,61
493,83,68
488,74,81
487,74,76
477,114,173
475,66,175
495,94,184
473,116,152
461,96,186
479,88,70
504,101,28
484,72,88
501,114,37
464,105,38
469,87,73
497,77,94
464,88,170
486,96,138
488,76,131
484,109,136
504,86,39
471,81,177
484,85,192
482,82,162
504,98,39
492,85,153
472,116,62
488,87,146
495,79,120
466,87,161
498,80,88
494,88,28
478,74,46
503,89,53
483,78,74
502,99,24
493,118,153
494,71,189
473,117,42
484,97,141
463,99,193
465,76,57
481,88,30
498,95,200
479,90,71
484,55,81
486,69,46
461,72,112
489,85,142
491,94,187
503,96,132
467,92,80
482,88,57
503,93,175
502,93,196
472,85,190
501,77,136
502,98,65
504,82,170
501,69,46
473,75,116
497,102,42
476,78,173
478,101,53
468,61,72
492,96,27
465,88,167
485,104,63
501,76,95
500,101,53
488,85,189
499,79,33
480,71,166
462,86,196
488,78,189
497,67,134
487,107,172
465,73,143
490,95,40
473,105,187
473,74,98
500,109,27
472,68,52
463,115,68
500,82,46
465,67,64
502,106,180
488,84,40
470,112,147
499,71,54
473,90,166
505,77,138
468,78,118
481,95,139
465,107,186
498,94,136
501,83,175
465,88,38
493,73,89
485,83,161
505,68,74
498,92,62
499,72,68
504,77,58
500,92,187
497,58,133
475,104,71
501,100,197
499,93,85
495,103,34
461,102,53
500,82,83
499,84,188
496,91,200
484,91,173
503,96,38
483,78,159
483,72,38
499,93,169
468,82,77
502,69,59
498,87,39
494,74,162
495,85,198
500,86,124
504,119,160
475,96,63
481,109,38
462,84,84
504,113,32
462,97,99
481,113,183
488,115,48
462,99,49
485,69,44
467,76,189
499,79,63
504,87,172
491,100,47
468,107,182
503,74,162
482,84,61
469,122,51
487,66,173
484,86,196
482,101,143
499,81,104
501,82,189
501,99,171
505,94,37
505,68,51
489,93,133
476,107,44
486,93,36
502,85,195
503,59,150
497,79,192
505,74,75
471,74,165
462,68,164
465,89,78
477,49,73
495,98,200
482,76,83
503,74,47
498,63,149
500,96,98
494,97,60
473,98,184
490,106,55
461,85,74
493,76,36
482,73,169
497,119,68
495,77,139
493,115,40
474,82,143
484,79,181
464,111,190
497,102,139
477,85,119
463,80,30
502,119,63
484,73,66
487,101,144
501,86,70
495,86,111
500,68,73
495,74,91
495,74,95
486,81,137
487,77,34
500,77,164
472,89,64
490,72,109
502,78,175
494,90,61
490,97,158
505,64,71
473,79,43
503,80,37
499,78,173
500,93,198
481,81,28
477,79,38
461,69,139
470,83,171
495,80,49
