620,72,168
606,64,152
603,85,124
619,96,182
632,96,135
636,101,186
612,84,111
617,65,155
596,121,168
606,114,44
622,69,68
604,67,181
600,74,133
606,95,188
624,69,182
621,70,141
631,93,31
615,109,35
639,69,185
637,97,179
600,86,191
636,64,87
615,118,182
607,71,177
613,76,36
616,77,77
603,76,114
615,97,50
638,82,132
611,97,60
630,101,50
616,96,45
620,78,50
611,90,28
608,79,31
626,65,142
603,96,79
602,97,198
601,68,138
608,71,136
610,72,169
623,78,52
596,91,157
611,71,184
607,48,153
623,101,177
620,89,103
608,62,161
607,104,28
605,82,36
606,85,28
596,96,142
605,90,54
615,77,41
618,73,122
630,104,35
632,59,65
604,117,163
615,71,50
597,96,63
634,59,153
634,63,161
604,98,192
603,98,50
614,93,178
606,111,55
612,115,62
622,96,25
635,106,178
598,117,35
603,96,186
617,85,140
597,100,176
607,78,75
639,87,55
612,64,163
636,66,151
632,66,144
638,114,164
615,79,192
599,71,107
596,83,28
638,76,45
604,64,153
625,97,29
601,114,40
599,82,29
627,88,64
621,74,57
614,107,89
608,94,53
609,92,122
626,70,158
636,85,192
603,90,198
636,87,45
607,81,174
617,72,163
605,99,46
605,116,195
596,75,40
621,68,161
598,81,170
618,88,176
618,63,167
619,78,42
627,82,186
597,90,151
617,71,172
610,97,28
605,74,153
599,73,187
608,89,33
612,69,46
622,73,166
637,65,158
615,119,50
616,80,174
601,105,44
633,61,60
624,114,182
600,112,177
616,120,54
638,101,201
632,104,197
599,71,162
626,87,192
605,90,196
628,79,60
622,104,23
624,83,187
597,62,178
632,78,53
620,87,48
602,73,97
611,109,145
613,97,190
639,105,168
629,81,35
630,73,139
639,76,82
626,92,39
603,94,27
635,96,53
614,80,46
622,73,79
621,78,128
636,64,151
623,72,175
622,75,76
614,122,189
618,98,181
632,76,73
600,96,65
616,72,146
606,65,169
606,67,52
596,75,134
639,94,173
611,94,53
610,112,28
613,96,50
618,92,53
630,99,191
612,67,160
602,66,136
598,70,48
620,63,51
610,65,135
623,96,29
610,96,195
612,66,63
639,99,64
626,107,193
603,85,46
612,98,47
626,60,147
602,83,78
607,85,62
598,96,178
635,99,196
605,95,29
613,86,184
620,100,47
628,67,67
608,101,128
625,111,173
619,79,43
602,72,86
635,80,181
603,84,50
610,82,82
618,100,160
638,102,141
629,63,175
608,101,35
606,71,157
629,56,145
620,67,41
636,90,44
610,65,65
611,102,22
615,68,158
601,118,25
618,90,180
626,77,186
635,91,34
602,63,145
628,85,184
635,65,55
637,69,47
628,87,145
623,103,91
631,86,38
617,100,30
597,74,66
632,77,182
608,73,153
636,75,145
637,75,150
614,79,172
626,79,155
606,121,183
607,86,43
606,77,112
603,76,179
640,100,190
632,73,160
619,106,33
631,79,88
620,72,169
631,64,142
602,92,29
629,108,24
621,75,87
630,74,172
621,69,182
608,93,37
599,89,139
608,76,52
604,74,115
631,77,67
621,97,165
610,96,193
617,82,158
631,84,180
615,69,162
602,72,36
629,113,199
614,108,199
605,62,166
634,105,52
633,96,192
